vogo-00660	Introducing the San Diego Fact Check Blog	none	https://www.voiceofsandiego.org/fact/introducing-the-san-diego-fact-check-blog/	None	None	None	None	None	Introducing the San Diego Fact Check Blog	January 19, 2010	None	['None']
vogo-00369	Statement: “A groundbreaking pension reform ballot measure would save San Diego taxpayers up to $2.1 billion, according to a comprehensive financial analysis released today,” Lani Lutar, president of the San Diego County Taxpayers Association, in a press release June 30.	determination: misleading	https://www.voiceofsandiego.org/topics/news/fact-check-distorting-the-401k-ballot-measures-savings/	Analysis: Supporters of a ballot measure that would replace pensions with 401(k)s for most new city of San Diego employees released a financial analysis of the measure last week.	None	None	None	None	Fact Check: Distorting the 401(k) Ballot Measure's Savings	July 5, 2011	None	['San_Diego']
vogo-00359	How Can We Fact Check Better?	none	https://www.voiceofsandiego.org/topics/news/how-can-we-fact-check-better/	None	None	None	None	None	How Can We Fact Check Better?	July 29, 2011	None	['None']
vogo-00394	Fact Check TV: Firefighter Deaths and Pay Raises	none	https://www.voiceofsandiego.org/topics/news/fact-check-tv-firefighter-deaths-and-pay-raises/	None	None	None	None	None	Fact Check TV: Firefighter Deaths and Pay Raises	May 2, 2011	None	['None']
vogo-00544	Statement: “Our taxes have gone down ladies and gentlemen. You are paying less taxes today than you were paying last year and the year before and the year before that. But that hasn’t necessarily done anything to generate new business in San Diego,” said Council President Ben Hueso, City Council hearing, July 26.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-you-arent-paying-lower-taxes/	Analysis: Ladies and gentlemen, this was a bit of a whopper.	None	None	None	None	Fact Check: You Aren't Paying Lower Taxes	July 30, 2010	None	['San_Diego']
vogo-00391	Fact Check TV: Arts Funding and Medicare	none	https://www.voiceofsandiego.org/fact/fact-check-tv-arts-funding-and-medicare/	None	None	None	None	None	Fact Check TV: Arts Funding and Medicare	May 9, 2011	None	['None']
vogo-00545	Statement: “We’re seeing more and more teenagers using OxyContin and dying from OxyContin,” District Attorney Bonnie Dumanis said at a public safety panel June 22.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-correction-no-spike-in-teenage-oxy-deaths/	Analysis: We’ve pledged to hold ourselves accountable through this blog just as we hold public officials accountable. And, like public officials, we sometimes make mistakes. In June, we first evaluated the above statement and called it true. Upon further review of case data from the county medical examiner, we’ve decided to call the statement — and our previous rating — false.	None	None	None	None	Fact Check Correction: No Spike in Teenage Oxy Deaths	July 29, 2010	None	['Bonnie_Dumanis']
vogo-00355	Statement: “State law unfortunately views [cockfighting] only as a misdemeanor whereas most states regard it as a felony,” Supervisor Pam Slater-Price said Aug. 2 at a county board meeting.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-cockfighting-not-a-felony-here/	Analysis: Cockfighting pits roosters against each other in a battle to the death with blades attached to their legs. Organizers collect bets on the match, profiting from gamblers who choose the losing rooster.	None	None	None	None	Fact Check: Cockfighting Not a Felony Here	August 3, 2011	None	['None']
vogo-00278	Filner's Election Experience: Fact Check TV	none	https://www.voiceofsandiego.org/mayor-2012/filners-election-experience-fact-check-tv/	None	None	None	None	None	Filner's Election Experience: Fact Check TV	February 6, 2012	None	['None']
vogo-00234	Statement: “If San Diego Unified goes through with the 1,600 layoffs of teachers, we’re going to have class sizes approaching 50,” Congressman Bob Filner said during a May 16 mayoral debate hosted by AM 600 KOGO.	determination: barely true	https://www.voiceofsandiego.org/mayor-2012/fifty-kids-to-a-class-fact-check/	Analysis: The financial pains at city schools have been a constant theme along the campaign trail for mayor, and we’ve written at length about the candidates’ plans to improve the situation if voters elect them.	None	None	None	None	Fifty Kids to a Class: Fact Check	May 29, 2012	None	['Bob_Filner']
vogo-00047	Statement: “(Propositions B&C) increases pollution and health hazards in Barrio Logan,” a campaign mailer against Barrio Logan’s new community plan said.	determination: a stretch	https://www.voiceofsandiego.org/business/fact-check-clearing-the-air-in-barrio-logan/	Analysis: Many San Diego voters last week received a campaign mailer urging them to vote against Propositions B and C, two citywide measures that, if approved, would uphold the Barrio Logan community plan passed by the City Council last year.	None	None	None	None	Fact Check: Clearing the Air in Barrio Logan	May 19, 2014	None	['None']
vogo-00643	Statement: Rep. Duncan Hunter, R-Alpine, implied on National Public Radio that gays, lesbians, hermaphrodites and transgender people are currently banned from serving in the military. In talking against the repeal of “Don’t Ask, Don’t Tell,” he said, “And I think that bond is broken if you open up the military to transgenders, to hermaphrodites, to gays and lesbians.”	determination: mostly true	https://www.voiceofsandiego.org/fact/gender-sexuality-and-joining-the-military/	Analysis: The purpose of this Fact Check is to evaluate how sexuality plays a role in determining who can currently serve in the military. We did not research how the landscape might change if the “Don’t Ask, Don’t Tell” policy is eliminated by President Obama.	None	None	None	None	Gender, Sexuality and Joining the Military	February 10, 2010	None	['Duncan_Hunter', 'NPR']
vogo-00526	Statement: “These results show that San Diego Unified now ranks first among large urban school districts in California in literacy, and is closing in on the top ranking in science and math,” San Diego Unified Superintendent Bill Kowba wrote in a guest commentary in the Union-Tribune on Aug. 22, referring to recently released state test scores.	determination: mostly true	https://www.voiceofsandiego.org/topics/news/fact-check-san-diego-schools-tops-in-literacy/	Analysis: On average, San Diego Unified performed better on the most recent state test scores than other urban school districts in California.	None	None	None	None	Fact Check: San Diego Schools Tops in Literacy?	September 10, 2010	None	['California', 'U-T_San_Diego']
vogo-00270	The County's Social Service Reforms: Fact Check TV	none	https://www.voiceofsandiego.org/topics/news/the-countys-social-service-reforms-fact-check-tv/	None	None	None	None	None	The County's Social Service Reforms: Fact Check TV	February 21, 2012	None	['None']
vogo-00025	Statement: “It’s been incredible to watch the outcome of the programs in Sonoma and Marin because they’ve been extremely successful and they’ve been able to provide lower rates to all residences and all businesses in Marin and Sonoma with a higher renewable energy content,” Climate Action Campaign executive director Nicole Capretz said during a Jan. 25 appearance on NBC San Diego’s “Politically Speaking.”	determination: true	https://www.voiceofsandiego.org/fact/fact-check-community-choice-lowers-energy-rates/	Analysis: A handful of California communities have opted to stop relying solely on utilities to buy energy. San Diego environmentalists want that option to exist here.	None	None	None	None	Fact Check: Community Choice Lowers Energy Rates	February 17, 2015	None	['Marin_County,_California', 'Sonoma_County,_California']
vogo-00128	Statement: Myrtle Cole “has lived and worked here for more than 20 years,” San Diego District 4 campaign flier from a San Diego-Imperial Counties Labor Council PAC supporting Cole.	determination: misleading	https://www.voiceofsandiego.org/election/fact-check-myrtle-coles-dwellings-and-dealings/	Analysis: Cole’s brief residency in the district is something the candidate has struggled with on the campaign trail.	None	None	None	None	Fact Check: Myrtle Cole's Dwellings and Dealings	March 19, 2013	None	['None']
vogo-00233	Dueling Fletcher Tax Claims: Fact Check TV	none	https://www.voiceofsandiego.org/mayor-2012/dueling-fletcher-tax-claims-fact-check-tv/	None	None	None	None	None	Dueling Fletcher Tax Claims: Fact Check TV	May 31, 2012	None	['None']
vogo-00313	Statement: “If you go down to the Children’s Pool there’s a lifeguard tower that eight years ago was condemned. They’ve been trying to rebuild it. For eight years, the city has more or less been trying to get a permit from itself,” Nathan Fletcher, a candidate for San Diego mayor, said a Nov. 3 forum in Clairemont.	determination: barely true	https://www.voiceofsandiego.org/mayor-2012/fact-check-the-bureaucracy-of-the-awful-tower/	Analysis: The city of San Diego’s bureaucratic morass slows down road and other infrastructure repairs.	None	None	None	None	Fact Check: The Bureaucracy of the 'Awful Tower'	November 10, 2011	None	['San_Diego']
vogo-00089	Statement: “I cannot allow any women on the team at the San Diego Regional Economic Development Corp. to engage with the mayor – a serious problem, since nearly 70 percent of our team is female,” San Diego EDC CEO Mark Cafferty wrote in an Aug. 1 op-ed for Voice of San Diego.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-women-in-economic-development/	Analysis: Business leaders were largely mum on the sexual harassment allegations directed at Mayor Bob Filner until this week.	None	None	None	None	Fact Check: Women in Economic Development	August 5, 2013	None	['None']
vogo-00419	Statement: “The cities and the counties in recent years have had to live within their means, so they’ve been cutting back at the same time the bureaucracy in Sacramento has continued to grow. The number of (state) employees have continued to grow,” National City Mayor Ron Morrison said at a Feb. 25 panel discussion about redevelopment issues.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-sizing-up-state-workers/	Analysis: Morrison has been one of the region’s most outspoken opponents of the governor’s proposal to eliminate redevelopment agencies, criticizing the push on radio shows, at press conferences, in newspapers and at panel discussions.	None	None	None	None	Fact Check: Sizing Up State Workers	March 18, 2011	None	['Sacramento,_California', 'National_City,_California']
vogo-00153	The Most Notorious Fact Checks of 2012	none	https://www.voiceofsandiego.org/topics/education/the-most-notorious-fact-checks-of-2012/	None	None	None	None	None	The Most Notorious Fact Checks of 2012	December 20, 2012	None	['None']
vogo-00388	Statement: “For solar power to supply the city of San Diego, one would need to cover the Mojave Desert with solar panels,” former Congressman Bob Livingston wrote in the Southern Political Report, March 30.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-how-much-solar-to-power-san-diego/	Analysis: Bob Livingston is a well-known former congressman who was elected to serve as House speaker but resigned in 1998 when a sex scandal of his own erupted during the Clinton impeachment. He’s now a Washington, D.C. lobbyist and finance chairman of Louisiana’s Republican Party.	None	None	None	None	Fact Check: How Much Solar to Power San Diego?	May 18, 2011	None	['San_Diego', 'Bob_Livingston', 'Mojave_Desert']
vogo-00608	Statement: “There’s one small competition that the mayor was able to complete just a few weeks ago on the help desk function. … He saved 55 percent, 55 percent cost savings on that one function,” City Councilman Carl DeMaio recently said on KUSI.	determination: false	https://www.voiceofsandiego.org/fact/fact-check-demaio-repeats-mayors-error/	Analysis: DeMaio appeared on KUSI to talk about a ballot initiative that would bring more city services up for bid. As an example of savings through competition, DeMaio mentioned a $1.2 million deal brokered by the mayor to have En Pointe Technologies take over the city’s IT help desk. The contract is 55 percent less than $2.3 million, which the city now pays its nonprofit partner, San Diego Data Processing Corporation, to manage the help desk.	None	None	None	None	Fact Check: DeMaio Repeats Mayor's Error	April 8, 2010	None	['None']
vogo-00441	Statement: “None of the other cities have a local source” of funding for affordable housing, Susan Tinsky, executive director of the San Diego Housing Federation, said in the Jan. 21 edition of the KPBS program San Diego Week.	determination: mostly true	https://www.voiceofsandiego.org/redevelopment/fact-check-a-trust-fund-for-housing/	Analysis: Governor Jerry Brown’s proposal to eliminate redevelopment agencies has injected a wave of worry into city officials across the state and affordable housing advocates like Tinsky. After the federal government, redevelopment money is the state’s biggest source of funding for affordable housing projects.	None	None	None	None	Fact Check: A Trust Fund for Housing	February 1, 2011	None	['None']
vogo-00224	Statement: “Theft is up in this county by 16 percent,” county Supervisor Bill Horn said June 26, criticizing the state’s prison realignment process.	determination: false	https://www.voiceofsandiego.org/topics/news/theft-on-the-rise-fact-check/	Analysis: Last year, faced with a court mandate to reduce prison overcrowding, state lawmakers decided to send more low-level inmates to local jails instead of prisons and expand the pool of inmates that county officials would be required to monitor after their release.	None	None	None	None	Theft on the Rise: Fact Check	July 2, 2012	None	['None']
vogo-00290	Statement: The state’s “largest revenue source is income tax,” Jay Goldstone, the city of San Diego’s chief operating officer, told KUSI recently.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-where-the-state-gets-money/	Analysis: Goldstone appeared on KUSI last week to talk about redevelopment’s death and urged state lawmakers to create a similar government program in its place.	None	None	None	None	Fact Check: Where the State Gets Money	January 5, 2012	None	['San_Diego']
vogo-00364	Fact Check-Apalooza: Pension	none	https://www.voiceofsandiego.org/election/fact-check-apalooza-pension/	None	None	None	None	None	Fact Check-Apalooza: Pension	July 14, 2011	None	['None']
vogo-00530	Statement: “Our pension payments after 2012 will start going down instead of up,” Mayor Jerry Sanders said at a press conference Aug. 5.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-sds-pension-payments-going-down/	Analysis: The mayor was mistaken. The pension system’s most recent projections say the city’s payments will increase every year until 2025, peaking around $500 million, and then start to fall.	None	None	None	None	Fact Check: SD's Pension Payments Going Down?	August 31, 2010	None	['None']
vogo-00239	Fletcher's Record on Taxes: Fact Check	none	https://www.voiceofsandiego.org/mayor-2012/fletchers-record-on-taxes-fact-check/	None	None	None	None	None	Fletcher's Record on Taxes: Fact Check	May 16, 2012	None	['None']
vogo-00411	Fact Check TV: Medi-Pot Collectives and Fortune 500s	none	https://www.voiceofsandiego.org/topics/news/fact-check-tv-medi-pot-collectives-and-fortune-500s/	None	None	None	None	None	Fact Check TV: Medi-Pot Collectives and Fortune 500s	April 4, 2011	None	['None']
vogo-00131	The Economics of Tourism: Fact Check TV	none	https://www.voiceofsandiego.org/fact/the-economics-of-tourism-fact-check-tv/	None	None	None	None	None	The Economics of Tourism: Fact Check TV	March 11, 2013	None	['None']
vogo-00169	Statement: “[H]e became vice-principal at a middle school. But he was fired as an ‘ineffective campus leader,'” states a mailer paid for by the American Federation of Teachers.	determination: huckster propaganda	https://www.voiceofsandiego.org/topics/education/was-school-board-candidate-mark-powell-fired-fact-check/	Analysis: A campaign mailer I received through my door last week makes several bold claims about San Diego Unified school board candidate Mark Powell, who is running against current school board member John Lee Evans.	None	None	None	None	Was School Board Candidate Mark Powell Fired? Fact Check	November 1, 2012	None	['None']
vogo-00305	Sandag Sued: Survival TV	none	https://www.voiceofsandiego.org/neighborhoods/sandag-sued-survival-tv/	None	None	None	None	None	Sandag Sued: Survival TV	December 1, 2011	None	['None']
vogo-00473	Statement: “If this signature drive is successful, the city may have to call a special election sometime next year at a cost of $2.5 million,” KUSI recently reported about a petition aimed at repealing new regulations for big box stores like Walmart.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-the-cost-of-a-walmart-special-election/	Analysis: Local debate over big box stores like Walmart intensified in recent weeks as the City Council added regulations that make them harder to build.	None	None	None	None	Fact Check: The Cost of a Walmart Special Election	December 9, 2010	None	['None']
vogo-00351	Can You Get Your ID Stolen Signing a Petition?	none	https://www.voiceofsandiego.org/topics/news/can-you-get-your-id-stolen-signing-a-petition/	None	None	None	None	None	Can You Get Your ID Stolen Signing a Petition?	August 10, 2011	None	['None']
vogo-00009	Statement: “Even more, the initiative would relieve existing obligations at Qualcomm Stadium that are currently paid out of the general fund totaling $15 million per year.” – From the ballot argument in favor of Measure C by Jerry Sanders, Carol Kim, Juan Vargas, Nicholas Segura and John Thomson.	determination: misleading	https://www.voiceofsandiego.org/topics/politics/fact-check-pro-chargers-ballot-language-leaves-something-big-out/	Analysis: Whatever you want to say about the Chargers initiative to build a new convadium in downtown San Diego, let this fact be perfectly clear: The city of San Diego loses a ton of money every year on Qualcomm Stadium in Mission Valley.	None	None	None	None	Fact Check: Pro-Chargers Ballot Language Leaves Something Big Out	September 7, 2016	None	['None']
vogo-00230	Statement: “Our employees have won I think all the bids,” City Attorney Jan Goldsmith said during a June 6 interview on KPBS about the result of a 2006 ballot initiative allowing San Diego to put city services up for bid.	determination: true	https://www.voiceofsandiego.org/topics/news/the-private-takeover-that-hasnt-happened-fact-check/	Analysis: Voters approved a Republican-backed pension initiative last week, setting the stage for a legal battle between organized labor and the City Attorney’s Office that could drag on for months or years.	None	None	None	None	The Private Takeover That Hasn't Happened: Fact Check	June 12, 2012	None	['San_Diego']
vogo-00235	Statement: “I do not have money from SDG&E, which the other folks do,” Congressman and mayoral candidate Bob Filner said during a May 14 interview on KPBS.	determination: true	https://www.voiceofsandiego.org/mayor-2012/sdge-execs-not-filner-fans-fact-check/	Analysis: Part of Filner’s stump speech pits him against San Diego’s downtown establishment. He blames them for the city’s financial woes and argues he would stand up to them better than his three competitors.	None	None	None	None	SDG&E Execs Not Filner Fans: Fact Check	May 23, 2012	None	['Bob_Filner']
vogo-00177	Statement: At an Oct. 10 debate, Ray Ellis said “the vast majority” of his campaign donations have come from inside City Council District 1.	determination: barely true	https://www.voiceofsandiego.org/community/where-the-district-1-campaigns-got-cash-fact-check/	Analysis: Ray Ellis is campaigning to unseat District 1 Councilwoman Sherri Lightner and tried to boost his candidacy at a debate last week by listing some of his biggest endorsements.	None	None	None	None	Where the District 1 Campaigns Got Cash: Fact Check	October 19, 2012	None	['None']
vogo-00641	Fact Check TV: Outsourced IT, Not Really	none	https://www.voiceofsandiego.org/fact/fact-check-tv-outsourced-it-not-really/	None	None	None	None	None	Fact Check TV: Outsourced IT, Not Really	February 16, 2010	None	['None']
vogo-00383	Statement: “Patrick Henry High School, a great school by anybody’s measures, is not an 800 API school. Serra High School — not an 800 API school. High Tech High — people all over the United States know about High Tech High, don’t they? Not an 800 API school,” San Diego Unified school board member Kevin Beiser said May 24 at a board meeting.	determination: true	https://www.voiceofsandiego.org/topics/education/fact-check-great-schools-that-dont-hit-state-goal/	Analysis: Usually politicians talk about how good the test scores are at schools in their area. So it was interesting to hear San Diego Unified school board member Kevin Beiser talk about how some lauded public schools in San Diego are still falling short of the state testing goal.	None	None	None	None	Fact Check: Great Schools That Don’t Hit State Goal	May 31, 2011	None	['United_States']
vogo-00575	Fact Checking Via Twitter	none	https://www.voiceofsandiego.org/fact/fact-checking-via-twitter/	None	None	None	None	None	Fact Checking Via Twitter	May 27, 2010	None	['None']
vogo-00429	Statement: “San Diego is home to the nation’s largest number of veterans returning from wartime duty,” County Supervisor Bill Horn said during his Feb. 2 State of the County address.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-where-the-most-new-veterans-live/	Analysis: Among a litany of other ongoing projects, Horn emphasized better serving the county’s newest veterans in his speech. He touted a county-funded hotline where returning veterans can talk about mental health problems like post-traumatic stress disorder and a new coalition of service providers that plan to hold seminars for vets this spring.	None	None	None	None	Fact Check: Where the Most New Veterans Live	February 22, 2011	None	['San_Diego']
vogo-00005	Statement: “California is currently ranked 46th in the nation on per pupil funding, and San Diego Unified is one of many districts across the state facing a spending shortfall for next year,” the school district wrote in an April 20 press release.	determination: a stretch	https://www.voiceofsandiego.org/topics/education/fact-check-californias-not-blame-district-budget-woes/	Analysis: While grappling with deep budget cuts this year, San Diego Unified School District officials have repeatedly pointed to Sacramento as a cause of the problem. The district now plans to lay off roughly 1,700 employees next school year to balance the budget.	None	None	None	None	Fact Check: California's Not to Blame for District Budget Woes	April 25, 2017	None	['California']
vogo-00163	Statement: “In a Democratic city where Republicans are actually a third party behind independents, we outperformed Republican Party registration by 21 percent,” former mayoral candidate and Councilman Carl DeMaio wrote in a Nov. 16 op-ed in the Orange County Register.	determination: true	https://www.voiceofsandiego.org/mayor-2012/the-loser-who-says-he-outperformed-fact-check/	Analysis: Former mayoral candidate Carl DeMaio got politicos across the state talking with his Nov. 16 op-ed in the Orange County Register.	None	None	None	None	The Loser Who Says He Outperformed: Fact Check	November 28, 2012	None	['Republican_Party_(United_States)', 'Democratic_Party_(United_States)', 'The_Orange_County_Register']
vogo-00262	Statement: “There are 700,000 of those veterans in college right now,” mayoral candidate and Congressman Bob Filner said March 14 of veterans who’ve benefitted from a congressional bill he supported.	determination: mostly true	https://www.voiceofsandiego.org/mayor-2012/free-college-for-veterans-fact-check/	Analysis: Appealing to San Diego’s military families and returning veterans has been a major theme of the mayoral election so far.	None	None	None	None	Free College for Veterans: Fact Check	March 20, 2012	None	['Bob_Filner']
vogo-00425	Statement: “The governor wants to redirect all the tax money to the general funds of cities,” City News Service reported Feb. 24, referring to Gov. Jerry Brown’s proposal to eliminate redevelopment agencies.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-who-wins-in-redevelopment-shakeup/	Analysis: In the run-up to a $4 billion decision the City Council made Monday, an article by City News Service circulated by several local media outlets inaccurately described a core fact in the contentious debate over redevelopment.	None	None	None	None	Fact Check: Who Wins in Redevelopment Shakeup	March 2, 2011	None	['Jerry_Brown']
vogo-00618	Fact Check TV: Education Numbers	none	https://www.voiceofsandiego.org/fact/fact-check-tv-education-numbers/	None	None	None	None	None	Fact Check TV: Education Numbers	March 22, 2010	None	['None']
vogo-00171	Fact Checking the Mayoral Contenders	none	https://www.voiceofsandiego.org/mayor-2012/fact-checking-the-mayoral-contenders/	None	None	None	None	None	Fact Checking the Mayoral Contenders	October 29, 2012	None	['None']
vogo-00574	Fact Check TV: The Sheriff's Race, South Bay Power Plant & Factual Emergency Warning	none	https://www.voiceofsandiego.org/topics/news/fact-check-tv-the-sheriffs-race-south-bay-power-plant-factual-emergency-warning/	None	None	None	None	None	Fact Check TV: The Sheriff's Race, South Bay Power Plant & Factual Emergency Warning	June 1, 2010	None	['None']
vogo-00035	Statement: “Unfortunately, teachers in San Diego Unified School District are only evaluated every five years – and even then parents do not have easy access to the results,” 52nd District congressional candidate Carl DeMaio writes on his website.	determination: misleading	https://www.voiceofsandiego.org/topics/education/fact-check-how-often-san-diego-teachers-get-graded/	Analysis: Congressional candidate Carl DeMaio has long branded himself a reformer. Now he’s taking on the education system.	None	None	None	None	Fact Check: How Often San Diego Teachers Get Graded	September 17, 2014	None	['Carl_DeMaio']
vogo-00247	Statement: “This expansion will be done by private investment from the hoteliers,” Carl DeMaio, a mayoral candidate, said at a televised debate April 19.	determination: huckster propaganda	https://www.voiceofsandiego.org/mayor-2012/demaio-says-convention-expansion-is-private-fact-check/	Analysis: Ballots are due today in the election to raise hotel-room taxes by $1 billion over the next three decades to finance the majority of San Diego’s proposed Convention Center expansion. The city’s hoteliers are the ones casting the ballots and the process has attracted a good deal of scrutiny.	None	None	None	None	DeMaio Says Convention Expansion Is 'Private': Fact Check	April 23, 2012	None	['None']
vogo-00500	Statement: “In fact, District employees will soon see a 7% salary increase plus additional perks that amount to an over 14% compensation increase in one year!” Ballot arguments against Proposition J, a parcel tax for San Diego Unified schools.	determination: misleading	https://www.voiceofsandiego.org/topics/news/fact-check-school-employees-raises/	Analysis: As San Diego Unified asks voters to approve a new tax, the debate has centered on whether the school district has made responsible cuts before turning to taxpayers. One of the big issues is whether employees have sacrificed enough.	None	None	None	None	Fact Check: School Employees' Raises	October 25, 2010	None	['None']
vogo-00471	Fact Check TV: Rescue Crews and The Wizard of Oz	none	https://www.voiceofsandiego.org/topics/news/fact-check-tv-rescue-crews-and-the-wizard-of-oz/	None	None	None	None	None	Fact Check TV: Rescue Crews and The Wizard of Oz	December 13, 2010	None	['None']
vogo-00254	Filner's Joke That Didn't Land	none	https://www.voiceofsandiego.org/mayor-2012/filners-joke-that-didnt-land/	None	None	None	None	None	Filner's Joke That Didn't Land	April 6, 2012	None	['None']
vogo-00475	Statement: “It’s a very low percentage,” Pam Medhurst said in a Q&A with us published Friday about how often the Sheriff’s Department fails to resolve a search and rescue.	determination: true	https://www.voiceofsandiego.org/fact/fact-check-how-often-a-search-ends-without-answer/	Analysis: More than 200 people consistently volunteer for the Sheriff’s Department when the call comes in that someone is lost or missing in San Diego County. On Thursday, I interviewed one of those people, Pam Medhurst, about her experiences as the K-9 unit’s leader.	None	None	None	None	Fact Check: How Often a Search Ends Without Answer	December 5, 2010	None	['None']
vogo-00226	Bill Clinton's Big Claim: Fact Check TV	none	https://www.voiceofsandiego.org/topics/news/bill-clintons-big-claim-fact-check-tv/	None	None	None	None	None	Bill Clinton's Big Claim: Fact Check TV	June 25, 2012	None	['Bill_Clinton']
vogo-00527	Statement:“Potential staffing details were provided for preliminary analysis and discussion. The average of the estimated salaries provided therein was $173,000 a year,” the county pension fund said in a statement on its website.	determination: misleading	https://www.voiceofsandiego.org/topics/news/fact-check-the-understated-pension-fund-salary/	Analysis: After coming under assault from two county supervisors, the San Diego County Employees Retirement Association — the agency managing the $7.2 billion fund that pays retired county workers’ pensions — fired back.	None	None	None	None	Fact Check: The Understated Pension Fund Salary	September 9, 2010	None	['None']
vogo-00443	Statement: “Not a single place has been able to obtain a permit to open in the county since the ordinance was adopted,” Eugene Davidovich, a local medical marijuana advocate with Americans for Safe Access, wrote to the San Diego Reader for a story published Jan. 23.	determination: true	https://www.voiceofsandiego.org/fact/fact-check-a-medical-marijuana-desert/	Analysis: Local medical marijuana advocates, led by Davidovich, have called the county’s approach to permitting dispensaries overly restrictive. They’re technically allowed to open shop, but only in a few remote places.	None	None	None	None	Fact Check: A Medical Marijuana Desert?	January 28, 2011	None	['United_States', 'San_Diego_Reader']
vogo-00540	Statement: “The pension payment last year went from $150 million to $235 million. It’s going to go to $318 million in the year 2016. It’s going to rise to $520 million in the year 2025,” City Councilman Carl DeMaio said on KUSI recently.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-booming-pension-payments/	Analysis: The rising cost of employee pensions contributes to San Diego’s structural budget deficit — meaning the city is set to spend more than it takes in. Because pension costs continue to rise faster than revenue, the city ends up cutting its budget each year in order to pay its pension bill.	None	None	None	None	Fact Check: Booming Pension Payments	August 4, 2010	None	['None']
vogo-00078	Statement: “An all-time high of 65 people died during the last ‘flu season’ in San Diego County… ” — City News Service, via CBS8, Sept. 26, 2013.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-the-flus-deadly-reach/	Analysis: While it doesn’t seem to have arrived just yet, flu season is almost certainly on its way. By January or February, we’re likely to be swimming — like always — in fevers, coughs and fatigue.	None	None	None	None	Fact Check: The Flu's Deadly Reach	September 30, 2013	None	['None']
vogo-00015	Statement: “So I think what we’re trying to get at in Vision 2020 and emphasis on quality neighborhood schools, is an awareness that the goals of the Carlin case, the goals of integration, were noble goals, but the consequence is we segregated our students. In many ways our students are more segregated having come out of a couple of decades of an infrastructure built around integration,” San Diego Unified trustee Richard Barrera said during a meeting with district officials on Oct. 6.	none	https://www.voiceofsandiego.org/topics/education/fact-check-san-diego-schools-segregation-problem/	Analysis: It’s an important time to unpack Barrera’s statement: Under way is Vision 2020, the centerpiece of which is the district’s plan to keep kids in their neighborhood schools.	None	None	None	None	Fact Check: San Diego Schools' Segregation Problem	November 3, 2015	None	['None']
vogo-00007	­Statement: “(Measure T) adds up to 4,000 high-density housing units,” the Committee Opposed to Encinitas Measure T wrote in a flier, a similar version of which was presented by former Planning Commissioner Bruce Ehlers at a forum on Oct. 16.	determination: misleading	https://www.voiceofsandiego.org/topics/land-use/fact-check-4000-new-homes-encinitas/	Analysis: Encinitas residents will be asked on Election Day to approve Measure T, a series of zoning changes that include higher residential densities, mixed-use development and taller buildings as part of a plan dubbed “At Home in Encinitas.”	None	None	None	None	Fact Check: 4,000 New Homes in Encinitas	October 26, 2016	None	['None']
vogo-00343	Statement: “Many of these people in state responsibility areas are already paying additional assessment, some of them as much as $400 a year,” County Supervisor Dianne Jacob said on KPBS July 25.	determination: true	https://www.voiceofsandiego.org/topics/news/fact-check-another-fire-protection-fee/	Analysis: This summer, state lawmakers approved a fire prevention fee for homeowners in areas like San Diego’s backcountry where the state oversees firefighting. The law allows the state to charge residents up to $150 per household annually. The money is supposed to pay for fire inspections, research and grants to support projects like clearing brush.	None	None	None	None	Fact Check: Another Fire Protection Fee	August 25, 2011	None	['None']
vogo-00427	Statement: A 2008 outbreak of measles in San Diego “cost more than $10 million to contain,” writes journalist Seth Mnookin in his new book, “The Panic Virus: A True Story of Medicine, Science, and Fear.”	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-10-million-to-stop-measles-in-sd/	Analysis: In “The Panic Virus,” a book released last month that’s received extensive attention in the media, journalist Seth Mnookin investigates the anti-vaccine movement. He mentions a 2008 outbreak of measles in San Diego and writes that it cost $10 million to contain.	None	None	None	None	Fact Check: $10 Million to Stop Measles in SD?	February 28, 2011	None	['San_Diego']
vogo-00567	Statement: “Since county supervisors gave purchasing and contracting officials the authority to engage in managed competition and outsourcing in March 2007, the county says it has been able to save hundreds of millions of dollars,” the Union-Tribune editorial board wrote June 6, based on this new report by the county Grand Jury.	determination: false	https://www.voiceofsandiego.org/fact/fact-check-grand-jury-wrong-on-savings/	Analysis: The Grand Jury issued a report last week that mistakenly summarized how much money San Diego County has saved through managed competition and outsourcing. It cited accurate estimates provided by county officials, but failed to identify the correct time period that the information came from.	None	None	None	None	Fact Check: Grand Jury Wrong on Savings	June 16, 2010	None	['None']
