pomt-13039	There was "serious voter fraud" in Virginia.	pants on fire!	/virginia/statements/2016/nov/29/donald-trump/trumps-pants-fire-serious-voter-fraud-claim-virgin/	President-elect Donald Trump has peppered his Twitter account with a charge that the presidential election was marred by voter fraud in Virginia and two other states that he lost. "Serious voter fraud in Virginia, New Hampshire and California - so why isn’t the media reporting on this? Serious bias," Trump said in a Nov. 27 tweet. It was the last in a series of 13 tweets in which Trump, without evidence, claimed "millions of people" across the nation voted illegally on Nov. 8, robbing him of a plurality of popular votes - even though he won the crucial majority of Electoral College votes. The latest returns show Democrat Hillary Clinton drew about 2.3 million more popular votes than Trump, a Republican. Our colleagues at PolitiFact National looked into Trump’s claim that millions voted illegally and rated it Pants on Fire. We investigated Trump’s claim about Virginia, to see whether "serious voter fraud" occurred in the state. Clinton won Virginia, garnering 1.98 million votes compared with Trump’s 1.77 million, according to tallies posted by the Virginia Department of Elections. In other words, she got about 210,000 more votes than Trump. We emailed Trump’s campaign and his transition team to learn the basis of his fraud claim but did not get a response. As news of Trump’s comments swirled, the Virginia Department of Elections issued a prepared statement from Commissioner Edgardo Cortes batting down the president-elect’s statement. "The claims of voter fraud in Virginia during the November 8 election are unfounded," Cortes said. "Virginia's election was well administered by our 133 professional local registrars, with help from hundreds of election officials and volunteers who worked to guarantee a good experience for eligible Virginia voters. The election was fair and all votes cast by eligible voters were accurately counted." Martin Mash, a policy adviser for the Department of Elections, told us in an email that the department has not received any specific allegations of vote fraud during the Nov. 8 election. Vote-fraud allegations would be forwarded to law-enforcement officials, he said. Michael Kelly, a spokesman for Democratic Attorney General Mark Herring, said in an email that his office has not received any reports of illegal voting in this election. We contacted John Fredericks, who was chairman of Trump’s Virginia campaign. He said on Election Day that officials from from Trump’s campaign and the state GOP set up a call center in Richmond to take reports of voting irregularities. Although the center received hundreds of calls, nothing caused great concern, he said. Fredericks told us he is not aware of any "massive voter fraud on Election Day" beyond "many isolated incidents" of people voting without having proper identification who wanted provisional ballots. Fredericks added that flaws in the state’s election system allow avenues for illegitimate ballots and that there are "real examples of real potential voter fraud or the groundwork for voting fraud being laid." For example, Fredericks pointed to a well-publicized case from Harrisonburg where 18 to 20 people who died ended up on voter rolls. The FBI is probing that case of potential voter fraud. But it should be noted that that this irregularity was discovered in September - well in advance of Election Day. Another case being prosecuted in Alexandria involves what appears to be a relatively small number of fake voter registration applications, and it was also found before Election Day, the Richmond Times-Dispatch noted in an article this week. We also emailed the Republican Party of Virginia for its take on Trump’s "serious voter fraud" claim. GOP Chairman John Whitbeck said state Republicans are deferring to the incoming White House administration for a response to Trump’s claim. A final note: Our colleagues at PolitiFact New Hampshire and PolitiFact California also gave Pants on Fire ratings to Trump’s claim of serious voter fraud in those states. Our ruling Trump said there was "serious voter fraud in Virginia" during this presidential election. The top state election official in Virginia says the charge is "unfounded." The former chairman of Trump’s Virginia campaign says he’s unaware of any "massive voter fraud on Election Day." There’s a burden on Trump to prove his sensational claim, and the president-elect offers no evidence. We rate his statement Pants on Fire. https://www.sharethefacts.co/share/84f77a8d-d9e2-4cb8-be2d-a26a237887b2	None	Donald Trump	None	None	None	2016-11-29T14:33:18	2016-11-27	['Virginia']
pomt-12640	"In fact, if you add up the net wealth of his cabinet, it has more wealth than a third of the American people total -- close to 100 million people."	mostly true	/truth-o-meter/statements/2017/mar/27/charles-schumer/does-trumps-cabinet-own-more-13-americans/	President Donald Trump’s promise to "drain the swamp" was not convincing to Sen. Charles Schumer, D-N.Y., who illustrated his criticism with Trump’s billionaire cabinet, which "has more wealth than a third of the American people total -- close to a 100 million people." That seems like a large share of wealth in cabinet member’s pockets. But is Schumer right? He is, although his comparison is disputed among economists because so many Americans have a low net worth. Schumer specifically talks about the "net wealth" of cabinet members. Net wealth is how much a person’s assets are worth once you have subtracted liabilities, like mortgage or credit card debt. If a person has high debt that exceeds their assets, their net wealth is negative. It is impossible to calculate the exact net wealth of Trump’s cabinet, because the members are only required to indicate a range while filling out their financial disclosure forms, such as "between $15,001 and $50,000". The ranges can vary by up to 25 million. That is a pretty vague indication. Schumer’s office cited an article from December by the website Quartz that evaluated the wealth of 17 of Trump’s cabinet members to be more than $9.5 billion. Other news media, like the NBC News estimated it to be as high as $14.5 billion. We looked at data provided by OpenSecrets and publicly available financial disclosure forms and found a much lower number: $3.5 billion, not including assets of spouses. Due to a lack of information, we could not add Sonny Perdue, the nominee for Secretary of Agriculture, and Alexander Acosta, Trump’s nominee for Secretary of Labor, to that number. However, it would not have made a big difference. It also doesn’t really matter how rich Trump’s cabinet members exactly are. According to the Federal Reserve, a U.S. household had an average net wealth of $46,700 in 2013, which are the most recent numbers available. However, the bulk of wealth in the United States is owned by the top 10 percent, according to the Congressional Budget Office. The bottom half only holds 1 percent of U.S. wealth distribution. See Figure 1 on PolitiFact.com The U.S. Census Bureau reported that in 2011 the bottom quintile of Americans had a negative net wealth of -$6,029 and the second quintile had a net wealth of $7,263. This is compared to a large difference with the third quintile: $68,839 in 2011. The number keeps rising exponentially for the fourth quintile who own $205,985 and the highest quintile who owned $630,754. "The bottom one-third of American households ranked by wealth own approximately nothing," says Gabriel Zucman, an economist at the University of Berkeley. That is because some either have a very low or even negative net wealth, due to high debt. For that matter, it does not take a lot to "have more wealth than a third of the American people," like Schumer claimed, Zuchman added. So even if Trump’s cabinet were all people from the middle class, Schumer’s statement would still be accurate. Our ruling Schumer said that Trump’s cabinet had more net wealth than a third of the American people. He bases his claims on an estimate of $9.5 billion of net wealth for the cabinet. Economists familiar with those kinds of comparison told us that Schumer got his numbers right. But they also told us that there needs to be clarification on the meaningfulness of Schumer’s statement, since it doesn’t take billions of dollars to be richer than the bottom third of of the United States. We rate this claim Mostly True. See Figure 2 on PolitiFact.com	None	Charles Schumer	None	None	None	2017-03-27T15:07:02	2017-03-01	['United_States']
goop-02437	Prince Harry Pooped On By Bird In Africa, 	0	https://www.gossipcop.com/prince-harry-pooped-on-bird-africa/	None	None	None	Holly Nicol	None	Prince Harry NOT Pooped On By Bird In Africa, Despite Report	4:35 am, September 21, 2017	None	['None']
pomt-10399	"The U.S. Navy has sailed ships around the world for 60 years with nuclear power plants on them and we've never had an accident."	true	/truth-o-meter/statements/2008/jun/09/john-mccain/navys-record-unblemished/	In making his pitch for more nuclear power plants as one way to address global warming, Sen. John McCain is fond of citing a military statistic. "My friends, the U.S. Navy has sailed ships around the world for 60 years with nuclear power plants on them and we've never had an accident," McCain said in Nashville, Tenn., on June 2, 2008. "That's because we have well-trained and capable people." Indeed, the U.S. Navy turned to nuclear power in the 1950s to make its submarines faster and able to stay submerged longer. They are also quieter, more stealth. Since commissioning the world's first nuclear-powered submarine, the USS Nautilus , in 1954, the Navy has steamed 139-million miles around the world on various nuclear-powered vessels. Currently, there are 102 nuclear reactors aboard 80 Navy combat vessels, mainly submarines and aircraft carriers. "We have never had an accident or release of radioactivity which has had an adverse effect on human health or the environment," said Lukas McMichael, a public affairs officer for Naval Reactors, the U.S. government office that oversees the operation of the Navy's nuclear propulsion program. "His (McCain's) statement is correct." Now, two nuclear subs still sit on the Atlantic floor, having sunk in the 1960s. The first to go down was the USS Thresher in April 1963 during deep-diving tests 200 miles off the coast of Cape Cod. All 129 officers, crewmen and military and civilian technicians aboard were killed. The USS Scorpion submarine went down about 400 miles southwest of the Azores in May 1968. All 99 crewmen aboard died. While there is some disagreement about the cause of the accidents, neither went down as a result of problems with the nuclear reactors. The Navy has done some environmental monitoring over the years of the ocean floor around where the subs sank, and has determined there has been no significant impact to the environment. The low levels of radioactivity close to the submarines, McMichael said, were no different than the background levels of radioactivity found anywhere on the ocean floor. While environmental and nuclear watchdog groups agree with McCain's statement about the Navy's accident-free record, many take issue with its significance as it relates to expanding the number of commercial nuclear power plants in the United States. "The Navy, they train their people well," said Kurt Zwally, National Wildlife Federation global warming solutions manager. "The Navy's safety record is admirable. But there is a different safety record with plants in the U.S." Edwin Lyman, a senior staff scientist at the Union of Concerned Scientists in Washington, D.C., said commercial nuclear power plants have at times been run haphazardly and sloppily. The Navy is one thing, Lyman said. "Are they going to be able to run the commercial sector with that kind of discipline? I doubt it." The Navy's good safety culture is certainly one reason for its success, said Thomas B. Cochran, senior scientist in the nuclear program at the Natural Resources Defense Council. But there are other reasons. The Navy's reactors are much smaller and more robust than reactors used commercially. They are designed for combat and to take jolts from being in a submarine. So the comparison isn't entirely fair, he said. In short, while there is debate about the relevance of McCain's statistic, McCain is right when he says there have been no reactor accidents aboard the U.S. Navy's nuclear-powered vessels. We rate his statement True.	None	John McCain	None	None	None	2008-06-09T00:00:00	2008-06-02	['None']
pomt-14827	"This incident of supposed feces depicting a swastika on the wall of a bathrooms in one of the halls ... has been supported by zero fact."	pants on fire!	/missouri/statements/2015/nov/22/peter-kinder/missouri-politician-wrongly-claims-zero-evidence-s/	Turmoil at MU has opened the door for politicians and bloggers to comment on recent racial incidents that fueled protests and a hunger strike. Some latched onto to one incident: a swastika found smeared on a bathroom wall in a campus residence hall. Peter Kinder, Missouri’s lieutenant governor and a GOP candidate for governor, appeared on the conservative radio show "Breitbart News Daily" on Nov. 12 to speak about the racial turmoil on the campus. He was asked by host Stephen K. Bannon, "Are there any facts?" Kinder replied that evidence of racism is slim. As an example, he talked about the swastika incident. "This incident of supposed feces depicting a swastika on the wall of a bathrooms in one of the halls … has been supported by zero fact," Kinder said. Zero fact? We had to look into that. We reached out to Kinder’s press secretary regarding this claim. We didn't hear back from him until after this story first published, but during Kinder’s talk on Breitbart, he cited two sources. The first was an article by The Federalist published Nov. 10, which originally began as an attempt to prove the swastika was a hoax. Two days after the article was published, it was updated to include information about a police report of the incident. "On Thursday afternoon, pursuant to a public records request previously filed by The Federalist, the University of Missourireleased photos of the incident," it read. The second article Kinder mentions is a Fox Sports article written by Clay Travis. This article focused on the question:What if the MU protests were based on lies? In the article, Travis originally said there’s no evidence of the swastika drawn in feces, but later he updated the story to include the police report. We reached out to Department of Residential Life Director Frankie Minor for more information, and he sent us to MU spokesman Christian Basi, who provided the police report. MUPD filed the report about an incident that occurred on Oct. 24. The report describes the incident as "vandalism." At the end of the report an officer provides a narrative of what he saw when he entered the restroom of Gateway Hall. "I noticed there was a swastika drawn on the wall by someone using feces," the report reads. You can see the entire report here. We also looked at media reports about the incident. The Columbia Missourian, The Maneater, Columbia Daily Tribune, KOMU and others reported Oct. 30 that at 2 a.m. on Oct. 24, staff members in the Department of Residential Life found a swastika drawn in feces in the bathroom of Gateway Hall. Residence Hall Association President Billy Donley released a statement critical of Residential Life’s response. He found out via a flier in the hall. This tweet was posted on the evening of Oct. 29. We will not stay silent. Read the statement below from @RHAPresident pic.twitter.com/xJbPT1oIrI— RHA Mizzou (@RHAMizzou) October 30, 2015 On Nov. 20, after this story was initially published, Kinder spokesman Jay Eastlick contacted us to say, "The lieutenant governor misspoke based on information" from "two sources that later updated the information. At the time the police report was made public, the lieutenant governor realized it was a real incident that happened, and he stopped referring to it as a potential hoax. "There was no intention to purposefully mislead. He based it on information he had at the time." Our ruling Kinder made his "zero fact" statement 19 days after the swastika was discovered, and 12 days after its discovery was reported by multiple news outlets, including the Missourian, The Columbia Daily Tribune, the Jefferson City News Tribune, the Associated Press and every local television station in the Columbia-Jefferson City market. These stories were based on information supplied by the MU Police Department and the MU News Bureau. On Nov. 6, then-Chancellor R. Bowen Loftin issued a letter condemning the swastika and other forms of hate speech. His response was also widely reported. The sources Kinder cites updated their articles on Nov. 12 to include the police report. Although Kinder’s spokesman said the lieutenant governor stopped saying there was no evidence of a swastika after those two websites updated their stories, the majority of local news sources reported its existence based statements from named MU officials. We rate Kinder’s claim Pants On Fire.	None	Peter Kinder	None	None	None	2015-11-22T12:05:50	2015-11-12	['None']
pomt-12723	"Man pardoned by Obama three months ago arrested for murder."	pants on fire!	/punditfact/statements/2017/mar/06/undergroundnewsreportcom/report-man-pardoned-obama-being-arrested-murder-fa/	The author of a contrived news story about a man being arrested for killing his girlfriend after being pardoned by President Barack Obama says he made it up to show how easily people believe fake news. "Man pardoned by Obama 3 months ago arrested for murder," read the headline on a Feb. 28, 2017, story on UndergroundNewsReport.com. Facebook flagged the story as being potentially false as part of its efforts to fight fake news in users’ feeds. The story has been shared on Facebook more than 23,000 times since being posted less than a week ago. The tale has wound up on other websites since then. The post claims a Gainesville, Fla., man named James G. Winters was arrested for killing girlfriend Joanna Walker and leaving her body in a car trunk in Orlando. Winters, it says, was pardoned by Obama just 94 days ago, freeing him from a life sentence for drug trafficking and weapons charges. These details are fake, although as in many fake news stories, there are some real roots to the premise. Obama granted 1,715 commutations and 212 pardons, the most of any president since Harry Truman. Many of these criminals were nonviolent drug offenders serving exceptionally long sentences under strict federal guidelines from decades ago. Obama had made easing these punishments a campaign promise, and had sought to aid hundreds of people who slipped through the cracks under sentencing revisions created through the Fair Sentencing Act of 2010. Part of Obama’s actions included granting pardons and sentence commutations. (We wrote an entire story about it, which you can read here.) One story circulated by Obama detractors was of Wendell Callahan, a convicted crack dealer who in 2016 was charged with killing a woman and her two children in Columbus, Ohio. Callahan had been freed under changes in the 2010 law, which Obama supported and signed. Callahan’s case is pending. But Winters hadn’t been freed by Obama, either by pardon or commutation. There is no James Winters on the list of 1,927 prisoners affected by executive action. The photo on the story is of Avery Draughty, a California man convicted of killing his neighbor in 2016. A closer look at the story UndergroundNewsReport.com shows that the site purposely writes outlandish stories to trick readers. The site contains a disclaimer that says all articles "are fiction, and presumably fake news." There also is a link at the end of the story that redirects readers to an explanation that the website’s owner had created it to see if he could fool readers, specifically supporters of President Donald Trump. The article said the writer circulated his fake stories on "Trump fan groups" to see if they would take the bait. "To my surprise, the Trump masses embraced my stories as fact, almost universally," the author wrote. "It seemed that there wasn’t anything I could write that was too wild or outrageous to be believed by this particular audience." When we contacted him via email, the writer identified himself as James McDaniel, a 28-year-old U.S. citizen living in Costa Rica. (The site is privately registered in Scottsdale, Ariz.) "I admit I kind of stumbled into this on accident just playing around and didn't really expect to get any attention at first," McDaniel wrote. "People proved to be far more gullible than I previously thought." This claim rates Pants On Fire! See Figure 1 on PolitiFact.com	None	UndergroundNewsReport.com	None	None	None	2017-03-06T18:04:27	2017-02-28	['Barack_Obama']
pomt-10217	McCain supports tax breaks for companies that ship jobs overseas.	mostly false	/truth-o-meter/statements/2008/sep/08/joe-biden/its-not-quite-that-simple/	Ah, the catchphrase. It sounds so simple and so outrageous. "Tax breaks for companies that ship jobs overseas." Democrats use the line frequently, and vice presidential nominee Joe Biden offered a version of it to attack John McCain during his acceptance speech at the Democratic National Convention: "Millions of Americans have seen their jobs go offshore, yet John continues to support tax breaks for corporations that send them there," Biden said. The way Biden says it, it sounds like McCain wants to offer a special tax break for companies to move jobs offshore. Right? That's not quite how it works. So what is Biden talking about? Bear with us here, because this requires a quick explanation of the international corporate tax system. U.S.-based corporations are required to pay U.S. corporate income taxes on all of their profits, no matter where in the world those profits are earned. Companies operating overseas pay taxes to foreign countries. Then, if the amount they paid is less than what they would have owed on domestic profits, they pay the remainder to the United States. For example, if a company earns $1 million in Ireland, which has a 12.5 percent corporate tax rate, it pays $125,000 to Ireland. Then, because the U.S. corporate tax rate is 35 percent, the company would owe an additional $225,000 to the United States. (This example is deliberately oversimplified, and U.S. companies often have tax breaks that reduce their real tax rates below 35 percent.) But there's a catch. The company only pays that $225,000 when it brings the profits back to the United States. If the profits remain overseas, the company gets to defer taxation indefinitely. Deferral is a powerful incentive, and the ability to pay taxes later on income earned now is what makes 401(k) plans so attractive to individuals. Deferral also helps U.S. companies compete overseas, because they don't immediately face higher taxes than their foreign-based competitors. However, Democrats argue, that ability to defer taxes encourages companies to locate jobs overseas and keep their profits there, and that's a logical argument. Of course, there are plenty of nontax reasons why companies might operate internationally, such as cheaper labor, access to foreign markets and proximity to raw materials. Got all that? So let's come back to Biden's statement: What does McCain believe? In a recent campaign ad, the Obama campaign refers to a 2004 Senate vote on the issue. Sixty senators, including McCain and eight Democrats, voted to kill a proposal that would have required companies to pay taxes when they import goods produced in their foreign factories. The measure would have limited, though not eliminated the tax deferral. During his presidential campaign, McCain has taken a different approach to international taxes. He argues that the current tax system puts U.S. companies at a disadvantage, and has proposed lowering the top corporate tax rate from 35 percent to 25 percent. Carly Fiorina, the former Hewlett-Packard CEO who advises McCain on economic policy, argued that there is no tax break for companies to move jobs overseas. "If the tax rate were lowered on businesses in this country, businesses would bring money back," she said on ABC. "The reason they cannot bring money back is because the tax rate is so high." As a side note, Obama has not been clear about what limits he would place on deferral of income earned overseas. In a recent conference call with reporters, campaign economic adviser Austan Goolsbee said the magnitude or length of deferral could be curtailed, but the campaign has not released a detailed plan. Does John McCain support tax breaks for companies that ship jobs overseas? Not really. He supports retaining a long-standing principle of the U.S. tax system that encourages some companies to move operations overseas. The world is far more complicated than Biden's catchphrase makes it seem, and that makes his argument Barely True. Editor's note: This statement was rated Barely True when it was published. On July 27, 2011, we changed the name for the rating to Mostly False.	None	Joe Biden	None	None	None	2008-09-08T00:00:00	2008-08-27	['None']
tron-02360	General Carter Ham Fired for Ignoring Stand Down Order	fiction!	https://www.truthorfiction.com/general-ham-fired/	None	military	None	None	None	General Carter Ham Fired for Ignoring Stand Down Order	Mar 17, 2015	None	['None']
snes-05187	A photo taken by the Hubble Telescope shows the earth in a "cradle of clouds."	false	https://www.snopes.com/fact-check/cradle-of-clouds-photo/	None	Fauxtography	None	Dan Evon	None	Earth in a ‘Cradle of Clouds’	19 February 2016	None	['None']
wast-00195	"The FBI director ... had to amend the previous day's statement, that she [Hillary Clinton] had never received any emails marked classified."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/17/bill-clintons-misleading-claim-about-marked-classified-information-in-hillary-clintons-emails/	None	None	Bill Clinton	Michelle Ye Hee Lee	None	Bill Clinton's misleading claim about \xe2\x80\x98marked classified' information in Hillary Clinton's emails	August 17, 2016	None	['Federal_Bureau_of_Investigation', 'Hillary_Rodham_Clinton']
goop-02755	Victoria Beckham, Anna Wintour Working On Book Together, 	0	https://www.gossipcop.com/anna-wintour-book-victoria-beckham-autobiography/	None	None	None	Michael Lewittes	None	Victoria Beckham, Anna Wintour NOT Working On Book Together, Despite Report	1:16 pm, June 5, 2017	None	['None']
snes-00490	A child's skull was found near a sex trafficking site.	false	https://www.snopes.com/fact-check/was-childs-skull-found-alleged-sex-trafficking-bunker/	None	Crime	None	Bethania Palma	None	Was a Child’s Skull Found at an Alleged Sex-Trafficking Bunker Area in Tucson?	8 June 2018	None	['None']
snes-05788	A video shows a levitating car developed by Volkswagen in China.	miscaptioned	https://www.snopes.com/fact-check/levitating-car/	None	Fauxtography	None	David Mikkelson	None	Volkswagen’s Levitating Car	13 June 2012	None	['China', 'Volkswagen']
para-00056	Says political candidates increasingly are drawn from "party hacks", "union officials" and "vested interest groups".	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/23/chris-everyman/Hail-Chris-man-spoke-truth-to-power/index.html	None	['Candidates']	Chris Everyman	David Humphries, Alexia Attwood, Peter Fray	None	Hail Chris 'Everyman': the man who spoke truth to power	Friday, August 23, 2013 at 3:35 p.m.	None	['None']
hoer-00215	Is Lemon A Cancer Killer That is 10,000 Times Stronger Than Chemotherapy?	misleading recommendations	https://www.hoax-slayer.com/lemon-cancer-cells.shtml	None	None	None	Brett M. Christensen	None	Is Lemon A Cancer Killer That is 10,000 Times Stronger Than Chemotherapy?	September 1, 2011	None	['None']
pomt-13893	"As Bernie Sanders said, Hillary Clinton ‘voted for virtually every trade agreement that has cost the workers of this country millions, millions of jobs.’ "	half-true	/truth-o-meter/statements/2016/jun/29/donald-trump/donald-trump-quotes-bernie-sanders-half-true-claim/	Donald Trump made a grab for blue collar Democrats by citing the anti-trade, anti-Hillary Clinton rhetoric of Clinton’s Democratic rival Bernie Sanders. For his latest attack, he borrowed Sanders’ own words. "As Bernie Sanders said, Hillary Clinton ‘voted for virtually every trade agreement that has cost the workers of this country millions, millions of jobs,’ " Trump said in a speech about the economy delivered outside a recycling plant in western Pennsylvania. The presumptive Republican nominee quoted Sanders accurately (barring the Trumpian flourish emphasizing "millions"). But Sanders’ original claim, which we investigated, wasn’t without faults. Clinton has largely supported free trade, though her position is more nuanced than Trump and Sanders suggest, she The notion that "millions, millions of jobs" have been lost because of trade, however, is more debatable. Clinton’s position on free trade Sanders is consistently anti-free trade, and Trump has been outspoken in disapproval of deals like the North American Free Trade Agreement and the Trans Pacific Partnership. Clinton’s views, however, seem to depend on the content of each agreement. Overall, Trump and Sanders have a point that she’s supported more trade deals than she’s opposed. As first lady, Clinton spoke favorably of the NAFTA, signed by President Bill Clinton. The deal, she wrote in her 2003 memoir Living History, "would expand U.S. exports, create jobs and ensure that our economy was reaping the benefits, not the burdens, of globalization." During her 2000 Senate bid to represent New York, Clinton supported normalizing trade relations with China. Out of the 10 trade deals that came up for a vote when she was in the Senate, Clinton said yes to six, no to two, and skipped the votes on two (though she had given her vocal support). She also voted for legislation that included an amendment granting Vietnam normalized trade status. She was in favor of a deal with Jordan because of its "internationally recognized enforceable labor standards," she explained in 2005, but she considered the Dominican Republic-Central America Free Trade Agreement "a step backward." As a presidential candidate in 2008, Clinton had varying opinions on several trade deals, and she changed her position on NAFTA. She called NAFTA "a mistake" and opposed pending deals with South Korea (out of concern for American carmakers), Colombia (because of labor rights abuses) and Panama (whose National Assembly president was a U.S. fugitive). She reiterated her support for free trade with Peru on the campaign trail, praising the country for its "very strong labor and environmental protections." As secretary of state in the pro-trade administration of President Barack Obama, Clinton walked back her opposition to three deals from her 2008 run and helped negotiate them. As a presidential candidate in 2016, she flip-flopped on her support for the Trans-Pacific Partnership. Year Trade deal Clinton’s position 1993 North American Free Trade Agreement Supported in 1990s, against in 2007 2002 Trade Act of 2002* Voted against** 2003 Chile-United States Voted for 2003 Singapore-United States Voted for 2004 Australia-United States Voted for 2004 Morocco-United States Voted for 2005 Dominican Republic-Central America Free Trade Agreement Voted against 2005 Bahrain-United States Voted for*** 2006 Oman-United States Voted for 2007 Peru-United States Didn’t vote, supported in 2007 2007 Jordan-United States Didn’t vote, supported in 2005 2011 Panama-United States Against in 2007, supported in 2010 2011 Colombia-United States Against in 2007, supported in 2010 2011 South Korea-United States Against in 2007, supported in 2010 2015 Trans-Pacific Partnership Supported in 2010, against in 2015 * This deal is not included in the Office of the U.S. Trade Representative’s list of free trade agreements, but contains many free trade provisions. ** This is a vote for "fast track authority" — allowing trade agreement to move through Congress without amendments or filibusters. *** The free trade agreement with Bahrain passed by unanimous consent, not a recorded roll call vote. Employment impact unclear The jury is still out on the impact of trade deals on employment, even after decades of debate. On one side, unions and some left-leaning think tanks often link American job losses to expanded trade. Labor advocates opposed the Chile and Singapore agreements, which they said in a 2003 report would kill an unspecified number of jobs. The liberal Economic Policy Institute, which Trump cited, has found that NAFTA has cost the United States over 800,000 jobs, and the South Korean deal cost about 60,000. In a 2014 report, the think tank reported that the United States has lost 3.2 million jobs between 2001 and 2013 to trade with China. Business groups, on the other hand, argue that trade deals actually boost employment. For example, a 2010 report by the U.S. Chamber of Commerce found that the 14 trade deals in place in 2008 supported 5.4 million jobs. Meanwhile, the U.S-China Business Council and the Financial Times contend that the loss in manufacturing jobs were not due to trade with China so much as gains in technology and productivity, as well as the result of a more sophisticated economy. And in a recent fact-check, we found several nonpartisan reports demonstrating that NAFTA produced no significant job losses nor job gains. Analysis by economists at Tufts University and the University of Michigan projected no net impact on employment from the Chile, Singapore and South Korea deals. Our ruling Trump said, "As Bernie Sanders said, Hillary Clinton ‘for virtually every trade agreement that has cost the workers of this country millions, millions of jobs.’ " He accurately recasted Sanders’ words, but that doesn’t make the attack any more correct. Out of the 10 trade deals Clinton could have voted on, she voted in favor of six and against two. On two other deals (with Peru and Jordan), she didn’t vote but did vouch for them. As for subsequent job losses, independent research has shown the impact of NAFTA, for example, to not be significant one way or the other for jobs. Trump’s claim is partially accurate and needs additional information. We rate his statement Half True.	None	Donald Trump	None	None	None	2016-06-29T11:57:17	2016-06-28	['Bernie_Sanders']
snes-02745	Sending cash through the U.S. mail is illegal.	false	https://www.snopes.com/fact-check/sending-cash-u-s-mail-illegal/	None	Fauxtography	None	David Mikkelson	None	Is Sending Cash by U.S. Mail Illegal?	1 December 2008	None	['United_States']
pomt-09473	U.S. Rep. Alan Grayson "compared a former vice president to a vampire ... and compared America's health care system to the Holocaust."	mostly true	/florida/statements/2010/mar/02/republican-party-florida/gop-says-alan-grayson-likens-dick-cheney-vampire-a/	U.S. Rep. Alan Grayson, an Orlando-area Democrat, is a provocateur. He claimed Republicans' approach to health care was to urge people to "die quickly." Many Democrats love him because he's so blunt. And now, many Republicans love him -- because he's so blunt. On Feb. 26, 2010, the state Republican Party criticized a Grayson fundraiser that included Democratic Massachusetts Rep. Barney Frank.The headline: "You Are Cordially Invited to a Night of Shameless Promotion, Crude Remarks and Drug Busts with Congressmen Alan Grayson and Barney Frank." In the release, RPOF spokeswoman Katie Betta makes a series of claims against Grayson. For this fact-check, we'll examine two. Betta said Grayson "compared a former vice president to a vampire ... and compared America's health care system to the Holocaust." "Over the last two years Alan Grayson has certainly made a name for himself in our nation’s capital, but instead of being recognized for his work for the people of Florida, he stands out as a quirky, irreverent embarrassment to his constituents and to the entire state of Florida,” Betta said. Let's take the vampire claim first. Betta is referencing an Oct. 22, 2009, interview Grayson had with Chris Matthews on MSNBC. At the end of the interview -- which is about health care -- Matthews brings up that former Vice President Dick Cheney had complained that President Barack Obama was dithering. That prompted this exchange (video attached here). GRAYSON: "Well, my response is -- and, by the way, I have trouble listening to what he says sometimes because of the blood that drips from his teeth while he's talking. But my response is this. He's just angry because the president doesn't shoot old men in the face. By the way, when he was done speaking, did he just then turn into a bat and fly away?" MATTHEWS: "Oh, God, we've got to keep it level here. Let me ask you this. Don't you have any Republican friends?" GRAYSON: "Some of my best friends are Republicans." While Grayson doesn't ever use the word "vampire," he says that Cheney has "blood that drips from his teeth," and that he can "turn into a bat and fly away." We've seen enough cheesy horror films to know what he was going for there. As for the claim that Grayson compared the health care system to the Holocaust, Florida Republicans point to remarks Grayson made on the House floor during the health care debate. You might recall, Republicans asked that Grayson apologize after accusing Republicans of wanting people to "die quickly." Here was part of that apology. (Video here.) "Well, I would like to apologize. I would like to apologize to the dead, and here's why. According to this study, 'Health Insurance and Mortality in U.S. Adults,' which was published two weeks ago, 44,789 Americans die every year because they have no health insurance. So I call upon the Democratic members of the House. I call upon the Republican members of the House. I call upon all of us to do our jobs for the sake of America, for the sake of those dying people and their families. I apologize to the dead and their families that we haven't voted sooner to end this holocaust in America." By capitalizing the "H" in their press release, state Republicans are claiming Grayson compared America's health care system to the killing of European Jews and others during World War II. But, based on how he said it, Grayson is most likely using the word with a small "h," which is not specific to the World War II genocide. In our view, the two uses have different meanings. The World War II "Holocaust" conveys a deliberate, horrific killing because of religion. While the uncapitalized "holocaust" is a broader term. State Republicans got it right when they say Grayson has compared a former vice president to a vampire, but it's a stretch for their press release to liken American's health care system to the Holocaust of World War II. So we rate their statement Mostly True.	None	Republican Party of Florida	None	None	None	2010-03-02T15:34:14	2010-02-26	['United_States', 'Alan_Grayson']
hoer-01208	Sindisiwe Lydia Chikunga Switch off Headlamps Quote	fake news	https://www.hoax-slayer.net/fake-news-sindisiwe-lydia-chikunga-switch-off-headlamps-quote/	None	None	None	Brett M. Christensen	None	FAKE-NEWS: Sindisiwe Lydia Chikunga Switch off Headlamps Quote	August 2, 2018	None	['None']
hoer-01163	Press Like and Type K? Facebook Like-Farming, NOT Magic.	facebook scams	https://www.hoax-slayer.net/press-like-and-type-k-facebook-like-farming-not-magic/	None	None	None	Brett M. Christensen	None	Press Like and Type K? Facebook Like-Farming, NOT Magic.	March 8, 2016	None	['None']
