goop-00329	Blake Shelton, Gwen Stefani Do Have “New TV Show Plans,” 	0	https://www.gossipcop.com/blake-shelton-gwen-stefani-tv-show-plans-false/	None	None	None	Shari Weiss	None	Blake Shelton, Gwen Stefani Do NOT Have “New TV Show Plans,” Despite Claim	3:21 pm, September 4, 2018	None	['Blake_Shelton']
pomt-11466	"BREAKING Trump Removes Muslim Federal Judge For Trying To Implement Sharia Law In America"	pants on fire!	/punditfact/statements/2018/mar/07/blog-posting/no-donald-trump-did-not-remove-federal-judge-over-/	The first line of an online hoax about a federal judge, President Donald Trump and Sharia law is all you need to read to figure out the entire post is fake. "22nd Circuit Court of Appeals Justice Hansam al Alallawalahi-Smith made headlines this week when he overturned a ruling out of Dearborn, Michigan," said the opening line to the Feb. 28 webviners.com story, headlined "BREAKING Trump Removes Muslim Federal Judge For Trying To Implement Sharia Law In America." The problem is, there is no 22nd Circuit Court of Appeals. There are only 13 appellate courts below the U.S. Supreme Court — 12 Circuit Courts of Appeals and the Federal Circuit Court. And there is no Judge Hansam al Alallawalahi-Smith. Overall, the story claims that a judge "allowed two critical and violent tenets of Sharia Law" to be practiced in the United States and that Trump used his executive power to remove him from the bench. Here’s a breakdown of the story and how separated it is from reality. "When asked why the feds have the right to allow a man to brutalize his wife for speaking with another man and to beat her nearly to death if she were to act on her impulses, the judge mentioned the systematic infusion clause and said the Sharia Law should be allowed because the 14th Amendment guarantees them the rights guaranteed by other states," the story claimed. But as fellow fact-checkers have noted, there is no "systematic infusion clause," and the 14th Amendment largely deals with citizenship rights. "President Trump used an old precedent and an executive order to remove al Allalawaralahali-Smith from the bench, citing gross negligence of his duties and wanton disregard for the United States Constitution, reports As American As Apple Pie," the story continues. However, the website asamericanasapplepie.org is not a source of accurate news. That website’s About page claims everything posted on its site is fiction. "It is not a lie and it is not fake news because it is not real If you believe that it is real, you should have your head examined. Any similarities between this site’s pure fantasy and actual people, places, and events are purely coincidental and all images should be considered altered and satirical." Webviners.com’s story also uses different names for the supposed judge, at times calling him "Hansam al Alallawalahi-Smith," "al Allalawaralahali-Smith" and "Alallaha-Smith." The Feb. 28 post is a variation of other stories debunked in 2017. Previous fake news posts claimed it was "Judge Mahal al Alallaha-Smith" who ruled in favor of Sharia law in the United States. PolitiFact Texas reported that in November 2017, the Facebook page for Sid Miller, the Texas agriculture commissioner, shared a post from a website called trumpsolidsupporters.me, which made the same fake news claims as webviners.com did in February 2018. The link to trumpsolidsupporters.me remains on Miller’s Facebook page, yet an amended description for the link says: "Well it looks like I may have been duped. This may be fake news, but I still think Sharia law has no place in the United States of America." A webviners.com post claimed Trump removed a Muslim federal judge for trying to implement Sharia law in the United States. But the post is riddled with inaccuracies and cites as a source a purveyor of fake news. We rate webviners.com’s post Pants on Fire! See Figure 1 on PolitiFact.com	None	Bloggers	None	None	None	2018-03-07T12:04:15	2018-02-28	['United_States']
hoer-00455	Jim Morrison Has Been Found Alive in a Paris Retirement Home	statirical reports	http://www.hoax-slayer.net/no-jim-morrison-has-not-been-found-alive-in-a-paris-retirement-home/	None	None	None	Brett M. Christensen	None	No, Jim Morrison Has NOT Been Found Alive in a Paris Retirement Home	March 21, 2016	None	['None']
pomt-10191	Obama ad contends that John McCain endorses Rush Limbaugh's comments about immigration.	pants on fire!	/truth-o-meter/statements/2008/sep/19/barack-obama/limbaughs-not-a-mccain-spokesman/	(Published Sept. 19, 2008) A new Spanish-language TV ad from the Barack Obama campaign called "Dos Caras" (Two Faces) begins as most of the attack ads against John McCain do — with McCain pictured next to President Bush. The ad then cuts to a bewildering cameo from Rush Limbaugh. In an ad targeted to Spanish-speaking Latino audiences in Florida, New Mexico, Colorado and Nevada, the voiceover begins (according to translations provided by the Obama campaign): "They want us to forget the insults we’ve put up with…the intolerance…they made us feel marginalized in this country we love so much." The screen flashes a picture of conservative radio talk show host Limbaugh above two quotes: "…stupid and unskilled Mexicans" Rush Limbaugh "You shut your mouth or you get out!" Rush Limbaugh After the Limbaugh references, the announcer continues: "John McCain and his Republican friends have two faces. One that says lies just to get our vote and another, even worse, that continues the policies of George Bush that put special interests ahead of working families. John McCain…more of the same old Republican tricks." The whole thing raises the question, what are quotes from Limbaugh doing in an attack ad against McCain, especially one that highlights immigration? Limbaugh is hardly a McCainiac and in particular has been highly critical of McCain’s views on immigration. Limbaugh and other grass-roots conservatives derided McCain’s 2006 efforts to forge a compromise immigration plan in the Senate that combined border security and work-site enforcement to root out undocumented employees, with a guest worker program for most of the illegal immigrants in the country. Limbaugh called the plan "amnesty," as did some of McCain’s opponents during the Republican primary. We looked at the claim and ruled it True when McCain said his plan was not "amnesty." We based that on the fact that it would have required illegal immigrants to apply for a six-year conditional nonimmigrant visa. They then could apply for legal permanent residence — a green card — on the condition that they pay $1,000 in fines, pay all back taxes, pass a criminal background check, stay employed and demonstrate an effort to learn English and civics. However, when asked about his support for that immigration plan during a Republican debate in California on Jan. 30, 2008, McCain backtracked some and said he would no longer favor that plan because public opinion favored enforcement over citizenship measures. Instead, he would focus first on securing the border. In his radio show on Sept. 18, Limbaugh took some time to discuss the Obama campaign ad, and it sure didn’t sound like he’d forgotten McCain’s previous efforts. "This is just absurd because Bush and McCain were both for amnesty!" Limbaugh said. "Bush and McCain were these illegals’ best friends, along with Ted Kennedy." There’s another big problem with the Obama campaign ad; the Limbaugh quotes are lifted out of context. Let’s take the two quotes in order. First: "…stupid and unskilled Mexicans." This is a quote from 1993, during the debate over NAFTA. Said Limbaugh: "A caller called here and was giving me grief for not wanting to do what it took to protect American jobs, and so I said to him, ‘If you are unskilled and uneducated, your job is going south. Skilled workers, educated people are going to do fine ‘cause those are the kinds of jobs NAFTA is going to create. If we are going to start rewarding no skills and stupid people, I’m serious, let the unskilled jobs that take absolutely no knowledge whatsoever to do — let stupid and unskilled Mexicans do that work.’" As is clear here, Limbaugh was not calling Mexicans "stupid and unskilled." The second quote: "You shut your mouth or you get out!" This one comes from 2006, and as you’ll see, Limbaugh here is setting up for a punch line — that he is actually citing Mexican law. "Everybody’s making immigration proposals these days, let me add mine to the mix. Call it the Limbaugh Laws. "First, you emigrate to our country you have to speak the native language, you have to be a professional or an investor, no unskilled workers allowed. Also, there will be no special bilingual programs in the schools with the Limbaugh Laws, no special ballots for elections, no government business will be conducted in your language. Foreigners will not have the right to vote or hold political office. "If you’re in our country, you cannot be a burden to taxpayers. You are not entitled to welfare or food stamps or other government goodies. You can come if you invest here an amount equal to 40,000 times the daily minimum wage. If not, stay home. But if you want to buy land, it will be restricted: no waterfront, for instance, and as a foreigner, you have to relinquish individual rights to the property. "And another thing, you don’t have the right to protest. You’re allowed no demonstrations, no foreign flag waving, no political organizing, no bad-mouthing our president or his policies. You’re a foreigner. Shut your mouth or get out. If you come here illegally, you’re going to jail. "Now, you think the Limbaugh Laws are harsh? Well, every one of the laws I just mentioned are actual laws of Mexico today. That’s how the Mexican government handles immigrants to their country. Yet Mexicans come here illegally and protest in our streets. How do you say, 'double standard' in Spanish? How about, ‘no mas’?" In backup material for the ad, the Obama campaign cites a story in which McCain did not come out strongly against Minutemen. McCain said he did not agree with them, "but they are certainly exercising their legal rights as citizens." Hardly damning stuff. The Obama campaign also noted that McCain and other Republican candidates declined an invitation last summer to address NALEO, the National Association of Latino Elected and Appointed Officials. And they suggest that McCain has waffled in his support of something called the DREAM Act, Developmental Relief and Education for Alien Minors, a bill he co-sponsored that would allow people under age 16 who have been in the country for five years to remain and apply to be permanent residents. McCain told the editorial board of the Sun News in Myrtle Beach, S.C., last November that although he agreed with it, he would vote against any issue related to immigration reform until the borders are secured. The Obama campaign suggested McCain presented to a different face when speaking to Latinos at the National Council of La Raza Convention in July, but the full text of his answer does not back that up. Anyway, these relatively minor points raised by the Obama campaign are overshadowed by the larger import of the TV ad, which attempts to link McCain to seemingly racially insensitive remarks by Rush Limbaugh. As ABC’s Jake Tapper so aptly notes in his Political Punch blog , "even if one is uninclined to see Limbaugh’s quotes as having been taken unfairly out of context, linking them to McCain makes as much sense as running a quote from Bill Maher and linking it to Obama." We are inclined to think the Limbaugh quotes were lifted out of context, and we think that presenting them in an ad about McCain’s immigration policy — as if McCain somehow endorsed those comments — isn’t just wrong, it’s "pantalones en fuego" wrong.	None	Barack Obama	None	None	None	2008-09-19T00:00:00	2008-09-18	['John_McCain', 'Rush_Limbaugh', 'Barack_Obama']
snes-02964	A video shows Coretta Scott King thanking Jeff Sessions during her remarks at the dedication of the Rosa Parks Library.	mostly false	https://www.snopes.com/fact-check/coretta-scott-king-thanked-jeff-sessions/	None	Politics	None	Dan Evon	None	Did Coretta Scott King Thank Jeff Sessions in a Speech?	9 February 2017	None	['Jeff_Sessions']
pose-00096	"The Family and Medical Leave Act (FMLA) provides eligible employees of larger employers (i.e., 50 or more employees) with 12 weeks of unpaid leave to care for a family member's or their own serious health condition. Barack Obama and Joe Biden will guarantee that millions more workers have access to FMLA leave by reducing the threshold for which employers are covered from companies with 50 or more employees to those with 25 or more."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/99/reduce-the-threshhold-for-the-family-and-medical-l/	None	obameter	Barack Obama	None	None	Reduce the threshhold for the Family and Medical Leave Act from companies with 50 employees to companies with 25 employees	2010-01-07T13:26:48	None	['Joe_Biden', 'Family_and_Medical_Leave_Act_of_1993', 'Barack_Obama']
hoer-01189	Upgrade Your Credit Card	facebook scams	https://www.hoax-slayer.net/upgrade-your-credit-card-facebook-phishing-scam/	None	None	None	Brett M. Christensen	None	Upgrade Your Credit Card Facebook Phishing Scam	November 7, 2014	None	['None']
pomt-00600	"One out of five of our children live in a family that’s on food stamps."	true	/texas/statements/2015/jun/03/rick-perry/rick-perry-says-1-5-us-children-lives-family-food-/	Addressing Iowans, expected Republican presidential hopeful Rick Perry said he’s optimistic about the country’s future once there’s a leadership change, even though Americans remain unemployed and children continue to be hungry. "Now I understand there’s pessimism out there and there’s good reason for it," the former Texas governor said May 16, 2015. "One out of 10 Americans are out of a job or underemployed or just completely quit looking for a job. One out of five of our children live in a family that’s on food stamps. What did we have, 0.2 (percent) growth last month? That may be good enough for Barack Obama, it may be good enough for the Democrats, but it’s not good enough for me. I know America can do better." Perry’s first couple of figures didn’t seem new to us. In April 2015, the federal government announced the economy had grown 0.2 percent in the year’s first quarter. And according to the government, 10.8 percent of the American workforce in April 2015 were unemployed, underemployed or wanting a job but not lately looking--compared to 12.3 percent a year before. For this fact check, we wondered if one child in five lives in a family on food stamps, meaning government aid for buying groceries. A note: paper food stamps have not existed for nearly a decade since Congress in 2008 required states to shift to plastic cards, like credit cards, that may be presented at checkout stands. The one-time Food Stamps Program is now the Supplemental Nutrition Assistance Program. (In January 2010, the Smithsonian acquired ye olden food stamps for possible exhibits, J.C. Dwyer, a Texas anti-hunger activist, pointed out to us.) Perry’s backup To our inquiry, Perry spokeswoman Lucy Nashed said Perry reached his statement based on a February 2015 U.S. Census Bureau press release stating the number of children receiving SNAP benefits remains higher than it was before the start of the Great Recession in 2007. In 2014, the release said, an estimated 16 million children, or about one in five, received the assistance compared with the roughly 9 million children, or one in eight, getting such help before the recession. The bureau said the declared 2014 ratio was based on responses to a supplemental part of its 2014 Current Population Survey. Confirmation We followed up with the Census Bureau, where demographer Jonathan Vespa said by email that Perry got it right. We wondered about comparable Texas figures and didn’t get perfectly comparable numbers. Results of the Census Bureau’s 2013 American Community Survey indicated nearly 1.3 million of the state’s 9.1 million households, or 14 percent, reported receiving SNAP aid sometime in the previous 12 months. The Texas households where respondents said they got the benefits included more than 842,000 with children under the age of 18, 9 percent of all Texas households, according to the survey. We also asked Feeding Texas, a nonprofit whose mission is a hunger-free state, to assess Perry’s claim. Celia Cole, the group’s CEO, said by email: "Perry is right." And how does Texas stack up? By email, Dwyer, a Feeding Texas official, pointed out data posted online by the Texas Health and Human Services Commission indicating that in April 2015, 2 million Texas children received SNAP benefits. Given that the state demographer estimates that 6.9 million to 7.3 million children live in the state, Dwyer suggested, it looks like up to 30 percent of the children received SNAP benefits--similar to the rate the previous four Aprils based on Dwyer’s methodology. Nationally, Dwyer pointed out, previous bureau reports indicate that as few as 1 in 6 children received SNAP benefits in the past four years. "Texas generally has a higher percentage of its population receiving SNAP compared to the nation," Dwyer said. "This is because the primary factor in determining eligibility for SNAP is low-income, and Texas has a significantly higher percentage of families with low income / living in poverty." In January 2015, we found Half True a Democratic claim that since Perry became governor in late 2000, "poverty rates in Texas increased from 15.1% to 17.5% — which is higher than the national average." Those figures were supported by federal surveys, but they did not tell the full story. Texas’ poverty rate went down and then up again over Perry’s decade-plus as governor, and the gap between the nation and Texas ultimately narrowed. We also suggested it’s unreasonable to lay all blame for a state’s poverty rate on its governor; national economic factors dominate. Our ruling Perry said: "One out of five of our children live in a family that’s on food stamps." To be precise, the latest federal estimate is that in 2014, 1 in 5 children received SNAP benefits. We rate this claim True. TRUE – The statement is accurate and there’s nothing significant missing. Click here for more on the six PolitiFact ratings and how we select facts to check.	None	Rick Perry	None	None	None	2015-06-03T15:55:49	2015-05-16	['None']
pose-00192	"California and other states have laws requiring a company that may have disclosed a resident's personal information without authorization to inform the victim of the disclosure. Barack Obama and Joe Biden believe that all Americans deserve the same right to know and will push for comparable federal legislation."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/206/require-companies-to-disclose-personal-information/	None	obameter	Barack Obama	None	None	Require companies to disclose personal information data breaches	2010-01-07T13:26:51	None	['Joe_Biden', 'United_States', 'Barack_Obama', 'California']
tron-02020	Female Physician in Munich Pens Email About Refugee Crisis	unproven!	https://www.truthorfiction.com/female-physician-in-munich-pens-email-about-refugee-crisis/	None	immigration	None	None	None	Female Physician in Munich Pens Email About Refugee Crisis	Oct 19, 2015	None	['None']
snes-01537	Director Michael Moore was accused of sexual harassment by a 16-year-old film extra.	false	https://www.snopes.com/fact-check/was-michael-moore-accused-of-sexual-harassment/	None	Junk News	None	Arturo Garcia	None	Was Michael Moore Accused of Sexual Harassment?	23 October 2017	None	['Michael_Moore']
pomt-09276	The new Arizona immigration law "says that any police officer can stop anyone who appears to them to be reasonably suspicious of being an undocumented person."	mostly true	/truth-o-meter/statements/2010/apr/28/alfredo-gutierrez/arizona-immigration-law-allows-police-question-any/	When Arizona's Republican Gov. Jan Brewer signed the nation's toughest immigration law on April 23, 2010, did it open the door for rampant racial profiling? Generally speaking, the law -- which would go into effect in 90 days -- makes being an illegal immigrant a state crime and requires legal immigrants to carry papers that confirm their legal status. One of the key questions to emerge has been what standard law enforcement officers would need to use before questioning individuals about their immigration status. This topic came up on the April 26 edition of the MSNBC program Hardball, in a three-way discussion between host Chris Matthews; Republican state Sen. John Huppenthal, a supporter of the new law; and former Democratic state Sen. Alfredo Gutierrez, an opponent of the law. Here is an excerpt from their conversation, edited for space: Matthews: "Under the law you passed and was signed by the governor this week, can a police officer who spots a car with five or six people in it, who he thinks because of instinct, experience, whatever, evidence, whatever you use -- can he stop that car and say, I think these people are here illegally, I'm going to stop and check them? Can he under the law do that, without any crime involved? Can he do that?" Huppenthal: "No, he cannot. That would be -- that would just simply be racial profiling, and that would not be permitted under the law. Now, if he stopped them for speeding or something like that, he can inquire of the driver at that point if they were an illegal immigrant. But you're not going to find that kind of activity. That kind of kind of activity is not going to be -- that's not going to be a part of training. What is going to be a part of training, I arrest somebody for burglary, I arrest them for DUI, I arrest them after they've maimed somebody." Gutierrez: "Obviously, the senator hasn't read his own bill. What this bill does is, it says that any police officer can stop anyone who appears to them to be reasonably suspicious of being an undocumented person. And I'm going tell you something, if you and I are walking down the street, you're not going to be the subject ... of reasonable suspicion. He is simply wrong about his own bill. I suggest he read it." We'll rate Huppenthal's contribution to this conversation in a separate item. Here we'll tackle Gutierrez' comment. Let's start by looking at exactly what the law says. Here's the part telling law enforcement officers that they need to check on individuals' immigration status: "For any lawful contact made by a law enforcement official or a law enforcement agency of this state or a law enforcement official or a law enforcement agency of a county, city, town or other political subdivision of this state where reasonable suspicion exists that the person is an alien who is unlawfully present in the United States, a reasonable attempt shall be made, when practicable, to determine the immigration status of the person, except if the determination may hinder or obstruct an investigation." But elsewhere, the bill inserts some limitations. Here's one: "A law enforcement official or agency of this state or a county, city, town or other political subdivision of this state may not solely consider race, color or national origin in implementing the requirements of this subsection except to the extent permitted by the United States or Arizona constitution." And here's another: "This section shall be implemented in a manner consistent with federal laws regulating immigration, protecting the civil rights of all persons and respecting the privileges and immunities of United States citizens." These provisions cross-cut in a way that can be described either as nuanced or murky. On the one hand, law enforcement officers are told that "for any lawful contact" they have with an individual, they have to try to determine the individual's legal status if "reasonable suspicion exists" that the person is in the United States illegally. However, they cannot pursue an immigration status check "solely" because of race, color or national origin. So a key question is whether the law's stated protections against racial profiling are enough to protect someone from questioning if they are not suspected of committing a crime. If so, that would undercut Gutierrez' argument. In discussing these questions with legal experts, we found that everyone agreed that there's some gray area that will need to be sorted out in future court decisions. That said, the general consensus was that the protections against racial profiling will have some effect, but that it is unlikely to be a foolproof barrier. Peter Spiro, a Temple University law professor, said that while racial profiling is not permissible, profiling based on, say, clothing or behavior is legal -- and rather common -- as long as the profile isn't based solely on race. "Police departments come up with profiles that can establish a resonable suspicion," Spiro said. Such profiles "entitle an officer to stop someone and say, 'I'd like to ask you some questions?' The officer can then investigate, which could lead to probable cause." And at that point, Spiro said, an immigration status check would be acceptable under the Arizona law. To be fair, it's not necessarily easy to use profiles in this way. Spiro said that the challenge is drawing up a defensible profile for spotting illegal immigrants. "You can't stop someone just because they look Hispanic," Spiro said. "There has to be some other factor or factors, not all of which are race-based, as well as some empirical explanation of why that profile establishes a reasonable suspicion. You have to come up with something beside race that sounds plausible as correlating with undocumented status, and it's hard to say what that would be." In addition, nothing we've learned guarantees that law enforcement officers will fully exercise the powers they're granted under the new law -- or that judges will let them. But most legal experts we asked felt that the law opened the door to widespread police questioning of individuals. "In my mind, the ambiguity creates the danger of police abuse of persons of particular national origin ancestries and backgrounds," said Kevin Johnson, the dean of the law school at the University of California (Davis) and a specialist on immigration law. It's worth noting that Brewer herself provided little guidance as she explained her decision to sign the bill. When she was asked at a news conference how illegal immigrants would be identified, she said, "I do not know what an illegal immigrant looks like. I can tell you that I think that there are people in Arizona that assume they know what an illegal immigrant looks like. I don't know if they know that for a fact or not." Stephen W. Yale-Loehr, an adjunct law professor at Cornell University, agreed that this is a recipe for confusion. "The courts will have a hard time deciding what constitutes a reasonable suspicion," he said. As we try to rate the accuracy of Gutierrez' statement, the degree of uncertainty about the law gives us pause, making us reluctant to rule either statement fully True or fully False. That said, we think that a close reading of the law and the views of the experts we contacted do allow us to draw some conclusions. Gutierrez' statement -- that the law "says that any police officer can stop anyone who appears to them to be reasonably suspicious of being an undocumented person" -- is fairly accurate, but not entirely. While the law does appear to provide significant latitude for law enforcement officers in Arizona to question people about their immigration status -- on a pretext as basic as a broken taillight -- the law also says the grounds cannot be based on race or ethnicity alone. This is a somewhat more narrow standard than Gutierrez indicated, so we will downgrade his comment to Mostly True.	None	Alfredo Gutierrez	None	None	None	2010-04-28T17:29:29	2010-04-26	['Arizona']
tron-01825	Woman Kicked Out of KFC for Breastfeeding Adult Son	fiction!	https://www.truthorfiction.com/woman-kicked-out-of-kfc-for-breastfeeding-adult-son/	None	health-medical	None	None	['Trending Rumors']	Woman Kicked Out of KFC for Breastfeeding Adult Son – Fiction!	May 6, 2015	None	['None']
snes-00696	A photograph shows a remarkable sunset over Moscow.	false	https://www.snopes.com/fact-check/is-sunset-moscow-real/	None	Fauxtography	None	Dan Evon	None	Is This ‘Apocalyptic Sunset Over Moscow’ Real?	30 April 2018	None	['None']
pomt-01023	Says Marco Rubio "was for immigration reform and a pathway to citizenship before he was against it."	mostly false	/florida/statements/2015/jan/30/debbie-wasserman-schultz/debbie-wasserman-schultz-says-marco-rubio-now-agai/	As U.S. Sen. Marco Rubio, R-Fla., considers a bid for president, Democrats are attacking him on his signature issue: immigration. U.S. Rep. Debbie Wasserman Schultz of South Florida had this to say about her fellow Floridian: "Marco Rubio needs to first figure out which way the wind is blowing when it comes to committing on his position on any given issue," said the Democratic National Committee chair. "He was for immigration reform and a pathway to citizenship before he was against it. It is really unfortunate that he has chosen the most politically expedient path on issues that matter the most to people here in Florida." Has Rubio back-tracked? While Rubio has changed his opinion on how the legislation should be passed, we also found that he hasn’t changed his views on the underlying policy issues. Rubio and the Senate bill Rubio and seven other senators unveiled bipartisan legislation that passed the Senate in April 2013. The law required beefed-up border security before unauthorized immigrants could pursue legal status. Specifically, the bill would have allowed people to seek "registered provisional immigrant status" if they met certain criteria. After 10 years, they could seek a green card. Under pre-existing law, those with green cards can later apply for citizenship. Within months the bill had died, and Rubio said he would support a different approach: a series of bills to change immigration laws. 'American Dreams' book Rubio’s most specific recent comments on immigration are in his book American Dreams: Restoring Economic Opportunity for Everyone, released in January. (His spokesman pointed us to it when we asked.) Rubio wrote that a comprehensive bill "is simply not realistic," but that a series of bills could still get to the same end. (Remember, the Senate bill also called for security measures first and a work-based system.) He outlined three steps for handling illegal immigrants already here: They would have to register, and those who have committed serious crimes or haven’t been here long enough would have to leave. Those who qualify would then pay an application fee and fine, undergo a background check and learn English in order to apply for a temporary visa. They would not qualify for government programs including health care, welfare or food stamps. After at least a decade at this status, "they would be allowed to apply for permanent residency if they so choose. Many who qualify for this status will choose to remain in it indefinitely. But those who choose to seek permanent residency would have to do it the way anyone else would, not through a special pathway." Rubio’s book doesn’t specifically explain how a permanent resident would then become a citizen. However existing law allows permanent residents -- commonly referred to as green card holders -- to apply for citizenship a few years later. Rubio "is on record repeatedly saying it would be a bad idea to change existing law in that respect," his spokesman Alex Conant said. As recently as December 2014, Rubio said it was a bad idea to bar people from citizenship permanently: "We might prohibit people who came here illegally and got green cards under this process from ever becoming citizens. And if that’s what we have to do to get this thing passed, I would be open to it. But I don’t think that’s a wise thing to do." He made similar comments to CNN in January 2015. But it’s not like Rubio doesn’t finesse his message for different audiences. The DNC pointed to an interview that Rubio gave to conservative radio talk show host Simon Conway in June 2014. "The part that’s difficult is, is what do you do with millions of people in this country who are here illegally? What do you do about it? And I think that the couple of things we’re not going to do -- we’re not going to award citizenship to people or give them a benefit they wouldn’t otherwise have. And we’re also not going to round up and deport 12 million people. So the problem with finding a solution between those two different positions is people are not willing to even talk about it until they believe the laws are going to be enforced." Changing tacts We asked a few experts on immigration policy if Rubio is now "against" immigration reform and a pathway to citizenship. "There is no substantial policy difference," said Alex Nowrasteh, an immigration policy analyst at the libertarian Cato Institute. "Sen. Rubio's current position on handling the illegal immigrant population is very similar to his opinion in 2013. The only difference is that now Sen. Rubio wants several piecemeal bills rather than one comprehensive bill -- a stylistic rather than a substantive change." However, Frank Sharry, executive director of America's Voice, which advocates for a path to citizenship, says Rubio’s new approach is no tiny tweak. "From the perspective of those of us working on immigration reform from day one, the idea of piecemeal approach is another excuse not to get to the piece that makes Republicans uncomfortable, which is legalization or a path to citizenship," he said. "I don’t think retreat to piecemeal process is a small concession, I see it as a huge problem." If Wasserman Schultz’s "point is his new position makes a path to citizenship virtually impossible, I would agree with that statement," Sharry said. Our ruling Wasserman Schultz said that Rubio "was for immigration reform and a pathway to citizenship before he was against it." The 2013 Senate bill which Rubio co-sponsored to overhaul our immigration system included a pathway to citizenship for certain illegal immigrants, albeit one with significant hurdles. After that died, Rubio said he still favored immigration reform, but that it’s only chance was through piecemeal bills. In his book, Rubio outlined specific steps for illegal immigrants to obtain legal status, and after many years eventually pursue citizenship. There is a kernel of truth to Wasserman Schultz’s claim, though, because some immigration advocates say Rubio’s piecemeal approach greatly reduces the chance that Congress would ever get to the point of addressing residency and citizenship. We rate this claim Mostly False. https://www.sharethefacts.co/share/88640b29-677e-42bd-a998-36e63452c876	None	Debbie Wasserman Schultz	None	None	None	2015-01-30T09:00:00	2015-01-23	['Marco_Rubio']
afck-00373	“The country’s top three government departments since 2011 have all been in the Western Cape.”	correct	https://africacheck.org/reports/is-the-das-western-cape-story-a-good-story-to-tell-we-examine-the-claims/	None	None	None	None	None	Is the DA’s Western Cape Story a ‘good story to tell’? We examine the claims	2014-03-28 05:02	None	['None']
vogo-00545	Statement: “We’re seeing more and more teenagers using OxyContin and dying from OxyContin,” District Attorney Bonnie Dumanis said at a public safety panel June 22.	determination: false	https://www.voiceofsandiego.org/topics/news/fact-check-correction-no-spike-in-teenage-oxy-deaths/	Analysis: We’ve pledged to hold ourselves accountable through this blog just as we hold public officials accountable. And, like public officials, we sometimes make mistakes. In June, we first evaluated the above statement and called it true. Upon further review of case data from the county medical examiner, we’ve decided to call the statement — and our previous rating — false.	None	None	None	None	Fact Check Correction: No Spike in Teenage Oxy Deaths	July 29, 2010	None	['Bonnie_Dumanis']
snes-06246	The Statue of Liberty was erected as a tribute to the accomplishments of black soldiers in the Civil War, and a black woman served as the model for Lady Liberty.	false	https://www.snopes.com/fact-check/statue-of-liberty-origins/	None	History	None	Snopes Staff	None	Statue of Liberty Origins	14 February 2000	None	['Statue_of_Liberty', 'American_Civil_War']
ranz-00015	National’s promise to increase the number of elective surgeries to 200,000 is bizarre, given Jonathan Coleman has claimed 200,000 electives are already being performed.	fact	https://www.radionz.co.nz/programmes/election17-fact-or-fiction/story/201857606/fact-or-fiction-which-health-claims-are-quackery	Is National setting itself a target it's already achieved? RNZ asked Labour for its source material, which were Ministry of Health elective surgery documents provided under the Official Information Act. Fact or Fiction has ignored Labour's commentary around the OIA material and only used the raw data to assess this and the following claim. No captionJonathan Coleman Photo: RNZ / Rebekah Parsons-King Since the 2015/16 year, the Ministry of Health has monitored two sets of elective surgery figures: elective surgical discharges (i.e. completed elective surgeries); and elective surgical discharges and 'arranged' surgical discharges (same-same-but-different to elective surgery). The second set of figures is the one currently used to report on the government's much-touted 'more elective surgery' health target. In the 2015/16 year, the target was 200,460 elective surgeries - Jonathan Coleman said in Parliament that this target had been met. In his press release announcing National would 'lift' the number of elective surgeries from 174,000 to 200,000 by 2021/22, Dr Coleman appears to be using the first, older definition - which the Ministry of Health still measures, but does not use as the target it sets for district health boards to meet.	Elections	David Clark	None	None	Fact or Fiction: Which health claims are quackery?	7 September 2017	5 September	['None']
