tron-00521	Silent Partner of Red Hen Restaurant is a Registered Sex Offender	unproven!	https://www.truthorfiction.com/red-hen-silent-partner-registered-sex-offender/	None	business	None	None	['donald trump', 'hillary clinton', 'sarah huckabee sanders']	Silent Partner of Red Hen Restaurant is a Registered Sex Offender	Jun 26, 2018	None	['None']
pomt-13783	"Just 9 percent of Muslims in Pakistan view ISIS favorably. Unfortunately, that 9 percent is 16 million people. And that’s just one country."	mostly true	/truth-o-meter/statements/2016/jul/20/newt-gingrich/gingrich-9-pakistanis-support-isis/	Newt Gingrich wanted to make clear in his speech at the Republican National Convention that the majority of Muslims are peaceful. But, he said, it only takes a few bad apples ... If even a small percentage of the world’s billion Muslims support violence, "that is still a giant recruiting base," Gingrich said. "Pew Research finds that just 9 percent of Muslims in Pakistan view ISIS favorably," Gingrich said. "Unfortunately, that 9 percent is 16 million people. And that’s just one country." Gingrich has done his math well. A 2015 Pew report found that views of ISIS were "overwhelmingly negative" in a survey that included 10 Muslim majority nations. But Pakistan was an outlier. "One exception was Pakistan, where a majority offered no definite opinion of ISIS," the report said. "Only 28 percent in Pakistan had an unfavorable view of ISIS, and a majority of Pakistanis (62%) had no opinion on the extremist group." As this chart in the report showed, 9 percent of Pakistanis said they had a favorable view of ISIS. (The question was "Do you have a ____ opinion of the Islamic militant group in Iraq and Syria known as ISIS?) The population of Pakistan was about 199 million in 2015, according to the CIA. The country is 98 percent Muslim. Take 9 percent of the total and you get nearly 18 million people. One could say that just because they have a favorable view of ISIS, that doesn’t mean they would fight for ISIS. Their answers might have been different if they had been asked if they support ISIS, rather than think favorably of them. But Gingrich used the stat to show that the terrorist group enjoyed a large recruiting base. Even if a small fraction of the 9 percent were willing to take up arms or commit acts of terror, that would be a large number. Our ruling Gingrich said that just 9 percent of Muslims in Pakistan view ISIS favorably and that amounts to 16 million people. There are a some small issues with his statement. He got the numbers right but we don’t know how that might translate into a readiness to commit violence in the name of ISIS. Also, the survey was of all Pakistanis, not just Muslims. However, none of those details undermine Gingrich’s point. The data suggest there is large number of people who are inclined to respond to ISIS’ message. We rate this claim Mostly True. Correction, Sept. 12, 2016: This report has been changed to accurately reflect Gingrich’s quote. He said, "Pew Research finds that just 9 percent of Muslims in Pakistan view ISIS favorably," not "Pew Research finds that just 9 percent of Muslims in Pakistan support ISIS." The rating remains the same.	None	Newt Gingrich	None	None	None	2016-07-20T22:52:40	2016-07-20	['Pakistan']
pomt-09786	The Baucus bill "contains provisions that would send massive federal subsidies directly to both private insurance plans and government-chartered cooperatives that pay for elective abortion."	true	/truth-o-meter/statements/2009/sep/21/national-right-life-committee/national-right-life-committee-says-baucus-bill-wou/	With the recent release of the Senate Finance Committee plan for health care reform, the abortion issue has re-emerged in the health care debate. And both sides are choosing their words carefully to score political points. We are examining two seemingly similar statements from the National Right to Life Committee that we think get to the heart of the rhetoric. One is that under the bill proposed by Senate Finance Committee Chairman Max Baucus, D-Mont., federal funds (tax dollars) would subsidize abortions; and the other is that federal subsidies would go to insurance companies that offer abortion coverage. They sound similar, but we ended up with rulings at opposite ends of our Truth-O-Meter. We take a look at the first claim, that federal tax dollars would subsidize abortions, in a separate item and conclude the statement is False . In this item, we deal with a statement from NLRC legislative director Douglas Johnson that the Baucus bill "contains provisions that would send massive federal subsidies directly to both private insurance plans and government-chartered cooperatives that pay for elective abortion." If you look carefully, the issue here is government involvement in plans that offer abortion. And that's a big deal. The 1976 Hyde Amendment prohibits the use of federal funds for abortions through Medicaid except in cases of rape, incest or when the mother's health is in peril. So states that want to offer abortion coverage have to pay for it themselves. Similar restrictions on public funding for abortions applies to federal health care coverage extended to active and retired military and federal employees. Baucus said he attempted to "find language that just maintains the status quo" on abortion, because he didn't want the issue to be a distraction. "This is a health care bill, not an abortion bill," Baucus said. Maintaining the status quo, however, is a matter of perception. And that's because there are two competing realities. On the one hand, as President Barack Obama acknowledged in a July 21 interview, "We ... have a tradition of, in this town, historically, of not financing abortions as part of government-funded health care." In other words, the more than 250 private health plans that cover federal employees — because they are subsidized by the federal government — cannot offer full abortion services. On the other hand, many private plans (outside the government) currently offer abortion services. If the government starts providing health care subsidies but bans the participation of any plan that offers abortion services (as some legislators have suggested), abortion rights groups argue it would strip millions of women of benefits they currently get. According to a 2002 Guttmacher Institute study, 87 percent of employment-based insured health plans offered coverage for abortions (though not all companies select it for their employees). A 2003 Kaiser Family Foundation survey found that 46 percent of covered workers had coverage for abortions. The two surveys asked different questions, but the bottom line is that a significant percentage of women have health insurance that covers abortions. According to Baucus' chairman's mark, which provides a blueprint for the plan, abortion cannot be a mandated as part of any minimum benefits package except in cases of rape, incest or if the mother's life is in danger. However, health plans in the exchange or co-op would not be prohibited from providing abortion coverage. In fact, every state exchange would have to provide one plan that covers abortion and one that does not. The exchange is a virtual marketplace where people can comparison shop for an insurance plan. Baucus' alternative to a public option, a co-op, would be one alternative on the exchange (think of it as a credit union for health insurance). The plan provides federal dollars — through tax credits or cost-sharing credits — to subsidize the cost of insurance for people with modest incomes. So clearly, you'd have federal subsidies going to plans that cover abortions. But no more federal money would go to plans that offer abortion, so the added cost would presumably be passed on to consumers who choose plans that offer abortion, and efforts have been made to segregate funding so that only money from premiums — not tax dollars — would be used to pay for abortions. But if millions of uninsured people would now get insurance due to the health care plan, and some of the plans offer abortion coverage, we think it's fair to conclude the Baucus plan (or any other Democratic plan under consideration) would mean more women would have access to abortion services. That obviously doesn't sit well with National Right to Life and other antiabortion groups. Johnson said they'd like to see an amendment that would prohibit any insurer that gets federal subsidies from offering abortion services. Amendments to that effect failed in the House. The plan, as proposed, would lead to more abortion coverage, and therefore more abortions, Johnson said. The Hyde Amendment, he said, is "one of the most important abortion reduction policies adopted by Congress." Not only can't the federal government subsidize abortion, he said, it can’t subsidize plans that offer abortion. The Baucus bill, he said, is "a big departure from where we are now." Here's Planned Parenthood's take on the Baucus plan: "Planned Parenthood acknowledges that there are some compromises that need to be made to move health care reform forward, and we are willing to do so if it means more women can access affordable, quality health care from the provider of their choice. While we are concerned that the language in the Senate Finance Bill specifically singles out abortion, we understand it is necessary to move health care reform forward. "As it currently stands, it is a carefully crafted compromise which assures that access to abortion would neither be mandated nor prohibited — and that women would not lose health care benefits that they have had for decades, while also addressing concerns that no federal funds would be used for abortion." In the abortion debate, nothing is simple. And as we said, words are chosen carefully. Regarding Johnson's claim that the Baucus plan would result in "federal subsidies directly to both private insurance plans and government-chartered cooperatives that pay for elective abortion," we think he is on solid ground. One could argue whether or not this is a departure from making the bill "abortion neutral" — each side has its take on that — but the fact is the plan would allow insurers to offer abortion. And the plan includes federal subsidies to some who might choose to join such a plan. And so we rule Johnson's statement True.	None	National Right to Life Committee	None	None	None	2009-09-21T16:18:56	2009-09-16	['Max_Baucus']
abbc-00358	Tony Abbott went to the 2013 election pledging that under a Coalition government, there would be "no further cuts to defence".	in-between	http://www.abc.net.au/news/2014-07-27/no-cuts-to-defence-promise-check/5431804	None	['defence-industry', 'defence-forces', 'liberals', 'federal-government', 'defence-and-national-security', 'abbott-tony', 'australia']	None	None	['defence-industry', 'defence-forces', 'liberals', 'federal-government', 'defence-and-national-security', 'abbott-tony', 'australia']	Promise check: No cuts to defence	Sun 8 May 2016, 7:37am	None	['Tony_Abbott', 'Coalition_(Australia)']
pomt-03215	Says "your Legislative Assembly was within one vote of enacting each of those bills into Oregon law."	false	/oregon/statements/2013/aug/24/doug-whitsett/was-oregon-legislature-within-one-vote-enacting-fi/	If you think back, you might remember a time during the 2013 legislative session when there were talks about a slate of measures to help curb gun violence. But much like the gun control debate on the national stage, nothing came to pass and the issue was largely abandoned. In a recent opinion piece for conservative political blog Oregon Catalyst, Sen. Doug Whitsett, a Republican from Klamath Falls, says, if not for one vote, the whole gun control narrative could have been completely different. "More than a dozen bills relating to firearms were introduced during the recently concluded 77th Legislative Assembly," he wrote. "Most of those bills would have, in some way, impinged upon our second amendment right to own and bear firearms." He then listed seven of them and continued: "Your Legislative Assembly was within one vote of enacting each of those bills into Oregon law. It was within one vote of grossly impinging on our second amendment rights." That’s quite the statement. We decided to take a look. Whitsett argues that the Senate was deadlocked on this issue. There were 14 Republicans in the Senate, all of whom were opposed to the gun legislation. If the 16 Democrats had all voted in favor, the legislation would have passed. But, he notes, Sen. Betsy Johnson, a Democrat from Scappoose, was opposed. Hers was the vote that kept these bills from becoming law. That strikes us an oversimplification of the process. We looked at the measure history for each of these seven bills he’d mentioned by number. Two of the measures -- the only two he mentions that originated in the House -- never got hearings in their committees. It’s a stretch to say they were a single vote from becoming law when they never even made it out of committee, let alone to the Senate, where Johnson serves. One Senate bill was in a similar situation. Four other Senate bills he mentioned did get hearings and were all passed out of committees with recommendations that they be passed by the full Senate. However, Senate President Peter Courtney sent them all to the Rules Committee where they died a quiet death. By Whitsett’s account, the reason they were sent off to die in Rules was that Courtney knew they had no chance of passing, thanks to the Republicans -- plus Johnson. "It was my understanding that had we not had 15 ‘no’ votes in the Senate, they would have passed with flying colors," Whitsett said. Without Johnson "it would have been the typical 16-14 party line vote." He may be right on certain bills. Johnson definitely helped defeat Senate Bill 700, which would have expanded background checks for gun purchases, as The Oregonian’s Jeff Mapes reported. Even so, that bill and the others would have had to make it through the House. Whitsett said he was under the impression the House had the votes to pass the gun bills. We can’t know for sure. House Speaker Tina Kotek had made it clear that jobs and schools were her priorities, not guns. We chatted with Sen. Ginny Burdick, D-Portland, one of the most vocal supporters of the various gun-control bills. She said Whitsett was right that the unified Republican opposition certainly helped table the subject. Still, Burdick added, had those bills made it out of the Senate, there was no sure bet they’d make it through the House, too. "The background checks bill would have had a very good chance," she said, referring to Senate Bill 700. "The other ones would have had a little tougher time." Whitsett said that gun-control advocates were within "one vote of enacting each" of the seven bills into law. Had he focused on Senate Bill 700 specifically, we might be inclined to agree. But some of the other bills did not even receive a hearing and there is no guarantee that others would have passed in the Senate, let alone received the 31 votes needed in the House. We rate this claim False.	None	Doug Whitsett	None	None	None	2013-08-24T06:00:00	2013-08-16	['Oregon']
snes-01652	Some horses can grow mustaches.	true	https://www.snopes.com/fact-check/can-horses-grow-mustaches/	None	Science	None	Alex Kasprak	None	Can Some Horses Grow Mustaches?	28 September 2017	None	['None']
hoer-00267	BMW 435i Giveaway	facebook scams	https://www.hoax-slayer.com/bmw-435i-giveaway-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	BMW 435i Giveaway Like-Farming Scam	March 4, 2014	None	['None']
pomt-05546	Says in the governor’s proposed budget "the use of that, what is called one-shots, is a 500 percent increase over the last Corzine budget."	mostly false	/new-jersey/statements/2012/apr/09/john-burzichelli/john-burzichelli-claims-chris-christies-proposed-b/	New Jersey has for years patched its budget holes with one-time fixes, mending deficits with temporary tax increases or the use of surplus funds. Now, Gov. Chris Christie says he is weaning the state off such volatile resources, known as one-shots. But a Democratic lawmaker tells a different story. Assemblyman John Burzichelli, who represents parts of Cumberland, Gloucester and Salem counties and serves as deputy speaker, discussed the proposed fiscal year 2013 budget during a March 28 NJTV appearance. He said that "the use of one-shot monies, which means monies found that are only going to be available one time, are exceeding $600 million dollars in this budget and last year they were $96 million. "And that's a very dramatic change. So that tells you that the structural work that we're trying to do to keep the budget in balance is still struggling. And when you take advantage of income that is only coming one time the next year you have to find a way to replace that or you have to take other drastic steps," Burzichelli said, adding "that the use of that, what is called one-shots, is a 500 percent increase over the last Corzine budget." New Jersey Treasury Department documents show the state used $3.82 billion in one-shots in fiscal year 2010, the last budget former Gov. Jon Corzine signed. Christie’s 2013 budget proposal includes $1.64 billion in such revenues. That’s a decrease, not a 500 percent increase, as Burzichelli claims. So what gives? Let’s say a family spent less on groceries this year than last year, but spent more on cereal over the same time frame. Overall, the family spent less, even though they spent more on a particular type of food. That’s essentially how Burzichelli makes his claim. In total, Christie is using fewer one-shots than Corzine. But Christie’s reliance on a specific type of one-shots has increased. Christie is proposing to use $642.3 million in a type of one-shots called revenue-related initiatives, which includes transfers from funds dedicated for specific purposes, such as clean energy. That’s an increase of more than 490 percent from the $108.8 million used in fiscal 2010. In the current budget, Christie relied on $96.4 million in similar revenues. Burzichelli cites some of those figures in the television interview, but he doesn’t explain what they represent. A spokesman for the Assembly Democrats, Tom Hester, said Burzichelli was referring specifically to revenue-related initiatives. "It’s that simple. You can read it any way you want, but doing [so] ignores the irresponsible impact of these budget raids," he said. But by focusing only on some one-shots, Burzichelli ignores a larger context. In total, Corzine’s last spending plan relied on $3.82 billion in one-time revenue resources. In Christie’s proposal, one-time revenue totals $1.64 billion. Federal stimulus aid inflated the total use of one-time revenues in 2010. But John Sugden, a credit analyst with Standard & Poor’s who wrote a report in February critical of Christie’s proposed budget, said the federal aid is still a source of revenue that will have to be replaced the following fiscal year. Sugden said in an e-mail that "the use of non-recurring revenues (one-shots) to fund recurring expenditures, in our view, creates budgetary gaps or shortfalls in the following year regardless of what their source is." Our ruling Burzichelli said the reliance on one-time revenues in the governor’s proposed budget is a "500 percent increase over the last Corzine budget." That’s roughly correct for a particular type of one-shots that includes money diverted from dedicated funds. But the assemblyman doesn’t make that clear and the state relies on hundreds of millions of dollars in other one-time revenue-generating measures. And, in total, Christie is using less one-time revenue than Corzine. Burzichelli’s claim has a hint of truth but cherry-picks statistics and ignores critical context. We rate it Mostly False. To comment on this ruling, go to NJ.com.	None	John Burzichelli	None	None	None	2012-04-09T07:30:00	2012-03-28	['Jon_Corzine']
pomt-09350	"Teachers will not be able to return to work after raising their children."	mostly false	/florida/statements/2010/apr/06/paula-dockery/dockery-says-sb-6-would-not-allow-teachers-return-/	One of the most contentious issues of the 2010 legislative session is a plan to overhaul teacher pay and tenure. Teachers statewide overwhelmingly oppose the legislation, known as SB 6, which has been buoyed by Republican leaders. Sen. Paula Dockery, a candidate for governor, was one of a few Republicans to vote against SB 6 when it passed the Senate last month. The House plans a vote soon. Dockery followed up her vote by writing an opinion column that ran in the Lakeland Ledger on April 3, 2010, and contained some explosive charges about what's wrong with the bill. Here's an excerpt: "SB 6 will destroy jobs. The bill makes it nearly impossible for someone not currently teaching to renew his or her teaching certificate. Teachers will not be able to return to work after raising their children. They will have their certifications threatened if they are activated for military duty, or otherwise unavailable to teach, for longer than one school year." (Read the whole column here.) It's a strong statement with broad implications. We chose to focus on the claim that "teachers will not be able to return to work after raising their children." Could that be true? First, some basics about SB 6. Among other things, the bill would make it easier to fire teachers and base their pay on test scores rather than the current schedule based on years of service and degrees. Supporters say it would reward high-performing teachers and make it easier to get rid of underperforming teachers, while detractors say it will deter teachers from the profession. Teachers hired on or after July 1, 2010, would be placed on a one-year probationary contract during which time they could be fired and then later would be placed on subsequent contracts. Teachers hired before July 1, 2010, keep their jobs as long as they can show "effective performance" in four of the five years leading up to renewal. We contacted Dockery's campaign and Senate office to ask how she reached the conclusion that parents who leave their teaching jobs for some length of time could not later return to work. Her Senate spokeswoman, Rachel Perrin Rogers, referred us to a portion of SB 6 that states: "Beginning with the 2014-2015 school year, the requirements for the renewal of a professional certificate shall include documentation of effective or highly effective performance as demonstrated under s. 1012.34 for at least 4 of the preceding 5 years before the renewal certification is sought." "This is saying you can't renew your certificate if you haven't done what is outlined in this chapter," Rogers said. "How can I renew it if I have taken time off?" But in the same section of the bill Rogers pointed us to, we found this: "The State Board of Education shall adopt rules to define the process for documenting effective performance under this subsection, including equivalent options for individuals who have not been evaluated under s. 1012.34," which relates to evaluating teachers. That part indicates there is an exception -- although not clearly spelled out -- for teachers who don't get evaluated because they are on leave. Thomas Butler, spokesman for the state Department of Education, explained it this way: "As currently written, the bill states that the State Board would have to adopt rules to define the process for documenting effective performance to meet renewal requirements, including for individuals who are not evaluated under 1012.34. As such, individuals who are on leave from the district and who would not have such an evaluation and, therefore, would be included in the rule." So the state Board of Education would develop the rule with public input after the bill becomes law. We asked Butler to clarify how the law would apply to a mother who takes time off from teaching to raise children. "When a mom takes time off she obviously won't be receiving evaluations," Butler told PolitiFact Florida. "She is not going to have evaluations so it's implied she will fall under the state board rule that hasn't been developed." Kathy Hebda, deputy chancellor for educator quality at the Department of Education, will oversee the rule writing. Hebda said the bill says the state board "shall" write the rule -- so it will definitely happen. "It's actually requiring the state board to adopt a rule to include an equivalent option for individuals who didn't get evaluated," she said. "There are going to be a lot of people in that scenario including persons who decide to leave the classroom for a couple of years and come back. The state board is going to have to have a process to bring that person back in and let them renew the certificate." That could include teachers who had worked at private schools or out of state, she said. Roberto Martinez, a member of the state board that will develop the rules, said he had not heard anything about this particular issue. However he said that if a rule needs to be written to address parents who want to return to teaching, that will be done. "I'm not about to penalize a mom. ... I would encourage women to work and raise a family." Critics of the bill say the language is not clear in terms of the effect on teachers who take leaves. State Rep. Marty Kiar, D-Davie, who has introduced amendments related to the bill, said in an interview that the issue of the effect on teachers who take leaves has not yet arisen in committee meetings. "I'm going to ask the questions on the floor tomorrow to the bill sponsor," he said on April 6. So, let's review. SB 6 clearly states that teachers must show "effective or highly effective" performance for four of the five preceeding years -- which clearly can't be done for teachers who want to return from a few years' leave. But the bill also directs the state Board of Education to adopt rules to document effective performance for teachers not evaluated. The state Department of Education says that clause means the state board will create a rule that will apply to teachers who have taken leave to take care of their children for example -- although SB 6 doesn't clearly spell out that scenario. Dockery said "teachers will not be able to return to work after raising their children." We find there is a provision in SB 6 to prevent this scenario, but because the rules won't be written until after the bill becomes law, we can't definitely say what will happen. We rule Dockery's claim Barely True. Editor's note: This statement was rated Barely True when it was published. On July 27, 2011, we changed the name for the rating to Mostly False.	None	Paula Dockery	None	None	None	2010-04-06T18:53:39	2010-04-03	['None']
pomt-03423	The immigration bill includes free "Obamacars," motorcycles or scooters.	pants on fire!	/florida/statements/2013/jun/26/blog-posting/does-immigration-bill-include-free-obamacars-teens/	As chief defender on the right of the Senate immigration bill, Sen. Marco Rubio, R-Fla., has been churning out press releases debunking myths about the bill. "Remember the ‘Marcophone’ myth? Now we have the Obamacar myth," says a June 25 Rubio press release. Yep, you read that right: Rubio, a potential 2016 Republican presidential contender, issued a press release claiming that a conservative slam against the Democratic president is a myth. Rubio’s press release linked to a June 24 article on the conservative news site Breitbart with the headline "New Immigration bill has taxpayer subsidized Obamacars for youths." It featured a photo of a goofy-looking Obama climbing into a car. "Breitbart News has learned there is a provision included in the immigration bill that could be used to give free cars, motorcycles, scooters or other vehicles to young people around the country over a period of 15 months after the bill passes," the story said. "The new provision is a result of the latest addition to the Corker-Hoeven amendment, which is essentially an entirely new version of the bill." The claim was made multiple times on the Internet, including on Fox News on June 25. The commentators joked about the alleged car giveaway with contributor Laura Ingraham asking, "I want to know, are Segway scooters part of the deal?’ " PolitiFact previously examined a claim by bloggers that proposed immigration legislation would give away taxpayer-funded cell phones. We ruled that claim False. That referred to grants aimed at helping American ranchers and others in remote locations along the border get satellite phone service so they can be in touch with authorities. Are free "Obamacars" another rumor driven off track? The roots of the car rumor The Breitbart article related to an amendment filed in June by Sens. Bob Corker, R-Tenn., and John Hoeven, R-N.D., to the Senate immigration bill. Their amendment would double the number of border patrol agents to 20,000, complete 700 miles of fencing, and add E-Verify for employment, among other requirements. Another amendment by Sen. Bernie Sanders, I-Vt., was tacked on to the Corker-Hoeven amendment, and passed on a procedural vote, 67-27, on June 24. The Breitbart article credited another conservative publication, the Washington Examiner, for uncovering "the new Obama stimulus program" that was part of the Sanders amendment. The Examiner article stated that a version of the bill would provide $1.5 billion for jobs for American youth, and was a sweetener to get Sanders’ support. Sanders' intention was to help unemployed young people hit hard by the recession. In a June 21 press release, his office said it was "the least Congress should do in a bill that allows college students from around the world to take jobs that young Americans would otherwise perform." The Breitbart article relied on an anonymous GOP Senate aide to explain the amendment:"This appears to give states authority to buy, lease or rent motorcycles, cars and scooters or anything kids want to buy to get to and from a job," the GOP aide said. But the Examiner article and the Sanders press release didn’t mention cars, motorcycles, scooters -- heck, not even a tricycle. So we hit the virtual road in search of some sort of transportation connection. Sanders amendment would provide transportation ‘services’ A fact sheet about the amendment by Sanders stated that the money for the jobs program would include providing "important services such as transportation and child care, necessary to enable young Americans to participate in job opportunities." Neither the fact sheet nor the amendment defines transportation services. Rubio’s press release states that transportation services "means the program could provide a service, like a bus ride to a work site, but it cannot provide a car, scooter, motorcycle, or pair of rollerblades." Rubio spokesman Alex Conant told PolitiFact in an email that "...the key word in the legislation is ‘service.’ That qualifier means that they will be provided ‘services’ and not ‘goods’ as in ‘goods and services’ (a common term when referring to tangibles and intangibles). In practice, it means the program can gives kids a bus pass – but it’s not giving them a car." Breitbart published a new post in response to Rubio saying his "narrow reading of the bill is unlikely to be applied by the federal government." We asked Warren Gunnels, senior policy adviser to Sanders, who would decide what could qualify as a transportation service. If the law passed, the U.S. Labor Department would have 20 days to create regulations for the jobs program and states would have 30 days to respond. Gunnels said that local workforce boards would come up with proposals that would be vetted by states and then submitted to the Labor Department, which would have the final say. So to believe the Obamacar claim would mean, for example, that a workforce board in Miami would suggest that it would give away free cars or motorcycles, Republican Gov. Rick Scott’s administrators would give that the thumbs up, and the Labor Department would declare that engines go. To be fair, it’s not expressly spelled out in the amendment that car/scooter/rollerblade giveaways are a no-no and that bus passes are a cheaper idea, but there is also no proof that the government would give away vehicles. The transportation and childcare services language is similar to Obama’s American Jobs Act presented to Congress in 2011, which never became law. Sanders provided PolitiFact a response via his spokesman: "This amendment addresses a crisis in youth unemployment in this country. The unemployment rate for 16- to 19-year-olds is 24.5 percent and higher for Hispanics and African-Americans. What my amendment says, which is obvious, is that providing a job for a young person is meaningless if they don’t have transportation to be able to get to that job. So the program has the option of providing funding for bus fare or subway tickets or other means of transportation. It is only the wild imagination that we have come to expect from Fox TV that would come up with this preposterous idea that we are buying automobiles for young people." Our ruling An amendment by Sanders to the immigration bill would provide a youth jobs program that includes the possibility of transportation and child care services. That prompted conservative news outlets to make claims such as, "New Immigration bill has taxpayer subsidized Obamacars for youths." Sanders’ amendment doesn’t define in detail what the transportation services would entail. Ultimately if the bill passes, local workforce boards would propose jobs programs that would be signed off by the states and approved by the U.S. Labor Department. There is no proof to support the idea that the program would include free car, motorcycle or scooter giveaways. In fact, that such a process would end up allowing car giveaways seems laughable. We are putting the brakes on this rumor. Pants on Fire! See Figure 1 on PolitiFact.com	None	Bloggers	None	None	None	2013-06-26T11:53:09	2013-06-25	['None']
pomt-09551	"Federal employees are making twice as much as their private counterparts."	false	/truth-o-meter/statements/2010/feb/03/scott-brown/politifact-debut-brown-says-federal-jobs-pay-twice/	Only 12 days after his upset victory in Massachusetts, Republican Sen.-elect Scott Brown made his debut on the Sunday morning talk circuit. He talked about health care, the war in Afghanistan and deficit reduction in an interview with Barbara Walters on the Jan. 31, 2010 episode of This Week. Brown encouraged President Barack Obama to put a freeze on federal position hires and raises because, "as you know, federal employees are making twice as much as their private counterparts." Federal jobs don't exactly have a reputation for bringing in big bucks, so we were curious about Brown's claim. Before we get into his statement, it's useful to understand how the government sets salaries. Trade, craft and laboring workers are paid according to the Federal Wage System, which pegs pay to local prevailing rates. Salaries for white-collar employees are set under a separate pay system that determines salaries by comparing government positions to similar jobs in the private sector. Increasingly, some agencies and departments are using pay schemes that are more closely tied to performance rather than tenure, according to the Congressional Budget Office, and these workers are generally paid more. It turns out that Brown has talked about federal employee pay before. On Jan. 4, before he was elected, Brown called for a temporary pay freeze for federal workers. "I recognize that our federal workers do important work, but it’s not right that lesser-paid private sector workers suffering through a recession have to pay for expensive government salaries,” he said, citing numbers from the Cato Institute, a libertarian think-tank. In August 2009, Cato published an analysis of wage statistics from the Bureau of Economic Analysis, a branch of the U.S. Commerce Department. According to those numbers, the average wage for 1.9 million federal civilian workers was $79,197, compared to $50,028 for the nation’s 108 million private-sector workers. (The analysis leaves out combat military personnel on the theory that there aren't equivalent jobs in the private sector.) Chris Edwards, the director of tax policy studies at Cato who wrote the analysis, later said it generated some controversy. Some critics said that the federal work force is generally more skilled than, say, people who work in the service industry. So naturally, the average would be higher. (Edwards acknowledged that was "an important factor to consider," but said the increase in federal wages has much steeper than the private sector. "Has the composition of the federal work force really changed that much in just eight years to justify such a big relative gain? I doubt it.") Secondly, some critics argued that an average is not especially useful when comparing private and public-sector salaries. John Palguta, vice president of public policy for the Partnership for Public Service, a group that urges people to work in government, told us that a more useful comparison is to look at specific jobs in the public and private sectors and see how they compare. For example, he said, federal doctors and nurses typically do not make as much as they could in private jobs. We checked a variety of sources for apples-to-apples comparisons and found a variety of results. One study came from the Federal Salary Council, an advisory group of labor relations experts and representatives of federal employee unions that helps the U.S. Office of Personnel Management set wage rates. It found that for comparable private and public jobs such as lawyers, public sector employees are paid on average 26 percent less than private sector counterparts. When we checked individual jobs using the most recent Bureau of Labor Statistics employment data (from 2008), we found many federal salaries were indeed higher, but some were lower. Higher: A government-employed nurse makes about $74,460 on average, while someone in the same position working for the private sector makes about $65,130. A cashier working for the government makes on average $34,470 while a cashier working in a store only makes a mean of $18,880 annually. And a public-relations manager working for the government makes about $132,410 a year compared to $101,220 in the private sector. Lower: Petroleum engineers working for the government earn an average of $93,140; in the private sector, they make an average of $119,140. An editor working for the government only makes $42,210, compared to an average of $57,180 in the private sector. It's worth noting that the BLS's overall average for federal jobs is $68,740 compared to the private sector average of $42,270, so it reflects the Cato Institute findings. That brings us back to Brown's original statement, that federal employees make twice as much "as their private counterparts." First, even if you look at the average overall, he's exaggerating the difference. The numbers he cites from the Cato study are not twice as high. Secondly, it's important to understand that a big reason for the disparity is the different mix of jobs in the federal work force. It has more higher-paying white-collar jobs, experts told us, while there are more lower-paying, blue-collar jobs in the private sector that bring the average down. So it is not an apples-to-apples comparison. Finally, we found it's a mixed bag when comparing individual private and public sector occupations -- the "private counterparts" he spoke of. Some public jobs pay more, some pay less. And the public ones that pay more are not consistently double as he claimed. So he's wrong to say it's double and wrong to suggest that it's always the case when comparing specific jobs. We rate his claim False.	None	Scott Brown	None	None	None	2010-02-03T18:48:28	2010-01-31	['None']
