goop-01195	Channing Tatum, Jenna Dewan Split Over Halle Berry?	0	https://www.gossipcop.com/channing-tatum-jenna-dewan-halle-berry-split/	None	None	None	Andrew Shuster	None	Channing Tatum, Jenna Dewan Split Over Halle Berry?	6:09 pm, April 12, 2018	None	['None']
pomt-14717	"91% of suspected terrorists who attempted to buy guns in America walked away with the weapon they wanted."	mostly true	/florida/statements/2015/dec/29/patrick-murphy/terrorist-watch-list-no-obstacle-buying-guns-rep-m/	U.S. Rep. Patrick Murphy joined other Democrats in demanding the House take up a bill that would keep people on the FBI’s watch list from buying guns, saying far too many people on the list have been allowed to get firearms. Murphy tweeted a graphic on Dec. 8, 2015, claiming that "91 percent of suspected terrorists who attempted to buy guns in America walked away with the weapon they wanted." His tweet came after Republicans repeatedly blocked a bill that would keep people on the FBI list from buying guns. In an unusual procedural move, Murphy and other Democrats signed a petition to bring the bill to the House floor, but it currently doesn’t have the required 218 signatures for further action. The Senate earlier in December struck down a similar bill. We were curious if Murphy -- who is also running in the Democratic primary for U.S. Senate in 2016 -- was right to say that 91 percent of suspected terrorists looking to buy guns were able to get one. Our research showed that is accurate by the best available estimates, but there are some caveats about the watch list we should keep in mind. Watching the watch list The FBI maintains what is informally known as the terrorist watch list through its Terrorist Screening Center, which maintains a consolidated file of "those known or reasonably suspected of being involved in terrorist activity." As you can imagine, some critics are uneasy about the government maintaining any sort of list designating people potential enemies of the state, but it’s generally considered a valuable tool for national security. The Democrats’ bill allows for cross-referencing the list while conducting a background check for a firearm purchase. The actual size of the list and who is on it is not public information, but we have estimates: In 2011, an FBI fact sheet said there were 420,000 people on the list. Current estimates have put the list at around 700,000. Since the database pulls information from U.S. and global agencies, only a relative handful — about 8,400 in 2011 and likely around 10,000 now — are American citizens or legal residents. Murphy’s stat comes from a March 2015 report from the U.S. Government Accountability Office, which examined how many people applying for gun purchases were run through the FBI’s instant background checks and also were on the watch list. Between February 2004 (when the FBI started keeping tabs on people on the list trying to buy guns) and December 2014, there were 2,233 people on the list who applied to buy a weapon. Of those, 2,043 were allowed to proceed, including three applications to buy explosives. That’s a bit more than 91 percent. Experts have told PolitiFact that the GAO report is plausible, and not really that remarkable, considering how many gun purchases Americans have made in the past decade. But there are things to keep in mind. The data show how many weapons applications there were, not how many individuals, so one person could have potentially made several purchases. The report also didn’t show transactions made at gun shows, where federal background checks aren’t conducted, so the number actually could be higher. There also have been some issues with the terror watchlist database in the past. A 2009 U.S. Justice Department audit showed that 35 percent of the people on the list were "associated with FBI cases that did not contain current international terrorist or domestic terrorism designations" and should have been removed from the list. There also are multiple entries for slight variations of the same name, which has previously led to people with the same name as a person on the watch list being stopped at airports, a problem that experts say has largely been resolved. Our ruling Murphy said, "91 percent of suspected terrorists who attempted to buy guns in America walked away with the weapon they wanted." His figure comes from a GAO report that showed a bit more than 91 percent of gun store weapons applications by people on the FBI’s terrorist watch list were approved. There are some caveats to the watch list, including past issues with who is included and why. The report also didn’t distinguish how many individuals are making these applications, or how many people on the watch list potentially buy firearms at gun shows. But experts have told us the report is both plausible and not altogether unsurprising, given how many guns Americans purchase. We rate Murphy’s statement Mostly True.	None	Patrick Murphy	None	None	None	2015-12-29T10:30:44	2015-12-08	['United_States']
tron-01951	Gandhi and the Professor	fiction!	https://www.truthorfiction.com/gandhi-professor/	None	humorous	None	None	None	Gandhi and the Professor	Mar 17, 2015	None	['None']
vees-00246	​VERA FILES FACT CHECK: Catholic priests say yes to taxation in exchange for rights to sex a spoof	none	http://verafiles.org/articles/vera-files-fact-check-catholic-priests-say-yes-taxation-exch	None	None	None	None	fake news	​VERA FILES FACT CHECK: Catholic priests say yes to taxation in exchange for rights to sex a spoof	April 23, 2018	None	['None']
snes-05753	ISIS members are operating a camp near El Paso and have been arrested trying to cross the U.S.-Mexico border.	false	https://www.snopes.com/fact-check/tijuana-transfer/	None	Immigration	None	David Mikkelson	None	Is ISIS on the U.S.-Mexican Border?	13 October 2014	None	['El_Paso,_Texas', 'Mexico–United_States_border']
snes-00017	A photograph shows Barack Obama holding a t-shirt bearing the slogan "Michelle Obama 2020."	false	https://www.snopes.com/fact-check/michelle-obama-2020-shirt/	None	Fauxtography	None	Dan Evon	None	Does This Photograph Show Barack Obama Holding a ‘Michelle Obama 2020’ Shirt?	3 October 2018	None	['Michelle_Obama', 'Barack_Obama']
pomt-13024	Obamacare "was invented by liberal academic theorists."	mostly false	/florida/statements/2016/dec/05/rick-scott/rick-scott-misleads-about-inventors-obamacare-igno/	Donald Trump’s White House win gave Florida Gov. Rick Scott a powerful ally in his fight against Obamacare. In a Nov. 30 op-ed in USA Today, the former hospital executive reiterated his 2010 campaign pledge to fight for repeal of the federal health care law. "Other than President Obama and a few stragglers, everyone now realizes that Obamacare was a terrible notion," wrote the Republican governor. "It was sold on a lie. It was invented by liberal academic theorists who have no interaction with real families and businesses and therefore it doesn’t work." Scott’s piece leaves out that the Affordable Care Act of 2010 is based on ideas from not just Democrats but also Republicans. Behind the trio of academics Scott’s spokeswoman said he was referring to three academics: MIT economist Jonathan Gruber, Harvard economist David Cutler and Ezekiel Emanuel, who is now chairman of the Department of Medical Ethics and Health Policy at the University of Pennsylvania. We interviewed all three about their role in the Affordable Care Act or with Obama. Gruber developed the economic model for the law, which is part of the reason he has received the most attention in the media. He was instrumental in helping Massachusetts create its law, and the federal government contracted with Gruber to provide technical assistance. The national law was patterned after the Massachusetts law, and they are similar in structure. They both require everyone to have health insurance or pay a penalty; they both leave the current insurance system in place; they both expand coverage for the uninsured through subsidies or Medicaid. While media reports often refer to Gruber as the "architect" of the bill, some others who worked on the legislation rebutted that characterization. John McDonough, a Harvard health policy professor who was a senior adviser to the Senate Health and Education Committee when the law was written, previously told PolitiFact that Gruber’s involvement with his economic model was important, but he didn’t determine what policies would be in the law. As for Cutler, he appears to have had the least to do with the law. Scott’s spokeswoman pointed to an October article in Politico referring to him as a "key architect" of Obamacare. But most of the articles we read described Cutler as a health care adviser to Obama during his 2008 campaign and an advocate for the law. Cutler told PolitiFact that while he spoke with people from the Obama administration, members of Congress and interest groups, "I did not serve in the administration and never wrote a line of the ACA." Cutler also worked on health care during the Bill Clinton administration and is a senior fellow at the liberal Center for American Progress. Emanuel was a paid special adviser for health policy to the director of the federal Office of Management and Budget from 2009-11. Even though Scott called him an academic given his current posting at Penn, Emanuel wasn’t working in academia when he worked for the federal government. (His brother Rahm was President Barack Obama’s former chief of staff.) Emanuel told PolitiFact that he worked on a lot of the details of the bill including the subsidy levels. So to recap, two of the men cited by Scott played important roles in the development of the law: Gruber developed the economic model and was an adviser while the law was being written while Emanuel was also a federal government adviser and worked on details of the bill. Cutler didn’t have a direct role in writing the law although he was a health care adviser to Obama during his campaign. Experts said Scott’s statement exaggerates, omitting the role of many others in the creation of Obamacare -- including conservatives. "Scott’s comment is so sweeping that it’s hard for it to be anything other than an exaggeration," said Gail Wilensky, who ran Medicare and Medicaid under President George H.W. Bush. Bipartisan roots To understand the invention of Obamacare requires looking back at previous attempts to overhaul health care, including by Bill and Hillary Clinton. Their proposal for universal health care prompted Republicans to come up with their own alternative in 1993. While as a party Republican senators never reached consensus, Republican Sen. John Chafee of Rhode Island introduced a bill with 18 Republican co-sponsors (although some later withdrew) and two Democrats as co-sponsors. Chafee’s bill had some similarities to Obamacare. It included an individual mandate, created purchasing pools, standardized benefits, and included vouchers for the poor and a ban on denying coverage due to pre-existing conditions. Another key player was the conservative Heritage Foundation, which advocated for health insurance exchanges including when Massachusetts, led by a Democratic Legislature and Republican Gov. Mitt Romney, crafted its own law in 2006. Many experts we interviewed noted that Romney is not a "liberal academic theorist." The Massachusetts plan and the national law share the central idea of requiring everyone to purchase health insurance and setting up a marketplace to allow individuals to buy coverage. Jonathan Oberlander, a health care policy specialist at the University of North Carolina-Chapel Hill, said that liberal academics represented a part -- but not the entirety -- of the creators of the federal law. "There were many cooks in this kitchen and these ideas were generated over a long period over time," he said. "Ideas such as the individual mandate, exchange and private insurer competition had previously been advocated by conservative health policy analysts and Republican politicians—in many respects the ACA’s design and some of its major policies embodied what used to be core tenets of GOP philosophy on health care." Our ruling Scott said Obamacare "was invented by liberal academic theorists." Scott cherry-picked three advisers supportive of the law with ties to Obama. But he exaggerates by ignoring that many people over several decades from both parties developed the ideas for what would eventually become Obamacare. Most notably, Scott omits Republican Gov. Romney, who enacted a Massachusetts plan four years before the federal law passed, and the conservative Heritage Foundation, which was a strong advocate for the health care exchanges upon which both plans were based. We rate this claim Mostly False. https://www.sharethefacts.co/share/7ff1517d-5306-49ce-9a37-71a22c2c3137	None	Rick Scott	None	None	None	2016-12-05T06:00:00	2016-11-30	['None']
pomt-05615	New federal projections estimate that the health care overhaul "will cost $1.76 trillion over 10 years -- well above the $940 billion Democrats originally claimed."	false	/georgia/statements/2012/mar/27/tom-price/us-rep-price-health-care-bill-cost-projections-ros/	Update: A prior version of this story said U.S. Rep. Tom Price's office did not respond to requests for comment by PolitiFact Georgia. His staffers did send us information about health care cost projections but did not provide an on-the-record comment. A talking point blasting President Barack Obama’s signature health care legislation is bouncing across Georgia’s political messaging echo chamber as the U.S. Supreme Court tackles the law. Opponents of the 2010 bill have repeatedly said the changes are too expensive and have recently highlighted a March 2012 report from the Congressional Budget Office as proof. U.S. Rep. Tom Price of Roswell joined the chorus March 14 with a news release. "The new CBO projection estimates that the law will cost $1.76 trillion over 10 years -- well above the $940 billion Democrats originally claimed," said Price, a Republican. U.S. Rep. Tom Graves, a Republican from Ranger, said something similar, as did a Texas candidate for the U.S. Senate. Fox News published a story that said the law will cost twice as much as originally estimated. Oral arguments in the Supreme Court case began Monday. It’s widely considered to be one of the most politically fraught cases in years. We sought help from our sister site PolitiFact National, which tested a statement by Ted Cruz, the Texas candidate. He tweeted: "Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?" PolitiFact National found that Cruz’s statement was False. The CBO’s estimates have increased, but far less than Cruz, Price and others have said. The biggest problem is that their claims compare apples to oranges. The CBO’s job is to review initiatives in Congress that may have an impact on the federal budget. It did so in 2010 for Obama’s health care overhaul. That report projected that the program’s costs during a 10-year period starting in 2010 and ending in 2019 would total $938 billion. This figure is the program’s "gross" cost and does not take into account plan features that will pay for some of the changes, such as new taxes on higher-income earners and penalties for those who opt out of insurance. Costs will increase as the program phases in. Full implementation will take place in 2014. Next, we looked at the newest report. The gross cost estimate is $1.762 trillion from 2012 through 2022. We found the 2012 number is not comparable to the 2010 figure. First of all, the new report calculates costs over an 11-year span, not a decade as the 2010 report did. Furthermore, it includes costs for nine years in which the health care law would be in full effect. The 2010 report covered only six years of full implementation. A better comparison would be to look at costs for 2012 through 2019, the years covered by both reports. So that’s what PolitiFact National did. In the CBO’s first estimate, the gross figure is $931 billion. In the new estimate, the figure is $1.01 trillion. That’s an increase of less than 9 percent. This jump is far less than what Price’s numbers suggest. If the CBO’s estimate had truly changed to $1.76 trillion as his news release said, the plan’s costs would have nearly doubled. PolitiFact National also considered what the projected cost of the health care overhaul would be if it took into account aspects of the plan that would pay for some of the care. It felt this "net" cost number would be a more complete portrayal of the plan’s costs. It found that these net cost projections actually declined. The CBO’s 2010 estimate totaled $784 billion. The 2012 report revised it downward to $768 billion. Price’s claim that the health care overhaul "will cost $1.76 trillion over 10 years -- well above the $940 billion Democrats originally claimed" uses numbers that are not comparable to make an incorrect assertion. When you do the math correctly, the gross cost projection increased by less than 9 percent. The net cost estimate has actually dropped. Price’s claim is False.	None	Tom Price	None	None	None	2012-03-27T06:00:00	2012-03-14	['None']
pomt-07522	"We’ve introduced a bill that includes $12 billion in cuts over the next week."	half-true	/truth-o-meter/statements/2011/apr/07/john-boehner/john-boehner-says-interim-spending-bill-would-cut-/	With the possibility of a government shutdown looming, Republicans have been saying their temporary spending bill will cut $12 billion. The statement was made by several key GOP members, including House Speaker John Boehner, R-Ohio. Here's what he said in a statement touting the bill, which would extend government funding by another week while also providing funds to the Pentagon for the remainder of the year. "As I’ve said throughout this process, since the spending binge in Washington is hurting job creation in this country, we’re going to fight for the largest cuts possible – real cuts, not more smoke and mirrors," Boehner said in the April 5, 2011, statement. "We’ve made clear that Democrats’ $33 billion proposal is not enough, and much of it is based on gimmicks. To make a positive impact on our economy, the cuts need to be significant, and they need to be real. Failing to make real cuts will send a signal to job creators that Washington is still not serious about getting government spending under control. ... "We’re not going to allow the Senate and White House to force us to choose between two options that are bad for America, whether it’s a bad deal that fails to make real spending cuts, or accepting a government shutdown due to Senate inaction. We’ve introduced a bill that includes $12 billion in cuts over the next week and funds our troops through the year. We may pass this to keep the government running if Democrats don’t listen to the American people and get serious about cutting spending." At issue is this line: "We’ve introduced a bill that includes $12 billion in cuts over the next week." Indeed, while the bill does include $12 billion in cuts, it also includes $7.6 billion in additional spending for the Defense Department -- a 1.5 percent increase over last year’s level. (This news release from the House Appropriations Committee breaks down the numbers in the bill.) So the net amount of cuts is $4.4 billion -- roughly one-third of the $12 billion figure Boehner cited in his statement. Steve Ellis, vice president of Taxpayers for Common Sense, an independent group that analyzes federal spending, considers the emphasis on the $12 billion figure misleading. "Saying the continuing resolution cuts $12 billion while ignoring the $7.6 billion in defense adds is like saying you met your weight loss goals if you don’t count your backside," Ellis quipped in an e-mail. We asked Boehner’s office for the speaker’s perspective, but we did not hear back. We find that Boehner, who decried budget "gimmicks" in his statement, is conveniently leaving out the spending increase and painting a misleading picture of the bill. Boehner’s statement -- "we’ve introduced a bill that includes $12 billion in cuts over the next week and funds our troops through the year" -- is carefully worded. The bill does include $12 billion in cuts to discretionary spending, and it does fund the Defense Department, as he indicated. But we also think Boehner’s artful wording suggests a much larger cut than the bill actually delivers when the additional defense spending is included. Using the net figure for spending reductions would have been a more accurate description. On balance, we rate Boehner’s statement Half True.	None	John Boehner	None	None	None	2011-04-07T16:42:39	2011-04-05	['None']
tron-01298	Tennessee high school principal’s remarks about prayer at a football game	truth!	https://www.truthorfiction.com/jodymccloud/	None	education	None	None	None	Tennessee high school principal’s remarks about prayer at a football game	Mar 17, 2015	None	['None']
chct-00226	FACT CHECK: Has Congress Passed Over 30 Continuing Resolutions In The Last 10 Years?	verdict: true	http://checkyourfact.com/2018/01/18/fact-check-has-congress-passed-over-30-continuing-resolutions-in-the-last-10-years/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	2:56 PM 01/18/2018	None	['None']
para-00214	"Anyone who lives in the Territory who believes that this is all a level playing field with the rest of the country I think has got rocks in their head."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/21/kevin-rudd/go-north-and-subsidise-there-case-nt-tax-breaks/index.html	None	['Northern Development']	Kevin Rudd	Peter Martin, Peter Fray	None	Go North and subsidise: is there a case for NT tax breaks?	Wednesday, August 21, 2013 at 9:01 a.m.	None	['None']
snes-04860	Earth's magnetosphere collapsed for two hours on 23 April 2016.	false	https://www.snopes.com/fact-check/nasa-reports-magnetosphere-collapse/	None	Fauxtography	None	Kim LaCapria	None	NASA Reports Magnetosphere Collapse	26 April 2016	None	['None']
chct-00321	FACT CHECK: Have Israeli and Hungarian Border Walls ‘Proven Remarkably Effective’?	verdict: true	http://checkyourfact.com/2017/09/18/fact-check-have-israeli-and-hungarian-border-walls-proven-remarkably-effective/	None	None	None	Kush Desai | Fact Check Reporter	None	None	6:27 PM 09/18/2017	None	['Israel']
pomt-03152	Chemical weapons have been used "probably 20 times" since the Persian Gulf War.	mostly false	/truth-o-meter/statements/2013/sep/10/ted-yoho/rep-ted-yoho-says-chemical-weapons-have-been-used-/	U.S. Rep. Ted Yoho, R-Fla., has a question for those who support intervention in Syria’s civil war: "Why now, and why us?" President Barack Obama has urged targeted military strikes to punish Syria for alleged chemical attacks against its citizens, including deadly nerve gas on Aug. 21, 2013. The U.S. government says that attack may have killed more than 1,000 people, including hundreds of children. But Yoho told Fox Business Network that chemical weapons have been used repeatedly since the 1990 Persian Gulf War without a U.S. military response. "If you go back to the Iraq war, it's been used probably 20 times since then, and I just question the motive of right now in America acting out in the lead of this. I think it's wrong for America," he said Sept. 4, 2013. Experts have previously told us that chemical attacks have been rare since World War I. We wondered — have there been 20 such attacks in the last two decades? The question is partly one of definition. The most authoritative definition — set out by the Chemical Weapons Convention, an agreement among 189 countries to eliminate chemical weapons — is also very specific. It doesn’t include, for example, improvised use of industrial chemicals, or certain gases when used by a police force instead of a military. But it’s also a question of time line, and of evidence. Yoho’s office said he meant to include attacks prior to 1990, as well as recent attacks in Syria that are yet to be confirmed by the international community. Here’s what we found. We checked with the Organization for the Prohibition of Chemical Weapons, the group headquartered in The Hague, Netherlands, that oversees the international Chemical Weapons Convention, which went into force in 1997. Experts say it’s the most authoritative source on chemical weapons attacks. Other than alleged attacks in Syria, which it’s still investigating, the group officially acknowledges just a single chemical attack since 1990 — by a Japanese cult using homemade sarin gas on the Tokyo subway that killed 13 people and sickened thousands. The last use by a country, according to OPCW’S brief online history, was by Iraq in 1988 — before the Persian Gulf War. "There have been numerous other alleged uses of chemical weapons in the Middle East during this period, but none has been shown to involve standard chemical weapons," said OPCW spokesman Michael Luhan. For example, in several countries that experienced protests during the "Arab Spring" of 2010 and 2011, there were allegations involving the use of tear gas, which is allowed for use in riot control by security forces, Luhan said. Other allegations included the use of white phosphorus in Fallujah, Iraq, and the Palestinian city of Gaza. But those are also allowed by the convention "to illuminate or obscure the battlefield," he said. So if you look at the use of illegal gas by nations, there’s not even one example of a chemical attack like the one alleged in Syria since before the Persian Gulf War. (Our colleagues at the Washington Post Fact Checker dug up just a handful of examples this century.) And Yoho made his comment in the context of the Chemical Weapons Convention. "You know, this all goes back to the CWC agreement ... that stated that any country that produces, transports, stores or sells chemical weapons or weapons of mass destruction are in violation," he said during the Fox Business interview. So when Yoho mentioned "probably 20" attacks since 1990, we concluded that he meant attacks by countries, rather than by individuals or rebels. And using those parameters, you can’t get to 20. But his office suggested he was also including Syria’s own attacks since 2012. In the interview, he mentioned "over 11" such attacks that could have triggered U.S. action. But those attacks aren’t yet well substantiated. In April, the New York Times reported Britain and France had written to the United Nations suggesting there was evidence Syria had used chemical weapons in its civil war. It was as the OPCW was investigating allegations of those attacks that the suburbs of Damascus were attacked Aug. 21. The OPCW team changed its focus to the later attack. It’s now processing evidence from its visit. The U.S. says it "assesses" that the Syrian government has used chemical weapons over the last year, but isn’t specific. The French mention a handful of April attacks. The United Kingdom counts at least 14 previous attacks. Yoho also counts non-state attacks and those with rough "improvised" chemical weapons that don’t qualify under the CWC — and some attacks by Iraq before 1990. For example, Chechnyan and Iraq insurgents have detonated chlorine tanks, said Philipp Bleek, an expert in nonproliferation at the Monterey Institute of International Studies. The Global Terrorism Database at the University of Maryland counts 10 attacks that involved chlorine in Chechnya and Iraq in 1999, 2007 and 2009. Meanwhile, acknowledging that Yoho’s time line was "a little askew," his deputy chief of staff, Omar Raschid, said the congressman meant to include pre-1990 attacks by Saddam Hussein’s Iraq in its war with Iran and against the Kurds. Those attacks are widely held up as a notable example of government chemical weapons use since World War II. They ended in the late 1980s. And while it’s true the United States looked the other way, it later used Iraq’s chemical arsenal as part of its justification for the 2003 invasion. Yoho also cited Russian security forces’ use of a "nonlethal" narcotic gas when they stormed a Moscow theater full of hostages held by Chechnyan rebels in 2002. Dozens of more than 800 hostages ultimately died from the effects of the gas, prompting "strong public debate" about whether Russia had violated the CWC, according to a U.S. Army medical textbook. But it fell into a legal loophole under that agreement, according to a book by the late Monterey Institute expert Jonathan Tucker in his 2007 book, War of Nerves: Chemical Warfare from World War I to Al-Qaeda. So Yoho’s count — with its mix of state and non-state perpetrators and official and nonofficial chemical weapons — struck experts as odd. "Rep. Yoho is misinformed," said Matthew Meselson, a professor at Harvard University who specializes in chemical and biological defense and arms control and co-directs the Harvard Sussex Program on Chemical and Biological Weapons. The most authoritative source, he said, is the Organization for the Prohibition of Chemical Weapons. Bleek agreed, saying that while there have been a few non-state incidents, there’s no state attack in the past 20 years that compares with the Aug. 21 attack in Syria. "The problem with it is the parallelism that it implies — that there were earlier incidents in which we should have intervened. And at that point, it falls apart," said Bleek, who until recently was a senior adviser to the Office of the Secretary of Defense on nuclear, chemical and biological defense programs. (He wasn’t speaking behalf of the Defense Department.) "You have some isolated instances, but the reality is, after World War I, there's just not a lot of state uses," Bleek added. "There just aren't a lot of countries in the world that stockpile or are suspected of having chemical weapons." Our ruling Yoho said chemical weapons have been used "probably 20 times" since the Persian Gulf War. If you count confirmed chemical weapons attacks by governments since 1990, then the answer is zero. Using looser definitions and a longer time frame gets Yoho to or beyond 20. Even if you don’t count the earlier Iraqi attacks that fell outside of Yoho’s stated time line, it’s possible to get to 20 attacks by counting the pre-Aug. 21 incidents in Syria, the use of chlorine gas by insurgents, the Tokyo subway attack and the Moscow theater rescue. Still, experts told PolitiFact that loosening the definition of what counts as an attack doesn’t make it an apples-to-apples comparison. Yoho talked about enforcement of an international agreement against chemical weapons, but he’s only correct when he uses a definition of chemical attacks that has nothing to do with that international understanding. We rate his claim Mostly False.	None	Ted Yoho	None	None	None	2013-09-10T10:41:50	2013-09-04	['None']
pomt-02660	"Unemployment insurance kept more than 620,000 children out of poverty in 2012."	half-true	/truth-o-meter/statements/2014/jan/13/barack-obama/barack-obama-facebook-post-says-unemployment-benef/	In the midst of a battle over whether to extend unemployment insurance for the long-term unemployed, President Barack Obama’s Facebook page posted this: "Unemployment insurance kept more than 620,000 children out of poverty in 2012. Tell Congress to renew job seekers' economic lifeline." We wondered whether this claim, which was posted Jan. 7, 2014, was accurate. We checked with Organizing for Action, the pro-Obama group that the president has deputized to handle his personal Twitter and Facebook accounts. Organizing for Action spokeswoman Katie Hogan said the numbers were based on a report by the Joint Economic Committee, a panel in Congress that consists of both House members and Senators. While the Joint Economic Committee is bipartisan as well as bicameral, the report was written by the panel’s Democratic staff, which is overseen by Sen. Amy Klobuchar, D-Minn. In its summary table, the Joint Economic Committee report says that, nationally, 2,458,295 Americans were lifted out of poverty due to unemployment insurance payments, including 618,788 children. According to the table, the calculations were based on U.S. Census Bureau data. Specifically, the committee used publicly available data files that had information on 387,876 individuals, with the identifying information removed. If the difference between a person’s income and the poverty line was less than the amount of unemployment insurance they had received, they were counted as having been lifted out of poverty due to unemployment insurance. This number was used as the basis for estimating the number nationally. So, unless the Joint Economic Committee staff muffed the calculations, the Obama Facebook post was in the ballpark, though the figure was actually slightly less than 620,000, instead of "more than 620,000," as the Facebook post said. That said, it’s worth taking a closer look at the numbers -- specifically the threshold for what counted as being in poverty. The table notes that the committee used the Supplemental Poverty Measure rather than the traditional way of measuring poverty. What’s the difference? Currently, poverty is officially measured by establishing a set of income thresholds for families of different sizes and compositions, then comparing family incomes to those levels. Being in poverty means that you have an income below the threshold for your family type. But for years, scholars have debated whether there is a better way to measure poverty than the official statistic. One of the efforts to test an alternative measurement is called the Supplemental Poverty Measure. The Supplemental Poverty Measure doesn’t just consider cash earned but also in-kind transfers such as food stamps, as well as taxes paid and medical and work-related expenses, such as child care and commuting costs, wrote University of Massachusetts-Amherst economist Nancy Folbre in a New York Times blog post. It also employs a "new standard of need, linked to what low-income families actually spend," she wrote. In 2010, a federal interagency working group gave a green light to begin calculating the statistic, but only as long as the long-standing poverty calculation retained its official status. Because the two poverty rates are calculated differently, the findings about how extensive poverty is in the United States are almost guaranteed to be different, though the poverty rate may end up higher for some subgroups using the supplemental method even as it is lower for other subgroups. So how does the use of the supplemental figure shape the Joint Economic Committee’s findings? A footnote to the chart reports that while the supplemental measure found that nearly 2.5 million Americans were lifted out of poverty by unemployment benefits, the number would have been 1.7 million using the official poverty calculation. The report doesn’t say how many children would have been lifted out of poverty using the traditional poverty calculation, but since the supplemental measure has sometimes shown lower poverty rates among children, it’s certainly plausible that the number also would be smaller than 618,788. If the proportion for children was the same as it was for individuals as a whole, the number of children lifted out of poverty would be 427,914. Our ruling Obama’s Facebook post said that "unemployment insurance kept more than 620,000 children out of poverty in 2012." The number has some backing from an analysis of Census Bureau data published by the Democratic staff of Congress’ Joint Economic Committee. However, this analysis used an unofficial poverty measure rather than the traditional one, and the report Obama’s team cites as support acknowledges that using the traditional poverty measure would have decreased the number of individuals lifted out of poverty by about one-third. A similar decrease among children would have meant the number of children would have been 427,914 rather than roughly 620,000. Overall, we rate the claim Half True.	None	Barack Obama	None	None	None	2014-01-13T16:18:37	2014-01-07	['None']
pomt-05151	"A million people a year come into the U.S. legally. No other country even comes close to that figure."	true	/florida/statements/2012/jun/20/marco-rubio/marco-rubio-says-us-admits-1-million-immigrants-ye/	During a Fox News interview on June 18, 2012, Sen. Marco Rubio, R-Fla., discussed immigration and said that "a million people a year come into the U.S. legally. No other country even comes close to that figure." We’ll check these two claims in order. "A million people a year come into the U.S. legally" The numbers can get a little complicated, but all the experts we spoke to said Rubio was on solid ground. According to the Department of Homeland Security, the United States accepted 1,062,040 legal permanent residents in fiscal year 2011, a number that has been fairly steady over the past few years. Of this number, roughly 45 percent were new arrivals and about 55 percent were people already in the U.S. whose status was upgraded to "permanent." Separately, the U.S. admitted more than 4.4 million people in 2010 on a long-term temporary basis, either for employment or study. This number does not include a much larger total (roughly 42 million people) admitted for shorter stays, including visitors for pleasure or short-term business. So while one could say that 46 million people actually "come into the U.S. legally," we’ll give Rubio the benefit of the doubt that he was referring to the 1 million who were granted permanent resident status, not those admitted on a temporary basis. "No other country even comes close to that figure" We looked at immigration statistics from the Organization for Economic Cooperation and Development, a research group for advanced industrialized nations. Using 2009 statistics, the only nation that came close to the U.S. in permanent immigrant inflows was Germany. That year, the U.S. had 1,130,800 permanent immigrants, compared to 606,314 for Germany. So the U.S. had numbers about twice as big. The third-place finisher, Spain, had 469,300. So Rubio’s correct on this point, too. Some additional context Without taking away from the accuracy of Rubio’s statements, we thought it would be worthwhile adding a bit of context. There are actually many other countries that absorb immigrants at a higher rate than the U.S. does once you factor in the size of each nation’s population. Using the measurement of permanent, annual immigrant inflows per overall population, the U.S. in 2009 ranked only 11th out of a selection of 28 advanced industrialized nations, trailing such countries as Australia, Austria, Switzerland, New Zealand, Norway and Ireland. And using United Nations data on the cumulative number of resident immigrants as a share of total population, the U.S. ranks only 25th in the world. Some of the nations with higher immigrant percentages are small, oil-rich Arab countries with large foreign-worker populations, but others with higher rankings include Israel, Switzerland, Australia, New Zealand, Canada, Ireland, Spain and Sweden. On the other hand, the U.S. does diverge from most of the rest of the world on the rights granted immigrants once they are made permanent. "Where the U.S. differs from most European countries is that the immigrants we admit are generally eligible for full membership in society through naturalization, and that the immigrants' U.S.-born children are automatically citizens with full rights," said Jeffrey S. Passel, senior demographer with the Pew Hispanic Center. "Neither of these is generally the case in Europe." Our ruling Rubio is right that "a million people a year come into the U.S. legally" and that "no other country even comes close to that figure." We rate his statement True.	None	Marco Rubio	None	None	None	2012-06-20T15:50:26	2012-06-18	['United_States']
