abbc-00199	The claim: NSW Premier Barry O'Farrell says his Government has increased the amount of hazard reduction two-and-a-half times.	in-the-green	http://www.abc.net.au/news/2013-10-23/nsw-hazard-reduction-barry-ofarrell/5037662	The claim: NSW Premier Barry O'Farrell says his Government has increased the amount of hazard reduction two-and-a-half times.	['bushfire', 'states-and-territories', 'liberals', 'nsw']	None	None	['bushfire', 'states-and-territories', 'liberals', 'nsw']	Has hazard reduction in NSW increased two-and-a-half times under Barry O’Farrell?	Fri 1 Nov 2013, 12:01am	None	['None']
abbc-00139	The claim: Unions say the China-Australia Free Trade Agreement "allows Chinese companies to bring in their own workforce for projects over $150 million and removes the requirement that jobs be offered to local workers first".	in-the-green	http://www.abc.net.au/news/2015-08-12/china-free-trade-agreement-cost-australian-jobs-fact-check/6653214	The claim: Unions say the China-Australia Free Trade Agreement "allows Chinese companies to bring in their own workforce for projects over $150 million and removes the requirement that jobs be offered to local workers first".	['trade', 'government-and-politics', 'australia']	None	None	['trade', 'government-and-politics', 'australia']	Fact check: Does the China Free Trade Agreement threaten Australian jobs?	Thu 13 Aug 2015, 5:09am	None	['China']
abbc-00297	The claim: Lifeline Australia chairman John Brogden recently called for suicide to be declared a national emergency, claiming Australia's road toll has decreased significantly to less than half the number of deaths by suicide, which he says have increased.	in-between	http://www.abc.net.au/news/2015-10-08/suicide-rates-road-toll-john-brogden-fact-check/6822324	The claim: Lifeline Australia chairman John Brogden recently called for suicide to be declared a national emergency, claiming Australia's road toll has decreased significantly to less than half the number of deaths by suicide, which he says have increased.	['mental-health', 'mens-health', 'womens-health', 'road', 'australia']	None	None	['mental-health', 'mens-health', 'womens-health', 'road', 'australia']	Fact check: Do many more people die by suicide than in road accidents?	Fri 9 Oct 2015, 2:39am	None	['Australia', 'Lifeline_(crisis_support_service)']
abbc-00192	The claim: Financial analyst Mark Bayley says auction clearance rates in Sydney are not transparent, real or representative of the actual rate at which houses are being sold.	in-the-green	http://www.abc.net.au/news/2013-12-15/auction-clearance-rates-base-on-incomplete-data/5143856	The claim: Financial analyst Mark Bayley says auction clearance rates in Sydney are not transparent, real or representative of the actual rate at which houses are being sold.	['business-economics-and-finance', 'housing-industry', 'australia', 'sydney-2000', 'melbourne-3000']	None	None	['business-economics-and-finance', 'housing-industry', 'australia', 'sydney-2000', 'melbourne-3000']	Auction clearance rates in Sydney, Melbourne based on incomplete data	Sun 15 Dec 2013, 11:18pm	None	['Sydney']
abbc-00003	Katter's Australian Party senator Fraser Anning sees migration as a "critical problem" facing the nation, and among the solutions proposed in his controversial first speech to Parliament was a big reduction in student visas to create more places for domestic students.	in-the-red	http://www.abc.net.au/news/2018-08-23/fact-check-fraser-anning-university-places-international-student/10147364	Senator Anning's claim is ill-informed. There is no trade-off between domestic and international university places. The number of university places available to Australian students is largely determined by the level of Commonwealth funding provided. International students pay full fees (as do a relatively small number of Australian students) and their numbers are set by the universities. They do not take places away from subsidised Australian students. In recent years, universities have dramatically scaled up their facilities to capitalise on significant growth in both international and domestic demand for university places. As experts contacted by Fact Check noted, this process has been significantly funded by full-fee-paying international students, boosting the number of places and facilities available to Australian students. Senator Anning's plan to "drastically" cut the number of international student visas would merely erode a crucial revenue stream for universities, without creating extra places for domestic students.	['minor-parties', 'university-and-further-education', 'immigration', 'australia']	None	None	['minor-parties', 'university-and-further-education', 'immigration', 'australia']	Fact check: Would reducing international student visas create university places for Australians?	Thu 6 Sep 2018, 7:10am	None	['None']
abbc-00356	A surge in asylum seekers arriving in Australia by boat through people smuggling operations led the Labor government to suspend immigration processing for people arriving by boat in 2010 and again between August 2012 and July 2013. By the time of the September 2013 election, more then 30,000 asylum seekers were awaiting final determination of their cases.	in-between	http://www.abc.net.au/news/2014-07-27/clear-30000-asylum-backlog-promise-check/5500588	None	['abbott-tony', 'scott-morrison', 'immigration', 'liberals', 'federal-government', 'government-and-politics', 'australia']	None	None	['abbott-tony', 'scott-morrison', 'immigration', 'liberals', 'federal-government', 'government-and-politics', 'australia']	Promise check: Clear the 30,000 backlog of asylum seekers waiting to be processed	Sun 8 May 2016, 7:37am	None	['Australia', 'Australian_Labor_Party']
abbc-00066	In the final leaders debate between Tony Abbott and Kevin Rudd on August 28, 2013, Mr Abbott made an unexpected health care commitment.	in-the-red	http://www.abc.net.au/news/2014-07-27/medicare-locals-promise-check/5518616	None	['liberals', 'federal-government', 'health', 'health-policy', 'abbott-tony', 'australia']	None	None	['liberals', 'federal-government', 'health', 'health-policy', 'abbott-tony', 'australia']	Promise check: No Medicare local closures	Sun 8 May 2016, 7:37am	None	['Kevin_Rudd', 'Tony_Abbott']
abbc-00409	The claim: Tony Abbott says electricity and gas prices will drop by 9 per cent and 7 per cent once the carbon tax is abolished.	in-between	http://www.abc.net.au/news/2013-10-30/tony-abbott-carbon-tax-gas-electricity-bills/5050348	The claim: Tony Abbott says electricity and gas prices will drop by 9 per cent and 7 per cent once the carbon tax is abolished.	['electricity-energy-and-utilities', 'oil-and-gas', 'tax', 'federal-government', 'abbott-tony', 'liberals', 'australia']	None	None	['electricity-energy-and-utilities', 'oil-and-gas', 'tax', 'federal-government', 'abbott-tony', 'liberals', 'australia']	Will abolishing the carbon tax reduce power bills?	Fri 8 Nov 2013, 4:27am	None	['Tony_Abbott']
abbc-00201	The claim: Animal rights group PETA says vegetarians and vegans weigh less than meat eaters and have a reduced risk of diseases such as cancer, heart disease, diabetes and strokes.	in-the-green	http://www.abc.net.au/news/2013-10-17/peta-claims-vegetarians-weigh-less/5023984	The claim: Animal rights group PETA says vegetarians and vegans weigh less than meat eaters and have a reduced risk of diseases such as cancer, heart disease, diabetes and strokes.	['diet-and-nutrition', 'charities', 'food-and-beverage', 'heart-disease', 'diabetes', 'cancer', 'lifestyle-and-leisure', 'food-and-cooking', 'health', 'diseases-and-disorders', 'australia']	None	None	['diet-and-nutrition', 'charities', 'food-and-beverage', 'heart-disease', 'diabetes', 'cancer', 'lifestyle-and-leisure', 'food-and-cooking', 'health', 'diseases-and-disorders', 'australia']	Do vegetarians weigh less and have lower risk of disease than meat-eaters?	Wed 23 Oct 2013, 8:13am	None	['People_for_the_Ethical_Treatment_of_Animals']
abbc-00006	The week before the 2018 ANZAC Day commemoration, newspapers reported that the Turnbull Government had decided against posthumously promoting the Australian World War I commander General Sir John Monash to the rank of field marshal.	in-the-red	http://www.abc.net.au/news/2018-04-25/fact-check-posthumously-promoting-john-monash-to-field-marshal/9691170	Mr Shorten's claim doesn't check out. In support of his argument, Mr Shorten cited three examples of men whose promotions, he claimed, had broken with protocol: Sir Thomas Blamey, Prince Philip, and General George Washington. Fact Check consulted two Australian military historians and a British expert in the history of field marshals, all of whom said there was no precedent for posthumous promotion to field marshal in Australia or Britain. The Australian experts also said the precedents cited by Mr Shorten did not represent a break with protocol.	['defence-forces', 'world-war-1', 'alp', 'australia']	None	None	['defence-forces', 'world-war-1', 'alp', 'australia']	Fact check: Are there powerful precedents which break with protocol for posthumously promoting John Monash to field marshal?	Thu 12 Jul 2018, 2:17am	None	['John_Monash', 'Anzac_Day']
abbc-00266	Greens Leader Richard Di Natale says the growth of his party and independents continues with each election because Australians are "sick and tired of the old parties".	in-between	http://www.abc.net.au/news/2016-06-10/fact-check-would-voters-aged-under-30-possible-elect-a-green-pm/7467068	Senator Di Natale's claim is far-fetched. Experts contacted by Fact Check referred to opinion polls of young voters, acknowledging this data can lack reliability, mainly because of small sample sizes. Additionally, pollsters do not commonly use the under 30 age category to break down data, instead opting for categories including 18 to 24 and 18 to 34. Polling data from Newspoll, Ipsos, Roy Morgan, and Essential Media show the Greens are not the most popular party among young voters, although some polls put the Greens at a close second to Labor.	['federal-elections', 'federal-parliament', 'greens', 'richard-di-natale', 'australia']	None	None	['federal-elections', 'federal-parliament', 'greens', 'richard-di-natale', 'australia']	Fact check: Would a vote among under 30s possibly deliver a Greens PM?	Fri 10 Jun 2016, 2:41am	None	['None']
abbc-00419	The claim: The Pharmacy Guild of Australia says bringing forward reductions in the prices of prescription medicines will threaten the survival of local pharmacies.	in-between	http://www.abc.net.au/news/2013-09-17/threat-to-the-survival-of-local-pharmacies-exaggerated/4948390	The claim: The Pharmacy Guild of Australia says bringing forward reductions in the prices of prescription medicines will threaten the survival of local pharmacies.	['pharmaceuticals', 'chemicals-and-pharmaceuticals', 'federal-government', 'australia']	None	None	['pharmaceuticals', 'chemicals-and-pharmaceuticals', 'federal-government', 'australia']	Threat to the survival of local pharmacies exaggerated	Thu 19 Sep 2013, 9:43am	None	['None']
abbc-00321	The claim: Martin Lee, a lawyer who helped draft Hong Kong's constitution, says the people of Hong Kong were promised democracy.	in-between	http://www.abc.net.au/news/2014-12-16/was-hong-kong-ever-promised-democracy-fact-check/5809964	The claim: Martin Lee, a lawyer who helped draft Hong Kong's constitution, says the people of Hong Kong were promised democracy.	['world-politics', 'rights', 'human', 'law-crime-and-justice', 'international-law', 'hong-kong', 'china']	None	None	['world-politics', 'rights', 'human', 'law-crime-and-justice', 'international-law', 'hong-kong', 'china']	Fact check: Was Hong Kong ever promised democracy?	Tue 16 Dec 2014, 9:11am	None	['Hong_Kong']
abbc-00022	The Federal Opposition has spent a lot of time talking about "millionaires" in the wake of the May 9 budget.	in-the-red	http://www.abc.net.au/news/2017-06-08/fact-check-has-turnbull-announced-a-tax-cut-for-millionaires/8542472	Mr Shorten's claim is over the top. The measures announced in the 2017-18 budget do not include any personal income tax cuts. Mr Turnbull has not made any "announcement" about millionaire tax cuts. An additional tax that was brought in by the Abbott government in 2014, the temporary budget repair levy, was, by law, only scheduled to last for three financial years. Unless the Parliament takes the proactive step of passing new legislation, the levy will not continue beyond June 30. And the use of the emotive term "millionaire" misleads about the type of people who have been paying the soon-to-expire levy. Mr Shorten correctly notes that the budget does include a "tax hike": the Government is increasing the Medicare levy from 2 per cent to 2.5 per cent. But this increase will apply to most people including "millionaires", not just so-called "working Australians".	 ['budget', 'alp', 'tax', 'bill-shorten', 'australia']	None	None	['budget', 'alp', 'tax', 'bill-shorten', 'australia']	Fact check: Did Malcolm Turnbull announce a tax cut for millionaires and a tax hike for workers in the budget?	Wed 1 Aug 2018, 2:33am	None	['None']
abbc-00210	The claim: Kevin Rudd says St Paul said in the New Testament, 'slaves be obedient to your masters'.	in-the-green	http://www.abc.net.au/news/2013-09-06/kevin-rudd-slavery-bible/4934162	The claim: Kevin Rudd says St Paul said in the New Testament, 'slaves be obedient to your masters'.	['christianity', 'federal-government', 'government-and-politics', 'federal-elections', 'rudd-kevin', 'alp', 'australia']	None	None	['christianity', 'federal-government', 'government-and-politics', 'federal-elections', 'rudd-kevin', 'alp', 'australia']	Kevin Rudd correct on Paul's references to slavery in the Bible	Mon 23 Sep 2013, 7:42am	None	['Kevin_Rudd']
abbc-00273	Assistant Treasurer Kelly O'Dwyer says that Labor's policy on negative gearing disadvantages average earners who rely on salaries or wages.	in-between	http://www.abc.net.au/news/2016-05-11/fact-check-negative-gearing-kelly-odwyer/7401096	Ms O'Dwyer is exaggerating. The data shows 56 per cent of people who use negative gearing have an income of $80,000 or less.	 ['housing', 'liberals', 'tax', 'australia']	None	None	['housing', 'liberals', 'tax', 'australia']	Fact check: Do two-thirds of negative gearers earn under $80,000?	Wed 11 May 2016, 1:52am	None	['None']
abbc-00069	Before the election Tony Abbott pledged to be "a prime minister for Aboriginal affairs."	in-the-red	http://www.abc.net.au/news/2014-07-27/draft-amendment-constitutional-recognition-promise-check/5484342	None	['abbott-tony', 'federal-government', 'liberals', 'indigenous-aboriginal-and-torres-strait-islander', 'indigenous-policy', 'government-and-politics', 'australia']	None	None	['abbott-tony', 'federal-government', 'liberals', 'indigenous-aboriginal-and-torres-strait-islander', 'indigenous-policy', 'government-and-politics', 'australia']	Promise check: Publish a draft amendment for constitutional recognition of Aboriginal people within 12 months	Sun 8 May 2016, 7:37am	None	['Tony_Abbott']
abbc-00269	It is legal in Australia to make a retrospective law.	in-between	http://www.abc.net.au/news/2016-05-26/fact-check--government-super-changes/7422540	It is legal in Australia to make a retrospective law.	['superannuation', 'tax', 'liberals', 'turnbull-malcolm', 'australia']	None	None	['superannuation', 'tax', 'liberals', 'turnbull-malcolm', 'australia']	Fact check: Are the Government's super changes 'not at all' retrospective?	Fri 27 May 2016, 2:12am	None	['Australia']
abbc-00402	The claim: Susilo Bambang Yudhoyono says it is illegal to tap the phones of officials of other countries under Indonesian, Australian and international law.	in-between	http://www.abc.net.au/news/2013-12-03/yudhoyono-goes-too-far-on-legality-of-spying/5117318	The claim: Susilo Bambang Yudhoyono says it is illegal to tap the phones of officials of other countries under Indonesian, Australian and international law.	['international-law', 'laws', 'defence-and-national-security', 'government-and-politics', 'security-intelligence', 'law-crime-and-justice', 'immigration', 'world-politics', 'australia', 'indonesia']	None	None	['international-law', 'laws', 'defence-and-national-security', 'government-and-politics', 'security-intelligence', 'law-crime-and-justice', 'immigration', 'world-politics', 'australia', 'indonesia']	Is it illegal to spy on Indonesian officials, as president Susilo Bambang Yudhoyono claims?	Tue 10 Dec 2013, 12:37am	None	['Susilo_Bambang_Yudhoyono', 'Australia', 'Indonesia']
abbc-00264	The Government has proposed a 10-year program of business tax cuts, beginning with a cut to a 27.5 per cent rate for companies with an annual turnover of less than $2 million.	in-between	http://www.abc.net.au/news/2016-06-29/fact-check-labor-on-corporate-tax-cuts/7549754	Mr Turnbull's claim is close to the mark. The Labor Party cut company tax when it was in government between 1983 and 1996. At the 2010 election, the Gillard Labor government promised to cut company tax if re-elected. When in government, senior members of the Labor Party including Bill Shorten made the same sorts of arguments that the current Government is making about company tax cuts: that they boost investment and job creation and make Australia competitive with other nations. Mr Shorten himself criticised a proposal from the Greens that would have seen the money for "big business" tax cuts diverted to health and welfare spending. Today's Labor Opposition does not merely argue that company tax cuts are unaffordable. It now ridicules the whole concept as "wasteful", "flawed", "trickle down economics" and a "giveaway" that will have a "negligible effect on job creation". The Gillard government argued that its tax cuts were affordable over the forward estimates, paid for by proceeds from the Minerals Resource Rent Tax in the context of a budget that was to return to surplus by 2013. Similarly, the current Coalition Government says that its tax cuts are affordable over the forward estimates. It bases its calculations on assumptions and projections that may ultimately prove as inaccurate as those relied on by the Gillard government.	 ['tax', 'federal-elections', 'turnbull-malcolm', 'liberals', 'australia']	None	None	['tax', 'federal-elections', 'turnbull-malcolm', 'liberals', 'australia']	Fact check: Did Labor previously make the same arguments as the Government on company tax?	Wed 29 Jun 2016, 10:10am	None	['None']
abbc-00128	"[The Coalition] have had almost three years on this... Over that time we have gone from 30th in the world for internet speeds to 60th in the world for internet speeds," Opposition communications spokesman Jason Clare told ABC's RN Breakfast on June 13, 2016.	in-the-green	http://www.abc.net.au/news/2016-06-21/fact-check-australias-internet-speed-rank/7509352	Mr Clare is correct. Experts contacted by Fact Check said reports relied on by Mr Clare, published by content delivery network provider Akamai, are highly regarded and accepted by the industry. The reports show Australia's average peak connection speed of 30.1 megabits per second ranked 30th in the world in the quarter ending in September 2013, the month the Coalition took office. The most recent report available at the time the claim was made shows Australia's average peak connection speed of 39.3 mbps ranked 60th in the world in the quarter ending in December 2015. Experts consulted by Fact Check said the Coalition contributed to Australia's drop in rankings for several reasons, including its policy of rolling out fibre to the node technology rather than fibre to the premises.	['alp', 'government-and-politics', 'information-and-communication', 'internet-technology', 'australia']	None	None	['alp', 'government-and-politics', 'information-and-communication', 'internet-technology', 'australia']	Fact check: Has Australia's internet speed dropped from 30th to 60th in the world under the Coalition?	Wed 22 Jun 2016, 9:13am	None	['Coalition_(Australia)']
abbc-00050	Treasurer Joe Hockey says Australian income tax rates are a disincentive to earn.	in-the-red	http://www.abc.net.au/news/2015-02-04/hockey-tax/6066142	None	['federal-government', 'tax', 'australia']	None	None	['federal-government', 'tax', 'australia']	Fact check: Joe Hockey's claim that people work half the year to pay income tax incorrect	Wed 4 Feb 2015, 4:25am	None	['Australia', 'Joe_Hockey']
abbc-00014	Maintained schools (funded by local authorities/councils, run either by the local authority or a foundation)	in-the-red	http://www.abc.net.au/news/2017-10-30/fact-check-same-sex-marriage-and-uk-curriculum/9087024	Maintained schools (funded by local authorities/councils, run either by the local authority or a foundation)	['gays-and-lesbians', 'marriage', 'liberals', 'united-kingdom']	None	None	['gays-and-lesbians', 'marriage', 'liberals', 'united-kingdom']	Fact check: Has legalising same-sex marriage in the UK had consequences for the school curriculum?	Thu 23 Nov 2017, 12:00am	None	['None']
abbc-00164	On September 4, 2013, the Liberal Party promised that, if elected, "a Coalition government will establish a new 'seniors employment incentive payment' of $3,250 for employers that hire mature workers aged 50 or older and keep them on for at least six months."	in-the-green	http://www.abc.net.au/news/2014-07-27/establish-a-seniors-employment-incentive-payment-promise-check/5525944	None	['community-and-society', 'federal-government', 'work', 'unemployment', 'liberals', 'australia']	None	None	['community-and-society', 'federal-government', 'work', 'unemployment', 'liberals', 'australia']	Promise check: Establish a seniors employment incentive payment of $3,250	Sun 8 May 2016, 7:37am	None	['Coalition_(Australia)', 'Liberal_Party_of_Australia']
abbc-00337	The claim: Tony Abbott says India has an "absolutely impeccable record" when it comes to nuclear non-proliferation.	in-between	http://www.abc.net.au/news/2014-09-24/tony-abbott-india-uranium-record-fact-check/5736514	The claim: Tony Abbott says India has an "absolutely impeccable record" when it comes to nuclear non-proliferation.	['uranium-mining', 'industry', 'business-economics-and-finance', 'world-politics', 'government-and-politics', 'federal-government', 'nuclear-issues', 'nuclear-energy', 'alternative-energy', 'environment', 'abbott-tony', 'liberals', 'australia', 'india']	None	None	['uranium-mining', 'industry', 'business-economics-and-finance', 'world-politics', 'government-and-politics', 'federal-government', 'nuclear-issues', 'nuclear-energy', 'alternative-energy', 'environment', 'abbott-tony', 'liberals', 'australia', 'india']	Fact check: Tony Abbott exaggerating India's 'absolutely impeccable record' on nuclear non-proliferation	Tue 23 Sep 2014, 11:00pm	None	['Tony_Abbott', 'India']
abbc-00316	The claim: Opposition Leader Bill Shorten says the evidence from Europe shows the minimum wage doesn't contribute to unemployment levels.	in-between	http://www.abc.net.au/news/2015-03-12/minimum-wage/6290482	The claim: Opposition Leader Bill Shorten says the evidence from Europe shows the minimum wage doesn't contribute to unemployment levels.	['industrial-relations', 'government-and-politics', 'alp', 'bill-shorten', 'australia']	None	None	['industrial-relations', 'government-and-politics', 'alp', 'bill-shorten', 'australia']	Fact check: Does the minimum wage increase unemployment?	Thu 3 Mar 2016, 6:00am	None	['Europe', 'Bill_Shorten']
abbc-00027	Independent Senator Jacqui Lambie has singled out the number of 457 visas as a reason for what she sees as a lack of employment opportunity in Australia.	in-the-red	http://www.abc.net.au/news/2016-06-02/fact-check-are-there-over-a-million-457s-out-there/7463706	Senator Lambie is wrong. This fact check is based on research from a previous fact check regarding the number of 457 visas. It has been updated with new government data. Department of Immigration statistics show that the number of people who have been granted 457 visas (primary and secondary) which would still be valid as at the date of the last publicly available information — March 31, 2016 — was 415,103. The number of people who were actually using the visas in Australia on that date was 177,390.	['work', 'immigration', 'federal-elections', 'minor-parties', 'australia']	None	None	['work', 'immigration', 'federal-elections', 'minor-parties', 'australia']	Fact check: Are there 'over a million 457s' in Australia?	Mon 6 Jun 2016, 8:45am	None	['Australia']
abbc-00301	Claim one: Tony Abbott says Australia's per capita emissions targets for 2030 are "the best in the developed world".	in-between	http://www.abc.net.au/news/2015-09-01/tony-abbott-emissions-reduction-targets-paris-2015/6711330	Claim one: Tony Abbott says Australia's per capita emissions targets for 2030 are "the best in the developed world".	['emissions-trading', 'environment', 'climate-change', 'environmental-policy', 'abbott-tony', 'greenhouse-gas', 'australia']	None	None	['emissions-trading', 'environment', 'climate-change', 'environmental-policy', 'abbott-tony', 'greenhouse-gas', 'australia']	Fact check: Why Tony Abbott's claims on emissions targets get mixed verdicts	Thu 3 Sep 2015, 4:38am	None	['Tony_Abbott', 'Australia']
abbc-00220	As the dust settles on a messy leadership spill, allegations of bullying of female members of the parliamentary Liberal Party have opened a debate over whether the party has a problem with women's representation.	in-between	http://www.abc.net.au/news/2018-09-13/fact-check-women-in-cabinet-scott-morrison/10230820	Mr Frydenberg's claim is overstated. In both raw number and proportional terms, it can be said that female representation in cabinet has improved from the figures in Malcolm Turnbull's cabinet in the period directly preceding his removal from office. But Mr Frydenberg's claim ignores the fact that female representation in the current cabinet is not higher than earlier periods in Mr Turnbull's time in office. Mr Morrison currently has six women in cabinet, which is as many as there were in Mr Turnbull's cabinet for almost a year at the beginning of his tenure. By the end of Mr Turnbull's term, there were only five women in cabinet, so it can be said that Mr Morrison has brought the number of women in cabinet back to its peak. After Mr Turnbull lost the leadership, Mr Morrison did increase the proportion of women at the top table by more than 5 percentage points to 26.1 per cent. But this is lower than the 27.3 per cent of Mr Turnbull's cabinet at its highest.	['women', 'government-and-politics', 'liberals', 'australia']	None	None	['women', 'government-and-politics', 'liberals', 'australia']	Fact check: Does Scott Morrison's first cabinet have additional female representation?	Thu 13 Sep 2018, 6:01am	None	['None']
abbc-00042	The claim: Treasurer Joe Hockey and Prime Minister Tony Abbott say they need the agreement of the states and territories to remove the GST from tampons and pads.	in-the-red	http://www.abc.net.au/news/2015-05-27/how-does-scrapping-the-gst-on-tampons-work/6500774	The claim: Treasurer Joe Hockey and Prime Minister Tony Abbott say they need the agreement of the states and territories to remove the GST from tampons and pads.	['government-and-politics', 'tax', 'abbott-tony', 'hockey-joe', 'liberals', 'states-and-territories', 'australia']	None	None	['government-and-politics', 'tax', 'abbott-tony', 'hockey-joe', 'liberals', 'states-and-territories', 'australia']	Fact check: How can the GST on tampons be scrapped?	Thu 3 Mar 2016, 1:42am	None	['Tony_Abbott', 'Joe_Hockey']
abbc-00141	The claim: New South Wales Premier Mike Baird says the average rate of GST across OECD nations is around 20 per cent, and Australia's GST is "right down the bottom".	in-the-green	http://www.abc.net.au/news/2015-07-30/fact-check-rate-of-gst/6650406	The claim: New South Wales Premier Mike Baird says the average rate of GST across OECD nations is around 20 per cent, and Australia's GST is "right down the bottom".	['government-and-politics', 'tax', 'federal---state-issues', 'australia']	None	None	['government-and-politics', 'tax', 'federal---state-issues', 'australia']	Fact check: Do Australians pay less GST than people in other OECD nations?	Mon 3 Aug 2015, 2:23am	None	['Australia', 'New_South_Wales', 'Goods_and_Services_Tax_(Australia)']
abbc-00035	The claim: Independent federal MP Andrew Wilkie says that the "Republic of Nauru is virtually a failed state".	in-the-red	http://www.abc.net.au/news/2015-10-30/is-nauru-virtually-a-failed-state/6869648	The claim: Independent federal MP Andrew Wilkie says that the "Republic of Nauru is virtually a failed state".	['foreign-affairs', 'federal-government', 'immigration', 'refugees', 'international-law', 'nauru']	None	None	['foreign-affairs', 'federal-government', 'immigration', 'refugees', 'international-law', 'nauru']	Fact check: Is Nauru virtually a failed state?	Thu 29 Oct 2015, 11:57pm	None	['None']
abbc-00339	The claim: American academic and commentator Kay Hymowitz says childless women in their twenties in the US are earning more than men.	in-between	http://www.abc.net.au/news/2014-09-10/young-childless-women-earn-more-than-men-fact-check/5712770	The claim: American academic and commentator Kay Hymowitz says childless women in their twenties in the US are earning more than men.	['community-and-society', 'industrial-relations', 'work', 'women', 'australia', 'united-states']	None	None	['community-and-society', 'industrial-relations', 'work', 'women', 'australia', 'united-states']	Fact check: Do young, childless women earn more than men?	Mon 31 Jul 2017, 11:18am	None	['United_States']
abbc-00377	Liberal leader Tony Abbott said on May 9, 2013 that a Coalition government would "end the frustration of Central Coast motorists and get the missing F3 to M2 link underway".	in-between	http://www.abc.net.au/news/2014-07-27/405-million-for-northconnex-in-sydney/5576588	None	['road-transport', 'industry', 'business-economics-and-finance', 'abbott-tony', 'liberals', 'federal-government', 'sydney-2000', 'australia', 'nsw']	None	None	['road-transport', 'industry', 'business-economics-and-finance', 'abbott-tony', 'liberals', 'federal-government', 'sydney-2000', 'australia', 'nsw']	Promise check: $405 million to get the "missing motorway link" in Sydney's north underway	Sun 8 May 2016, 7:37am	None	['Tony_Abbott', 'Coalition_(Australia)']
abbc-00310	The claim: Queensland Greens Senator Larissa Waters says that 80 per cent of dredge spoil dumped in the Great Barrier Reef World Heritage Area is in the 1 per cent of the listed area that is outside the coverage of a new ban on dumping proposed by the Federal Government. She wants the Government to cover the entire area.	in-between	http://www.abc.net.au/news/2015-05-04/fact-check-great-barrier-reef/6333178	The claim: Queensland Greens Senator Larissa Waters says that 80 per cent of dredge spoil dumped in the Great Barrier Reef World Heritage Area is in the 1 per cent of the listed area that is outside the coverage of a new ban on dumping proposed by the Federal Government. She wants the Government to cover the entire area.	['environment', 'greens', 'environmental-impact', 'australia', 'qld']	None	None	['environment', 'greens', 'environmental-impact', 'australia', 'qld']	Fact check: Banning dumping of dredge spoil on the Great Barrier Reef	Thu 3 Mar 2016, 1:45am	None	['Great_Barrier_Reef']
abbc-00223	Equality for Australian women has worsened dramatically since the beginning of this decade, with high levels of sexual harassment in the workplace, the former President of the Australian Human Rights Commission, Gillian Triggs, recently warned.	in-between	http://www.abc.net.au/news/2018-08-13/fact-check-global-gender-gap/10051632	Professor Triggs' claim is fair. The index benchmarks countries on their progress towards gender parity. First, it awards each country a score based on the size of its gender gap. Then, it ranks countries according to their scores. Australia's overall gender gap ranking has worsened from 23rd position in 2010 (eight years ago), to 25th in 2012 (six years ago), to 35th in 2017. Professor Triggs is correct in pointing out that Australia has "regressed to 46th in the world [2016] and then slightly come back again to the thirties [35th in 2017]." The low point in 2016 was due to Australia's worsening rankings on the measures of economic participation and opportunity for women, and political empowerment — two measures that Professor Triggs specifically highlights. Professor Triggs made her comments in the context of a panel discussion about sexism in the workplace. In reaching a verdict, Fact Check focussed on economic participation and opportunity. Significantly, Australia's ranking for economic participation and opportunity has worsened dramatically in the past six and eight years. It was in 24th position eight years ago and 22nd position six years ago. By 2017 it had slumped to 42nd position. Eight years ago it had closed 72.7 per cent of the gender gap. Six years ago it had closed 72.9 per cent of the gap and by 2017, it had closed it by 73.1 per cent. Notably, Australia closed 74.1 per cent of its gender gap in 2014 and it has not been at that level since. Professor Triggs is also correct in noting that Australia holds a number one ranking, along with other countries, when it comes to educational attainment. Finally, Australia's overall ranking has to be seen in context. According to the World Economic Forum the 2017 global gender gap report showed that slow but steady global progress on improving parity between the sexes came to a halt in 2017, with the global gender gap widening for the first time since 2006.	 ['womens-status', 'womens-health', 'gender-roles', 'australia']	None	None	['womens-status', 'womens-health', 'gender-roles', 'australia']	Fact check: Has equality for Australian women relative to the world fallen in the last six or eight years?	Thu 6 Sep 2018, 7:08am	None	['Australia', 'Australian_Human_Rights_Commission']
abbc-00314	The claim: NSW Premier Mike Baird claims that crime in the state is at its lowest level in decades. "In the most recent statistics, crime is at its lowest level in 25 years," Mr Baird said.	in-between	http://www.abc.net.au/news/2015-03-24/fact-check3a-is-nsw-crime-the-lowest-in-25-years3f/6282104	The claim: NSW Premier Mike Baird claims that crime in the state is at its lowest level in decades. "In the most recent statistics, crime is at its lowest level in 25 years," Mr Baird said.	['government-and-politics', 'crime', 'liberals', 'nsw']	None	None	['government-and-politics', 'crime', 'liberals', 'nsw']	Fact check: Is crime in NSW the lowest it's been in 25 years?	Thu 3 Mar 2016, 5:57am	None	['None']
abbc-00057	The claim: Tony Abbott says Australia's commitment in Iraq is "best described as a mission rather than as a war".	in-the-red	http://www.abc.net.au/news/2014-10-03/war-not-a-mission-abbott-incorrect-on-iraq-action-fact-check/5772316	The claim: Tony Abbott says Australia's commitment in Iraq is "best described as a mission rather than as a war".	['unrest-conflict-and-war', 'federal-government', 'government-and-politics', 'world-politics', 'abbott-tony', 'liberals', 'australia', 'iraq', 'syrian-arab-republic']	None	None	['unrest-conflict-and-war', 'federal-government', 'government-and-politics', 'world-politics', 'abbott-tony', 'liberals', 'australia', 'iraq', 'syrian-arab-republic']	It's war, not 'a mission': Abbott incorrect on Iraq action	Fri 3 Oct 2014, 5:17am	None	['Iraq', 'Tony_Abbott']
