pomt-07488	"Politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want."	false	/florida/statements/2011/apr/13/florida-education-association/teacher-group-claims-paycheck-protection-bills/	Bills that would prohibit government unions from collecting dues through automated payroll deductions and require unions to get authorizations from members to use their dues for political purposes has produced dueling ads from the Florida Chamber of Commerce -- which supports the idea -- and the Florida Education Association -- which opposes it. In a previous item, we looked at the chamber's ad and rated a claim False that unions "take away" union members' money, noting that union membership in Florida is voluntary and that the chamber ad uses misleading imagery. Now, we're looking at the teachers union response. On April 6, 2011, the union launched an ad featuring Leon County elementary school teacher Jamie Bellamy. The ad opens with a clip from the chamber's ad, then shows Bellamy standing in a classroom. Here's what she says. "Don't be fooled, this ad doesn't support teachers. "The special interests behind it are playing politics with my paycheck. Politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want. "They shouldn't be telling any of us how to spend our money nor deny anyone the right to be heard. That's what this issue's really about. Politicians denying teachers the same rights as everyone else." In this fact-check, we wanted to focus on the FEA's claim that the bills -- SB 830 and its House companion HB 1021 -- take away teachers' rights to spend their paycheck how they want. As in other items on this subject, we think some explanation of the proposal is warranted since the ad offers little. Supporters of the legislation call the idea "paycheck protection," and say it gives individual union members more power over how their dues money is spent. The law would do two basic things. First, it would prohibit public unions from utilizing payroll deductions, and second, it would require unions to get annual authorizations from members to use their dues for political reasons. The bills essentially would allow workers to be members of the union but opt out of the political arm of the organization. Opponents argue that the House and Senate bills are akin to union busting because it will make it more difficult for unions to collect dues. Opponents also say the bills single out unions when more than 360 organizations currently are authorized by the state to deduct money from workers' paychecks. (That's what Bellamy is trying to get at in the last line of the ad). The bill passed the House 73-40 on March 25, and is pending in the Senate. The question in this fact check, again, is does the legislation take away teachers' rights -- and the rights of other government union members -- to spend their paycheck how they want? The answer is no. The bills only eliminates a method by which union members can spend the money in their paycheck -- automated payroll deduction. Payroll deduction is common for workers. Employees have money taken out of their paychecks to pay for all kinds of things. Some deductions are voluntary: student loans, charitable donations, health insurance, life insurance, union dues. Some deductions are not: taxes, alimony and other court-ordered actions. The state of Florida currently has 364 groups or agencies that have the ability to take money directly from employees' paychecks. Here's the entire list provided to PolitiFact Florida by the state Chief Financial Officer's Office. The bills would remove unions from that list, but it would not prevent them from collecting dues, or from members directing money to the union if they chose. The legislation also does not prohibit union members from using their union fees for political activities. Without the ability to use payroll deductions, unions would have to find another way to collect union dues -- possibly through an automated deduction set-up between the union and members' individual banks, or maybe through members writing checks. "We sought to point out that the legislation in question seeks to stop unions -- and only unions – from using payroll deduction," said FEA spokesman Mark Pudlow. "Florida is a right-to-work state and members choose to join a union and pay dues of their own free will. No one forces them to do so. The same can be said of all of the other goods and services that teachers and other government employees may purchase through payroll deduction." "What Jamie Bellamy says in the ad reflects these ideas. Her choice, and the choice of every other public-sector employee in the state, to use payroll deduction as an easy and convenient way to pay their union dues would be taken away if this legislation passes. She would still have the choice to use payroll deduction for dozens of other services – just not to belong to a professional organization that speaks on behalf of her profession." But Bellamy said something different in the ad. SB 830 and HB 1021 likely will make it more difficult for unions to collect dues, and more burdensome for workers to contribute to their union. But the bills do not stop union members from doing it. The FEA's ad said "politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want." But the bills passed by the House and under consideration in the Senate only would change the method, not take away the right all together. We rate this claim False.	None	Florida Education Association	None	None	None	2011-04-13T08:41:50	2011-04-06	['None']
snes-00571	Were Palestinian Martyrs Caught on Video Faking Their Deaths?	false	https://www.snopes.com/fact-check/martyrs-fake-death-video/	None	Fauxtography	None	Dan Evon	None	Were Palestinian Martyrs Caught on Video Faking Their Deaths?	21 May 2018	None	['None']
goop-02504	Miley Cyrus Is Liam Hemsworth’s “Cash Cow”?	0	https://www.gossipcop.com/miley-cyrus-cash-cow-liam-hemsworth-money/	None	None	None	Michael Lewittes	None	Miley Cyrus Is Liam Hemsworth’s “Cash Cow”?	10:42 am, September 3, 2017	None	['Liam_Hemsworth', 'Miley_Cyrus']
pomt-09057	Says Houston’s 18th congressional district has been “gentrified” and is home to “more Anglos than African Americans.”	false	/texas/statements/2010/jun/30/john-faulk/faulk-says-center-city-houston-congressional-distr/	John Faulk, the Republican challenging 8th-term U.S. Rep. Sheila Jackson Lee of Houston, recently hinted that changing demographics give him a leg up in his campaign to unseat the African American Democrat. Saying he has a “secret weapon,” the semi-retired accountant told delegates to the Republican state convention June 12 that his foe's district has been “gentrified” and has “more Anglos than African Americans.” Really? Jackson Lee represents the 18th congressional district, which takes in center-city Houston and a partial ring of outlying neighborhoods. To our initial inquiry, Faulk cited the U.S. Census Bureau’s American Community Survey for 2008, posted online, which says about 42 percent of the district’s residents that year were white and 38 percent were black. The bureau’s chart doesn’t use the Anglo descriptive Faulk employed at the convention. Following Faulk’s lead, we looked into the district’s past racial mix. In 2000, according to that year's census, the district was home then to 263,371 residents identified as black and 240,745 residents recorded as white. So from 2000 to 2008, it looks like there was a swing toward more white than black residents. Enough said? Maybe not. Jackson Lee’s campaign didn’t respond. But Ed Martin, an Austin Democratic consultant, pointed out that according to the '08 census survey, 41.5 percent of the district’s residents were Hispanic, a reflection, Martin nudged, on the estimate of white residents including many Hispanic residents. That is, the three largest population groups broke down to 38 percent black, 26 percent Hispanic white and 16 percent non-Hispanic white. “African American voters control the district,” Martin said. Could Faulk’s sense of district demographics reflect recent election surprises? It looks like Democrats continue to dominate. In 2002, the first statewide election after the district was redrawn based on 2000 census results, all but one Democrat running statewide drew more than 72 percent of the district’s vote, according to the Texas Legislative Council. In 2008, the most recent statewide election, Democratic candidates -- from the president down the ballot to the Texas Court of Criminal Appeals -- drew 75 percent or more of the vote. Next, we asked Lloyd Potter, the state demographer and director of the Institute for Demograhic and Socioeconomic Research at the University of Texas-San Antonio, to weigh the population analyses by Faulk and Martin. Potter said both are correct. Come again? Potter said that white-versus-black is just one way to gauge a population's makeup. At his suggestion, we delved into the bureau’s '08 estimates for the district by clicking on a “show more” hyperlink leading more information about the district's Hispanics. Six in 10 are identified as white; a relatively small percentage are of multiracial heritage such as black or Native-American. Add non-Hispanic whites to Hispanic whites, and the estimated white total (285,634) outnumbers blacks by 12 percent. But remove Hispanic whites from the white total, and the 255,856 black non-Hispanics outnumber the 109,461 white non-Hispanics by 135 percent. Faulk didn’t respond to our efforts to visit afresh; we don’t know if he shook the numbers this way. We asked Potter if any voter analysis of a congressional district would be expected to weigh the district’s share of Hispanic residents. Sure, he replied -- especially in Texas, where the growing share of Latinos can affect elections. And while Potter said it’s still correct to say the overall share of white residents exceeded the share of black residents according to the 2008 census estimate, he added that “some people might be misled . . .because they don’t understand that (the estimate of) whites includes Hispanics.” We’d wager it’s safe to lump most Texans (including us, until now) in that camp. Finally, we probed Faulk’s statement the district has undergone gentrification, which according to Merriam-Webster’s online dictionary means “renewal and rebuilding accompanying the influx of middle-class or affluent people into deteriorating areas that often displaces poorer residents.” For the 18th district, we presumed, such an influx would be accompanied by significant increases in income over the decade. There’s been no surge, census research suggests. The 2000 census concluded the district’s median household income was $31,291 in 1999. Adjusted for inflation, that amount would have been about $40,000 in 2008. But the 2008 census survey pegged the district’s median household income for that year at $37,133--effectively less than what it had been nine years earlier. In 1999, about 20 percent of district families lived below the federal poverty level, according to the 2000 census. In 2008, 21 percent of families lived below that level, according to the 2008 census survey. All told, Faulk quoted a portion of the '08 census survey that could lead someone to conclude the district's whites outnumber blacks, signaling a boon for any GOP candidate given that minority voters usually favor Democrats. But that conclusion overlooks the fact that Hispanics -- who are also minority voters -- comprise the majority of white residents. Also, the census data yielded no evidence, such as higher incomes, of significant gentrification. Faulk's statement is False.	None	John Faulk	None	None	None	2010-06-30T06:00:00	2010-06-12	['African_American', 'Anglo']
tron-02787	President Obama Has Redecorated the Oval Office Middle Eastern Style	fiction!	https://www.truthorfiction.com/oval-office-redocrated/	None	obama	None	None	None	President Obama Has Redecorated the Oval Office Middle Eastern Style	Mar 17, 2015	None	['None']
snes-01811	Paul Ryan endorsed "antifa," saying that they stood for the "greater good."	false	https://www.snopes.com/fact-check/paul-ryan-endorsed-antifa/	None	Politics	None	Dan Evon	None	Paul Ryan Endorsed Antifa?	30 August 2017	None	['None']
tron-01314	New Guinea Flatworm Invading Florida, United States	truth! & unproven!	https://www.truthorfiction.com/new-guinea-flatworm-invading-florida-united-states/	None	environment	None	None	None	New Guinea Flatworm Invading Florida, United States	Feb 3, 2017	None	['None']
vees-00154	VERA FILES FACT CHECK: Duterte and Tagle conversation	fake	http://verafiles.org/articles/vera-files-fact-check-duterte-and-tagle-conversation-fake-ne	None	None	None	None	fake news	VERA FILES FACT CHECK: Duterte and Tagle conversation FAKE NEWS	July 02, 2018	None	['None']
snes-05837	Muslims in the U.S. are specifically exempted from legislative requirements to purchase health insurance.	false	https://www.snopes.com/fact-check/health-insurance-exemptions/	None	Medical	None	David Mikkelson	None	Dhimmitude Exempts Muslims from Obamacare Requirements	13 April 2010	None	['United_States']
snes-00546	Did Tim Tebow Kneel During the National Anthem in Protest of Abortion?	false	https://www.snopes.com/fact-check/tim-tebow-kneel-anthem/	None	Politics	None	David Mikkelson	None	Did Tim Tebow Kneel During the National Anthem in Protest of Abortion?	26 May 2018	None	['None']
goop-01101	Gerard Butler Taking Year Off From Acting?	0	https://www.gossipcop.com/gerard-butler-year-off-acting-break/	None	None	None	Shari Weiss	None	Gerard Butler Taking Year Off From Acting?	11:20 am, April 28, 2018	None	['None']
hoer-00421	Nestle Banana Baby Food Recall Warning	facebook scams	https://www.hoax-slayer.com/nestle-banana-baby-food-recall.shtml	None	None	None	Brett M. Christensen	None	Nestle Banana Baby Food Recall Warning	5th July 2011	None	['None']
goop-01532	Jennifer Lopez “Questioning Her Future” With Alex Rodriguez After “Cheating Allegations	0	https://www.gossipcop.com/jennifer-lopez-alex-rodriguez-questioning-future-cheating-untrue/	None	None	None	Shari Weiss	None	Jennifer Lopez NOT “Questioning Her Future” With Alex Rodriguez After “Cheating Allegations”	9:47 am, February 12, 2018	None	['Jennifer_Lopez']
thal-00163	CLAIM: Water charges are costing as much as they’re collecting – Social Democrats	mostly true	http://www.thejournal.ie/ge16-fact-check-election-2016-water-charges-irish-water-2622813-Feb2016/	None	None	None	None	None	FactCheck: Can water charges really be abolished?	Feb 25th 2016, 7:49 PM	None	['None']
pomt-13096	"On three occasions, judges had to stop Jason Kander from manipulating elections."	mostly false	/missouri/statements/2016/nov/06/roy-blunt/roy-blunt-wrong-about-kander-manipulating-election/	Want a claim about the election being rigged? Missouri Republican Sen. Roy Blunt is accusing his Democratic opponent Jason Kander of trying to manipulate elections while Kander served as Missouri’s secretary of state. "On three occasions, judges had to stop Jason Kander from manipulating elections," Blunt's ad said. Manipulating elections sounds bad. But as we found, the reality is not nearly as simple as Blunt makes it seem. Ballot language The ad cites three cases from the Missouri Western District Court of Appeals as evidence of the manipulation. The appellate court decided the most recent of the three in July. It deals with raising Missouri’s current 17-cent cigarette tax, which appears on this November’s ballot as Amendment 3. In January, Jim Boeving filed suit against Kander and challenged the wording of the measure on the ballot. As the secretary of state, Kander is tasked with crafting the summary statements of ballot measures. This is the summary statement Kander filed: "Shall the Missouri Constitution be amended to: Increase taxes on cigarettes each year through 2020, at which point this additional tax will total 60 cents per pack of 20; Create a fee paid by cigarette wholesalers of 67 cents per pack of 20 on certain cigarettes Deposit funds generated by these taxes and fees into a newly established Early Childhood Health and Education Trust Fund?" The appellate court determined that the second bullet point of Kander’s statement was misleading. In his language, Kander doesn’t mention that although the fee would begin at 67 cents, it would increase annually by 3 percent or more, depending on the rate of inflation. "Nothing in the summary statement would . . . alert a voter to this mandatory, perpetual increase," the court said in its ruling. The ad cites another case about ballot language, which was decided in November 2015. The appeals court reviewed an initiative petition that sought to require in-home service providers receiving reimbursement from the state through MO HealthNet, Missouri’s Medicaid provider, to pay a percentage of their revenue to the workers who provide the services. That compensation would be through wages and benefits. The court determined Kander’s ballot language to be insufficient because Kander did not reference MO HealthNet by name. The court also said Kander erred because he categorized "personal care attendants" as "employees" in his language. Unqualified candidate The third case relates to the qualifications of a state House candidate. In March 2014, Natalie Vowell filed a declaration with the secretary of state’s office to run as a state House candidate in the 78th District in the August primary election. Kander’s office initially approved the request. But in May, Kander’s office sent a letter to Vowell questioning her ability to run. In the letter, Kander said voter registration records indicated Vowell had not been a qualified Missouri voter in the two years leading to the election, as required by law. The letter said Vowell would not be on the ballot unless she provided documents proving she was a registered Missouri voter during those two years. Vowell filed a Petition for Declaratory Judgment and Injunctive Relief and said Kander’s office did not have the authority to evaluate a candidate’s qualifications for office. The trial court determined that Vowell was indeed ineligible to run for office and dismissed her petition. But the appellate court said Vowell’s eligibility was irrelevant. Instead, the case was a matter of whether the secretary of state had the authority to investigate the qualifications of candidates. The court said in its ruling that Missouri statutes do not grant the secretary of state the power to investigate. Kander’s role was ministerial, the court said. He was only responsible for making sure the potential candidate’s "paperwork is in proper order and was timely filed." Was it manipulation? Blunt claims judges had to stop Kander from "manipulating" elections. "Manipulating" is a strong word, especially when it is used to characterize the nuances and brevity of language the Missouri secretary of state must use to summarize lengthy legislation and constitutional amendments for voters. We consulted experts who noted that crafting ballot language is part of Kander’s job as the secretary of state. Christopher Elmendorf, a law professor at the University of California Davis, said Kander "was exercising a governmental function that he had every right to exercise, though he may have ‘crossed the line’ between permissible and misleading ballot titles." But Elmendorf said Kander’s actions "are very different than accepting bribes, stuffing ballot boxes, or trying to prevent people from voting by threatening them or giving them misleading information about the location of polling places." Richard Reuben, an MU law professor, said though it’s possible Kander purposely tried to mislead voters, the court’s rejection of his ballot language "does not necessarily imply ... malevolent intent." "It would not be surprising for an opposing politician in a close race call to get hyperbolic in calling such error manipulation," Reuben said. "Such is the nature of politics." Our ruling Blunt claimed, "On three occasions, judges had to stop Jason Kander from manipulating elections." This claim is misleading. Courts did object in three cases to decisions Kander made as secretary of state. But the specifics of those cases are much more nuanced than Blunt lets on. And the claim that Kander tried to manipulate the election is, at best, unproven. We rate this claim Mostly False. https://www.sharethefacts.co/share/7704484f-90ff-483b-8b6c-11a7b86cc5c4	None	Roy Blunt	None	None	None	2016-11-06T00:34:06	2016-08-03	['None']
hoer-00829	Culvert Car Flip - Miraculous Escape Photos	true messages	https://www.hoax-slayer.com/culvert-car-flip.shtml	None	None	None	Brett M. Christensen	None	Culvert Car Flip - Miraculous Escape Photos	January 2007	None	['None']
pomt-06314	"By 2014, there will be one administrator for every teacher on college campuses in the United States."	half-true	/truth-o-meter/statements/2011/nov/14/newt-gingrich/newt-gingrich-says-2014-there-will-be-one-administ/	During a Republican presidential debate in Michigan on Nov. 9, 2011, Newt Gingrich denounced the federal student loan program as a way for students to stay in school longer, blindly tolerant of how expensive college has become "because they don't see the cost." Then he cited a surprising statistic. "By 2014," Gingrich said during the debate at Oakland University in Rochester, Mich., "there will be one administrator for every teacher on college campuses in the United States." We located an April story in the print and online literary magazine n+1 that made mention of a similar figure. Author Malcolm Harris wrote, "If current trends continue, the Department of Education estimates that by 2014 there will be more administrators than instructors at American four-year nonprofit colleges." When we contacted Harris for his source, he pointed us to a study by the Center for College Affordability and Productivity, a Washington-based group that studies "the rising costs and stagnant efficiency in higher education." The report said, "The growth of non-instructional staff is so fast that if these job growth trends were to continue, the number of managers and support staff (administration) at four-year, not-for-profit colleges would outnumber instructors by 2014. Using the average annual percentage increase between 1997 and 2007 for each of the three job categories (managers, support staff and instructors) as the respective rate of growth, and combining support staff and managers into one category as administration." To back up this finding, the report cited statistics culled from the Integrated Post-secondary Education Data System, a database produced by the Department of Education. So Gingrich has some support for his claim. An important caveat is that different people may use a different definition of "administrator" in the college setting. In the Center for College Affordability and Productivity study, "administrator" refers to the aggregate of "executive, administrative, and managerial" positions and "other professional staff," including support staff. But that’s a pretty broad definition. Jane Wellman, executive director of the Delta Cost Project, a Washington-based policy group, which has also studied this issue notes that "the ‘professional and technical’ category includes student service people, financial aid administrators, researchers, clinicians, nurses and other hospital employees, computer people, etc. The ‘executive, administrative and managerial’ are the front-line college administrators, and they’re a fairly small category." Complicating matters further is that changes in hiring patterns have meant that the number of instructional personnel has been rising even as total spending on instruction has been rising more slowly than administrative costs. A story published in the Washington Monthly that cited the Delta Cost Project’s work noted that "between 1998 and 2008, America’s private colleges increased spending on instruction by 22 percent while increasing spending on administration and staff support by 36 percent." Yet somewhat paradoxically, faculty represented a growing share of college employees between 2000 and 2008, mostly because of increases in hiring of part-time faculty. "One of the major trends in college staffing is the growth in part-time instructors relative to full-time instructors," said Daniel L. Bennett, research fellow at the Center for College Affordability and Productivity The author of the Washington Monthly article, Johns Hopkins University political scientist Benjamin Ginsberg, wrote that if universities gave faculty members more influence and let them handle more administrative work in addition to teaching, "more resources might be available for educational programs and student support, the actual items for which parents, donors, and funding agencies think they are paying." A final point: Much of the teaching load at universities today is handled by graduate students rather than faculty members. Our ruling Gingrich said during the debate that "by 2014, there will be one administrator for every teacher on college campuses in the United States." A study by the Center for College Affordability and Productivity backs up that claim. But it uses a broad definition of "administrator," and narrower definitions would make the statement incorrect. In addition, faculty represented a growing share of college employees between 2000 and 2008, in part because of the growth in part-time instructors. On balance, we rate the claim Half True.	None	Newt Gingrich	None	None	None	2011-11-14T11:46:12	2011-11-09	['United_States']
goop-01079	Kim Kardashian Filing For Divorce From Kanye West Over Twitter Rants, 	0	https://www.gossipcop.com/kim-kardashian-kanye-west-divorce-twitter-rants-false/	None	None	None	Shari Weiss	None	Kim Kardashian NOT Filing For Divorce From Kanye West Over Twitter Rants, Despite Report	10:59 am, May 2, 2018	None	['None']
goop-02196	Mariah Carey Tricked Into Attending Ceremony Three Hours Early?	0	https://www.gossipcop.com/mariah-carey-chinese-theatre-tricked-early-hand-footprints-ceremony/	None	None	None	Michael Lewittes	None	Mariah Carey Tricked Into Attending Ceremony Three Hours Early?	6:31 pm, November 15, 2017	None	['None']
snes-03489	Donald Trump plans to do away with a new regulation put in place by President Obama that expands overtime to more workers.	mixture	https://www.snopes.com/fact-check/trump-to-strike-down-obamas-regulation-expanding-overtime/	None	Politics	None	Bethania Palma	None	Trump to Strike Down Obama’s Regulation Expanding Overtime?	23 November 2016	None	['Barack_Obama', 'Donald_Trump']
pomt-14987	"Every other major country" has family paid leave.	mostly true	/truth-o-meter/statements/2015/oct/14/bernie-sanders/bernie-sanders-says-every-other-major-country-has-/	U.S. Sen. Bernie Sanders defended his record as a democratic socialist by calling for the United States to bring its family leave policy in line with other countries. "You see every other major country saying to moms that, when you have a baby, we're not gonna separate you from your newborn baby, because we are going to have medical and family paid leave, like every other country on Earth," he said during the first Democratic presidential debate. We will put aside the narrower question of medical leave and focus on family leave. United States lags behind on paid leave A spokesman for Sanders pointed to data from the Organization for Economic Cooperation and Development, which studied paid maternity leave for about 34 OECD countries -- advanced nations -- and seven additional European Union countries. On average across OECD countries, mothers are entitled to 17 weeks of paid maternity leave. However, the United States is the only country to offer no statutory entitlement to paid leave on a national basis. Another widely respected source of data on this topic is the International Labor Organization, an agency of the United Nations. It found in 2014 that out of 170 countries, all but two provide cash benefits to women during maternity leave: the United States and Papua New Guinea. In the United States, under the federal Family Medical Leave Act, employers with 50 or more workers must allow parents 12 weeks of job-protected leave annually to care for a newborn or to care for a family member with a serious medical condition. While that law protects their job, in most cases the leave is unpaid. Some employers choose to offer paid leave. About 13 percent of workers had access to some kind of paid family leave in 2014, according to the Bureau of Labor Statistics. That’s a very low rate compared to the rest of the developed world. Of 41 other developed economies, the United States also mandates the shortest period of unpaid leave — 12 weeks. Meanwhile, the United Kingdom and Australia each allow a full year off (though not all of it is paid). But some countries exclude certain groups of workers such as those who hold temporary or part-time positions or work on farms, as domestics, police, armed forces or civil servants. In some cases, such as domestic workers, the laws don’t explicitly explain if the leave policies apply or not, while explicit legal exclusion of farm workers has been identified in at least 27 countries. The International Labor Organization recommends that countries provide these benefits: women should receive at least 14 weeks off; they should be reimbursed at least two-thirds of their previous earnings; and the benefit should be paid almost entirely by the state through public funds or Social Security. The United States is the only developed country to meet none of the benchmarks. Why does the United States lag behind Explaining the reasons why the United States lags behind other countries is rooted in historical and political factors. We interviewed Vicki Shabo, a vice president at the National Partnership for Women and Families, one of many organizations advocating for more family leave for both women and men. Here is a graphic from the partnership showing the timeline of how other nations established paid leave: The United States has a weaker tradition of social welfare compared with other countries such as Germany. There was a push for family leave during times of war in Europe, when men went off to war and women were needed in the workforce. Although women did go to work in the United states during World War II, they generally went back into the home at the end of the war. "We missed this historical window and never really caught up," Shabo said. In some other countries, unions have played a stronger role in creating leave policies. Experts said that the political power of the business lobby has helped prevent changes to family leave law. "The absence of paid leave, paid vacation, and national health insurance all reflect a long history of a business-dominated political economy," said Ruth Milkman, a sociologist at City University of New York. There has been scant legislative action to change the policy here. In March, U.S. Sen. Kirsten Gillibrand, D-N.Y., introduced the Family and Medical Insurance Leave Act to allow 60 qualified caregiving days per year, but it hasn’t received a vote. Sanders is one of 19 co-sponsors, all of them are Democrats. (Sanders is an independent in the Senate but running for president as a Democrat.) Our ruling Sanders said "every other major country" has family paid leave. Two comprehensive studies of multiple nations backup Sanders’ point that the United States is an outlier when it comes to paid family leave. One study found that the United States is the only country to offer no statutory entitlement to paid leave on a national basis. A separate study of more countries found that the United States and Papua New Guinea were the only two not to provide cash benefits to women during maternity leave. The only caveat here is that family leave isn’t a universal benefit in some countries, due to exclusions on certain workers. We rate this claim Mostly True.	None	Bernie Sanders	None	None	None	2015-10-14T14:21:36	2015-10-14	['None']
snes-00141	Senator John McCain's remains were carried to Washington, D.C., on a Boeing C-32A airplane commonly used as "Air Force Two."	true	https://www.snopes.com/fact-check/mccain-carried-air-force-two/	None	Politics	None	David Mikkelson	None	Was John McCain’s Body Carried to Washington on Air Force Two?	3 September 2018	None	['Washington,_D.C.', 'John_McCain']
goop-00226	Michael Fassbender, Alicia Vikander Living Separate Lives?	0	https://www.gossipcop.com/michael-fassbender-alicia-vikander-separate-lives-marriage-problems/	None	None	None	Andrew Shuster	None	Michael Fassbender, Alicia Vikander Living Separate Lives?	12:29 pm, September 24, 2018	None	['None']
tron-01158	Secret government spying on laptops?	fiction!	https://www.truthorfiction.com/homeland-security-logger/	None	crime-police	None	None	None	Secret government spying on laptops?	Mar 17, 2015	None	['None']
pomt-09594	There are "high administrative costs" when you donate to Haiti relief through the White House Web site.	pants on fire!	/truth-o-meter/statements/2010/jan/20/rush-limbaugh/limbaugh-claims-white-house-benefits-haiti-donatio/	After an earthquake hit Haiti last week, Rush Limbaugh made a series of controversial claims about the disaster, which killed tens of thousands and devastated the infrastructure and institutions of the poor Caribbean nation. On the Jan. 13, 2010, edition of his show, Limbaugh said President Barack Obama's administration would use the quake to "build 'credibility' with the black community -- in the both light-skinned and dark-skinned black community in this country." He claimed Americans have "already donated to Haiti. It's called the U.S. income tax." While talking with a caller, he cast doubt on whether money donated through Whitehouse.gov would end up in Haiiti, and said the people who did donate through the White House would find their e-mail addresses receiving fundraising appeals from Obama. On Monday, he suggested that the White House was somehow acting as a middleman for donations and then skimming off a high percentage for administrative costs. Limbaugh noted the criticisms of the charity run by Wyclef Jean ("Is Wyclef Jean a rap star or is he just reggae kind of music?" Limbaugh asked) has high administrative costs. "What about the administrative costs of donating through WhiteHouse.gov, for crying out loud?" Limbaugh asked. "Do you know that one of the reasons the welfare budget is as high as it is -- and these numbers are I guess 10 years old, but in 1999, maybe earlier than that, for every dollar that was budgeted for welfare or food stamps, AFDC, whatever it is, 28 cents of it was spent on administering it, so 72 cents out of every dollar got there. I mean the high administrative costs are actually when you donate through the government," he said. "I don't know of a president ever who has asked people to donate to a relief effort through a White House Web site. It's never happened before. ... Nobody here ever said don't donate. We just pointed out you already contribute to the government with your income taxes. If you want to donate above and beyond that, go through a charity that's constantly on the ground in Haiti, or the Red Cross, if you want to go that route or whatever. Nobody said do not donate, which is what is being reported." In one respect, Limbaugh is right: He never said Americans shouldn't donate to Haiti. He did say to do it through private groups. But his point here was that the White House was somehow acting as an inefficient middleman. That got us wondering: Would donating through WhiteHouse.gov be inefficient compared with donating directly to the Red Cross or some other charitable organization? Do "high administrative costs" happen "when you donate through the government"? Instead of helping the people displaced by the quake, would the money instead be used to pay government salaries? We started looking around and discovered this: You never could actually donate through WhiteHouse.gov. On seemingly every White House Web page that mentions Haiti, there is a link to the Red Cross or the Clinton-Bush Haiti Fund. (There are no links to Wyclef Jean's group.) But those are just links to those sites -- not some kind of PayPal for the Obama White House. "I can confirm that we are not processing/have never processed any donations to Haiti through whitehouse.gov, but are just directing folks to other groups," White House spokesman Matt Lehrich wrote in an e-mail. Lehrich also said there was no overhead being delivered to the White House nor the federal government, and that e-mail addresses of donors to the Red Cross or the Clinton-Bush Haiti Fund wouldn't be shared. So it makes no difference whether you click the link from WhiteHouse.gov or go directly to the groups' own sites. To address Limbaugh's point that some charities make more efficient use of donations than others, we checked to see how the ones recommended on the White House site stack up. We looked at Charity Navigator, a Web site that grades and ranks charities. It gives the Red Cross a rating of three stars out of four. The Clinton-Bush Haiti fund, a joint effort of Bush's Communities Foundation of Texas and Clinton's William J. Clinton Foundation, was only formed last weekend and doesn't have a rating yet. But the William J. Clinton Foundation has a full four-star rating, and the Communities Foundation earned three stars. We looked at another charity ranking system, the Better Business Bureau's Wise Giving Alliance. The American Red Cross made its list of recommended Haiti charities. But the Clinton Foundation only fulfilled 13 of the 20 standards for charity accountability. The Communities Foundation hasn't been rated yet. In comparison, Wyclef Jean's Yele Foundation, which sparked Limbaugh's complaint, isn't rated by Charity Navigator. But in a blog post, the organization seems skeptical of Yele. The Wise Giving Alliance doesn't have a rating for Yele, but its director told the Associated Press the organization was "questionable." (Jean has defended the organization.) So Limbaugh is seriously distorting the truth, suggesting that people can donate through the White House when in fact the White House site has simply posted links to groups that earn generally positive ratings. There's no evidence the White House is using any of these donations for administrative costs, and the charities aren't sharing donors' e-mail addresses with the White House. Limbaugh is making a ridiculously false claim that the Obama administration is capitalizing on a tragedy. That's enough to set the meter ablaze. Pants on Fire!	None	Rush Limbaugh	None	None	None	2010-01-20T18:32:34	2010-01-18	['None']
