hoer-00087	DEW Bottled Water Fatal Poisoning	bogus warning	https://www.hoax-slayer.com/dew-water-poison-hoax.shtml	None	None	None	Brett M. Christensen	None	DEW Bottled Water Fatal Poisoning Hoax	November 21, 2012	None	['None']
hoer-00293	Chevrolet Camaro Giveaway	facebook scams	https://www.hoax-slayer.com/camaro-competition-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	Chevrolet Camaro Giveaway Like-Farming Scam	October 24, 2013	None	['None']
hoer-00182	112 No Signal Mobile Phone Call Diverts to Satellite	bogus warning	https://www.hoax-slayer.com/112-mobile-divert.html	None	None	None	Brett M. Christensen	None	112 No Signal Mobile Phone Call Diverts to Satellite Hoax	July 2005	None	['None']
hoer-00643	Capri Sun Mold Warning	true messages	https://www.hoax-slayer.com/caprisun-mold-warning.shtml	None	None	None	Brett M. Christensen	None	Capri Sun Mold Warning	February 6, 2013	None	['None']
hoer-00015	HOAX - 'Cosmic Rays Entering Earth From Mars'	bogus warning	https://www.hoax-slayer.com/cosmic-rays-entering-earth-from-mars-hoax.shtml	None	None	None	Brett M. Christensen	None	HOAX - 'Cosmic Rays Entering Earth From Mars'	September 15, 2014	None	['None']
hoer-00432	Facebook Account Update Email	facebook scams	https://www.hoax-slayer.com/facebook-account-update-phishing-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook Account Update Phishing Scam Email	22nd December 2010	None	['None']
hoer-00606	Hunting Family Posing With Dead Elephant Picture	true messages	https://www.hoax-slayer.com/elephant-hunting-family-photograph.shtml	None	None	None	Brett M. Christensen	None	Hunting Family Posing With Dead Elephant Picture	November 15, 2013	None	['None']
hoer-01274	Walmart Shoplifter Arrested With Groceries in Vagina	fake news	https://www.hoax-slayer.net/fake-news-walmart-shoplifter-arrested-with-groceries-in-vagina/	None	None	None	Brett M. Christensen	None	Fake-News: Walmart Shoplifter Arrested With Groceries in Vagina	May 12, 2015	None	['None']
hoer-01104	Win 20 Minutes in Bunnings	facebook scams	https://www.hoax-slayer.net/win-20-minutes-in-bunnings-facebook-scam/	None	None	None	Brett M. Christensen	None	Win 20 Minutes in Bunnings Facebook Scam	September 7, 2016	None	['None']
hoer-00600	'End of Windows XP Support' Popup Messages	true messages	https://www.hoax-slayer.com/windows-xp-end-of-support.shtml	None	None	None	Brett M. Christensen	None	'End of Windows XP Support' Popup Messages	March 11, 2014	None	['None']
hoer-00005	Useless He/She Arises Between the Comments Facebook Hack Warning	bogus warning	http://www.hoax-slayer.net/useless-heshe-arises-between-the-comments-facebook-hack-warning/	None	None	None	Brett M. Christensen	None	Useless He/She Arises Between the Comments Facebook Hack Warning	May 6, 2016	None	['None']
hoer-00355	Photo Sharing Request for 'Pray For Rosalie'	facebook scams	https://www.hoax-slayer.com/pray-for-rosalie.shtml	None	None	None	Brett M. Christensen	None	Photo Sharing Request for 'Pray For Rosalie'	September 11, 2012	None	['None']
hoer-00032	Absurd Warning Claims That Monster Energy Drink Logo Hails Satan	bogus warning	https://www.hoax-slayer.com/monster-666.shtml	None	None	None	Brett M. Christensen	None	Absurd Warning Claims That Monster Energy Drink Logo Hails Satan	May 15, 2014	None	['None']
hoer-00196	Health Claim - 'Asparagus Can Cure Cancer'	misleading recommendations	https://www.hoax-slayer.com/asparagus-cancer-cure-false-claims.shtml	None	None	None	Brett M. Christensen	None	Spurious Health Claim - 'Asparagus Can Cure Cancer'	March 25, 2014	None	['None']
hoer-01064	6 Beautiful Diamond Rings Facebook Giveaway	facebook scams	https://www.hoax-slayer.net/6-beautiful-diamond-rings-facebook-giveaway-scam/	None	None	None	Brett M. Christensen	None	6 Beautiful Diamond Rings Facebook Giveaway Scam	December 1, 2016	None	['None']
hoer-01235	Ex-Army Sniper Takes Out Neighbors Home Intruder From Bedroom Window	fake news	https://www.hoax-slayer.net/fake-news-ex-army-sniper-takes-out-neighbors-home-intruder-from-bedroom-window/	None	None	None	Brett M. Christensen	None	Fake-News: Ex-Army Sniper Takes Out Neighbors Home Intruder From Bedroom Window	January 13, 2017	None	['None']
hoer-00579	New Hackers in the Speed Facebook Warning	true messages	http://www.hoax-slayer.net/new-hackers-in-the-speed-facebook-warning/	None	None	None	Brett M. Christensen	None	New Hackers in the Speed Facebook Warning	March 12, 2016	None	['None']
hoer-00827	Mat Company's Rude Response to US Soldier in Iraq	true messages	https://www.hoax-slayer.com/rude-mat-response.shtml	None	None	None	Brett M. Christensen	None	Mat Company's Rude Response to US Soldier in Iraq	January 2007	None	['None']
hoer-00011	'Bompie' Brand Frozen Juice Has Killed 180 People	bogus warning	https://www.hoax-slayer.com/bompie-frozen-juice-killed-180-people-hoax.shtml	None	None	None	Brett M. Christensen	None	Hoax Warning Claims 'Bompie' Brand Frozen Juice Has Killed 180 People	November 4, 2015	None	['None']
hoer-00527	'Robert Mugabe Announces Plans For Final Solution Against White Racism'	statirical reports	https://www.hoax-slayer.com/fake-news-mugabe-final-solution-white-racism.shtml	None	None	None	Brett M. Christensen	None	FAKE-NEWS: 'Robert Mugabe Announces Plans For Final Solution Against White Racism'	October 1, 2014	None	['None']
hoer-01139	Considered Ineligible Use	facebook scams	https://www.hoax-slayer.net/considered-ineligible-use-facebook-phishing-scam/	None	None	None	Brett M. Christensen	None	Considered Ineligible Use Facebook Phishing Scam	May 12, 2016	None	['None']
hoer-01016	Beware of Anniversary Giveaway Facebook Voucher and Coupon Scams	facebook scams	https://www.hoax-slayer.net/beware-of-anniversary-giveaway-facebook-voucher-and-coupon-scams/	None	None	None	Brett M. Christensen	None	Beware of Anniversary Giveaway Facebook Voucher and Coupon Scams	April 26, 2017	None	['None']
hoer-00954	Vin Dominic Giveaway Page Targeting Facebook Users	facebook scams	https://www.hoax-slayer.net/vin-dominic-giveaway-scam-page-targeting-facebook-users/	None	None	None	Brett M. Christensen	None	Vin Dominic Giveaway Scam Page Targeting Facebook Users	August 17, 2018	None	['None']
hoer-00447	Jim Carrey Is Moving to Lake Macquarie, Australia	statirical reports	http://www.hoax-slayer.net/no-jim-carrey-is-not-moving-to-lake-macquarie-australia/	None	None	None	Brett M. Christensen	None	No, Jim Carrey Is NOT Moving to Lake Macquarie, Australia	May 5, 2016	None	['None']
hoer-01097	Get The New iPhone 7 for Free	facebook scams	https://www.hoax-slayer.net/get-the-new-iphone-7-for-free-facebook-scam/	None	None	None	Brett M. Christensen	None	Get The New iPhone 7 for Free Facebook Scam	September 28, 2016	None	['None']
hoer-00111	Facebook Virus Using Your Pictures Warning	bogus warning	https://www.hoax-slayer.com/facebook-pictures-virus-warning.shtml	None	None	None	Brett M. Christensen	None	Facebook Virus Using Your Pictures Warning	27th March 2011	None	['None']
hoer-00587	Fireball Whiskey Recalled in 3 European Countries	true messages	https://www.hoax-slayer.com/fireball-whiskey-recalled-europe.shtml	None	None	None	Brett M. Christensen	None	TRUE - Fireball Whiskey Recalled in 3 European Countries	October 30, 2014	None	['None']
hoer-01098	Emirates Win 5 First Class Tickets to Anywhere in the World	facebook scams	https://www.hoax-slayer.net/emirates-win-5-first-class-tickets-to-anywhere-in-the-world-facebook-scam/	None	None	None	Brett M. Christensen	None	Emirates Win 5 First Class Tickets to Anywhere in the World Facebook Scam	September 26, 2016	None	['None']
hoer-00923	Merry Christmas Virus	bogus warning	https://www.hoax-slayer.net/merry-christmas-virus-hoax/	None	None	None	Brett M. Christensen	None	Merry Christmas Virus Hoax	November 22, 2016	None	['None']
hoer-00227	The French Flag Colours Overlay on Facebook Profile Pics is a Virus	facebook scams	http://www.hoax-slayer.net/no-the-french-flag-colours-overlay-on-facebook-profile-pics-is-not-a-virus/	None	None	None	Brett M. Christensen	None	No, The French Flag Colours Overlay on Facebook Profile Pics is NOT a Virus	November 15, 2015	None	['None']
hoer-00306	JetBlue Vacation Giveaway	facebook scams	https://www.hoax-slayer.com/jet-blue-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	JetBlue Vacation Giveaway Like Farming Scam	August 19, 2013	None	['None']
hoer-00825	Catfish With Basketball Photographs	true messages	https://www.hoax-slayer.com/catfish-ball.shtml	None	None	None	Brett M. Christensen	None	Catfish With Basketball Photographs	February 2007	None	['None']
hoer-00835	Soldiers Answer To John Kerry's	true messages	https://www.hoax-slayer.com/soldiers-answer-kerry-comment.shtml	None	None	None	Brett M. Christensen	None	Soldiers Answer To John Kerry's	November 2006	None	['None']
hoer-00442	Lions Did Kill Five Poachers in Zimbabwe	statirical reports	http://www.hoax-slayer.net/no-lions-did-not-kill-five-poachers-in-zimbabwe/	None	None	None	Brett M. Christensen	None	No, Lions Did NOT Kill Five Poachers in Zimbabwe	July 20, 2016	None	['None']
hoer-00655	Post Circulating Claims Hotel Made Disabled US Veteran Crawl Down Stairs	true messages	https://www.hoax-slayer.com/veteran-crawl-hotel-stairs.shtml	None	None	None	Brett M. Christensen	None	Post Circulating Claims Hotel Made Disabled US Veteran Crawl Down Stairs	August 10, 2012	None	['None']
hoer-00855	Brown Recluse Spider Bite Warning	unsubstantiated messages	https://www.hoax-slayer.com/brown-recluse.html	None	None	None	Brett M. Christensen	None	Brown Recluse Spider Bite Warning	July 10, 2014	None	['None']
hoer-01172	John And Lisa Give Back	facebook scams	https://www.hoax-slayer.net/john-and-lisa-give-back-scams/	None	None	None	Brett M. Christensen	None	John And Lisa Give Back Scams	January 18, 2016	None	['None']
hoer-01171	Powerball 2016 Like-Farming Facebook Page	facebook scams	https://www.hoax-slayer.net/powerball-2016-like-farming-scam-facebook-page/	None	None	None	Brett M. Christensen	None	Powerball 2016 Like-Farming Scam Facebook Page	January 20, 2016	None	['None']
hoer-00918	Facebook Warning Post Little Girl Disfigured Trojan Horse Virus	bogus warning	https://www.hoax-slayer.net/another-useless-facebook-warning-post-little-girl-disfigured-trojan-horse-virus/	None	None	None	Brett M. Christensen	None	Another Useless Facebook Warning Post Little Girl Disfigured Trojan Horse Virus	June 7, 2017	None	['None']
hoer-01050	Facebook Click and Like Promo Advance Fee	facebook scams	https://www.hoax-slayer.net/facebook-click-and-like-promo-advance-fee-scam/	None	None	None	Brett M. Christensen	None	Facebook Click and Like Promo Advance Fee Scam	January 17, 2017	None	['None']
hoer-00792	World's Largest Swimming Pool	true messages	https://www.hoax-slayer.com/largest-pool.shtml	None	None	None	Brett M. Christensen	None	World's Largest Swimming Pool	August 2008	None	['None']
hoer-00153	Simon Ashton Email Hacker	bogus warning	https://www.hoax-slayer.com/simon25-hacker-hoax.shtml	None	None	None	Brett M. Christensen	None	Simon Ashton Email Hacker Hoax	March 2009	None	['None']
hoer-00693	New Prison Photographs - Prison vs Work	true messages	https://www.hoax-slayer.com/new-prison.shtml	None	None	None	Brett M. Christensen	None	New Prison Photographs - Prison vs Work	25th March 2011	None	['None']
hoer-01029	Shampoo Survey You Wont Use Head and Shoulder Shampoo Again	facebook scams	https://www.hoax-slayer.net/shampoo-survey-scam-you-wont-use-head-and-shoulder-shampoo-again/	None	None	None	Brett M. Christensen	None	Shampoo Survey Scam You Wont Use Head and Shoulder Shampoo Again	March 8, 2017	None	['None']
hoer-00688	Elephant 'Road Rage' in South Africa	true messages	https://www.hoax-slayer.com/elephant-road-rage.shtml	None	None	None	Brett M. Christensen	None	Elephant 'Road Rage' in South Africa	31st May 2011	None	['None']
hoer-00045	Giraffe Profile Picture Virus	bogus warning	https://www.hoax-slayer.com/giraffe-profile-picture-virus-hoax.shtml	None	None	None	Brett M. Christensen	None	Giraffe Profile Picture Virus Hoax.	October 28, 2013	None	['None']
hoer-00448	Eminem is moving to Eagan, Minnesota	statirical reports	http://www.hoax-slayer.net/no-eminem-is-not-moving-to-eagan-minnesota/	None	None	None	Brett M. Christensen	None	No, Eminem is NOT moving to Eagan, Minnesota	April 19, 2016	None	['Eminem', 'Minnesota']
hoer-00138	Facebook Unnamed App Internal Spybot Warning	bogus warning	https://www.hoax-slayer.com/unnamed-app-facebook-warning.shtml	None	None	None	Brett M. Christensen	None	Facebook Unnamed App Internal Spybot Warning	29th January 2010	None	['None']
hoer-00457	the FDA is Banning Electronic Cigarette Juice in July 2016	statirical reports	http://www.hoax-slayer.net/no-the-fda-is-not-banning-electronic-cigarette-juice-in-july-2016/	None	None	None	Brett M. Christensen	None	No, the FDA is NOT Banning Electronic Cigarette Juice in July 2016	March 16, 2016	None	['None']
hoer-01031	Beware The Weekly Deals Facebook Page	facebook scams	https://www.hoax-slayer.net/beware-the-weekly-deals-scam-facebook-page/	None	None	None	Brett M. Christensen	None	Beware The Weekly Deals Scam Facebook Page	February 24, 2017	None	['None']
hoer-01278	Jenni Rivera Faked Own Death	fake news	https://www.hoax-slayer.net/hoax-claims-jenni-rivera-faked-own-death/	None	None	None	Brett M. Christensen	None	Hoax Claims Jenni Rivera Faked Own Death	October 8, 2014	None	['None']
hoer-01264	Report Claims That Rat Meat is Being Sold As Chicken Wings Across the United States	fake news	https://www.hoax-slayer.net/fake-news-report-claims-that-rat-meat-is-being-sold-as-chicken-wings-across-the-united-states/	None	None	None	Brett M. Christensen	None	Fake-News Report Claims That Rat Meat is Being Sold As Chicken Wings Across the United States	February 17, 2016	None	['None']
hoer-00248	'Facebook Work From Home Program'	facebook scams	https://www.hoax-slayer.com/facebook-work-from-home-program-scam.shtml	None	None	None	Brett M. Christensen	None	SCAM - 'Facebook Work From Home Program'	August 25, 2014	None	['None']
hoer-00801	Snake Caught in Spider's Web Photographs	true messages	https://www.hoax-slayer.com/spider-catches-snake.shtml	None	None	None	Brett M. Christensen	None	Snake Caught in Spider's Web Photographs	April 2008	None	['None']
hoer-00231	'Dislike Button' Scams Target Facebook Users	facebook scams	https://www.hoax-slayer.com/facebook-dislike-button.shtml	None	None	None	Brett M. Christensen	None	'Dislike Button' Scams Target Facebook Users	September 22, 2015	None	['None']
hoer-00657	Samantha Cook Missing Person Message	true messages	https://www.hoax-slayer.com/samantha-cook-missing.shtml	None	None	None	Brett M. Christensen	None	Samantha Cook Missing Person Message	August 1, 2012	None	['None']
hoer-00117	Facebook Change Profile Picture to Cartoon Character Paedophile Warning	bogus warning	https://www.hoax-slayer.com/facebook-cartoon-profile-change.shtml	None	None	None	Brett M. Christensen	None	Facebook Change Profile Picture to Cartoon Character Paedophile Warning Hoax	6th December 2010	None	['None']
hoer-01262	Tom Cruise is Moving to South Queensferry, Scotland	fake news	https://www.hoax-slayer.net/no-tom-cruise-is-not-moving-to-south-queensferry-scotland/	None	None	None	Brett M. Christensen	None	No, Tom Cruise is NOT Moving to South Queensferry, Scotland	March 10, 2016	None	['None']
hoer-00883	Exer-Hide Dog Chew Warning Message	unsubstantiated messages	https://www.hoax-slayer.com/exer-hide-warning.shtml	None	None	None	Brett M. Christensen	None	Exer-Hide Dog Chew Warning Message	20th May 2011	None	['None']
hoer-00546	'RFID Chip Will Be Implemented In All Public Schools By 2015'	statirical reports	https://www.hoax-slayer.com/hoax-rfid-chips-implanted-public-schools-2015.shtml	None	None	None	Brett M. Christensen	None	Hoax - 'RFID Chip Will Be Implemented In All Public Schools By 2015'	July 14, 2014	None	['None']
hoer-00705	Facebook Request to Honor Fallen Marine Derek Wyatt	true messages	https://www.hoax-slayer.com/derek-wyatt-donate-facebook-status.shtml	None	None	None	Brett M. Christensen	None	Facebook Request to Honor Fallen Marine Derek Wyatt	15th December 2010	None	['None']
hoer-00100	Hotel Key Card Security Risk	bogus warning	https://www.hoax-slayer.com/hotel-key-card.html	None	None	None	Brett M. Christensen	None	Hotel Key Card Security Risk Hoax	3rd December 2011	None	['None']
hoer-00648	Christmas Cards For Dalton Dingus	true messages	https://www.hoax-slayer.com/dalton-dingus-cards.shtml	None	None	None	Brett M. Christensen	None	Christmas Cards For Dalton Dingus	December 12, 2012	None	['None']
hoer-00862	Facebook Rumour - Lance K***** Paedophile Warning	unsubstantiated messages	https://www.hoax-slayer.com/lance-paedophile-warning.shtml	None	None	None	Brett M. Christensen	None	Unsubstantiated Facebook Rumour - Lance K***** Paedophile Warning	October 8, 2013	None	['None']
hoer-00024	'Breast Larvae Infestation From Undergarments'	bogus warning	https://www.hoax-slayer.com/breast-larvae.html	None	None	None	Brett M. Christensen	None	HOAX - 'Breast Larvae Infestation From Undergarments'	June 2, 2014	None	['None']
hoer-00053	Warning - 'Russian Booksellers Looking For Children'	bogus warning	https://www.hoax-slayer.com/russian-door-to-door-booksellers-false-warning.html	None	None	None	Brett M. Christensen	None	Bogus Warning - 'Russian Booksellers Looking For Children'	August 30, 2013	None	['None']
hoer-00121	Harry Graham Pedophile Warning	bogus warning	https://www.hoax-slayer.com/harry-graham-rumour.shtml	None	None	None	Brett M. Christensen	None	Bogus Facebook Rumour- Harry Graham Pedophile Warning	1st November 2010	None	['None']
hoer-01245	Rowan Atkinson (Mr Bean) Dead	fake news	https://www.hoax-slayer.net/rowan-atkinson-mr-bean-targeted-in-yet-another-death-hoax/	None	None	None	Brett M. Christensen	None	Rowan Atkinson (Mr Bean) Targeted in Yet Another Death Hoax	July 18, 2016	None	['Rowan_Atkinson', 'Mr._Bean']
hoer-00289	BMW M5 Giveaway	facebook scams	https://www.hoax-slayer.com/bmw-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	BMW M5 Giveaway Like-Farming Scam	October 30, 2013	None	['None']
hoer-00752	Floating Volcanic Stones and New Island in the South Pacific	true messages	https://www.hoax-slayer.com/new-pacific-island.shtml	None	None	None	Brett M. Christensen	None	Floating Volcanic Stones and New Island in the South Pacific	November 2009	None	['None']
hoer-01265	Posts About ISIS Attacks in Australia	fake news	https://www.hoax-slayer.net/bogus-posts-about-isis-attacks-in-australia-link-to-scam-website/	None	None	None	Brett M. Christensen	None	Bogus Posts About ISIS Attacks in Australia Link to Scam Website	February 11, 2016	None	['None']
hoer-01058	Beware of You Are In this Video Facebook Messages	facebook scams	https://www.hoax-slayer.net/beware-of-you-are-in-this-video-facebook-scam-messages/	None	None	None	Brett M. Christensen	None	Beware of You Are In this Video Facebook Scam Messages	December 16, 2016	None	['None']
hoer-00445	Saturn Close to Earth on June 1st?	statirical reports	http://www.hoax-slayer.net/saturn-close-to-earth-on-june-1st-no-its-a-hoax/	None	None	None	Brett M. Christensen	None	Saturn Close to Earth on June 1st? No, Its a Hoax	May 19, 2016	None	['None']
hoer-00079	Blackberry 'Broadcast or Update Cancelled'	bogus warning	https://www.hoax-slayer.com/blackberry-update-hoax.shtml	None	None	None	Brett M. Christensen	None	Blackberry 'Broadcast or Update Cancelled' Hoax	January 18, 2013	None	['None']
hoer-00832	ATM Warning - XRAY Film Card Slot Trap	true messages	https://www.hoax-slayer.com/atm-fraud-xray.shtml	None	None	None	Brett M. Christensen	None	ATM Fraud Warning - XRAY Film Card Slot Trap	December 2006	None	['None']
hoer-01044	Little Baby Has Arm Cancer Facebook Post	facebook scams	https://www.hoax-slayer.net/little-baby-has-arm-cancer-facebook-scam-post/	None	None	None	Brett M. Christensen	None	Little Baby Has Arm Cancer Facebook Scam Post	January 30, 2017	None	['None']
hoer-00974	Copyright Infringement Facebook	facebook scams	https://www.hoax-slayer.net/copyright-infringement-facebook-phishing-scam/	None	None	None	Brett M. Christensen	None	Copyright Infringement Facebook Phishing Scam	February 24, 2018	None	['None']
hoer-00973	Carnival Cruises Gift Bags Giveaway	facebook scams	https://www.hoax-slayer.net/carnival-cruises-gift-bags-giveaway-like-farming-scam/	None	None	None	Brett M. Christensen	None	Carnival Cruises Gift Bags Giveaway Like-Farming Scam	February 27, 2018	None	['None']
hoer-00504	Obama's Daughter is Pregnant	statirical reports	https://www.hoax-slayer.com/obama-daughter-pregnant-hoax.shtml	None	None	None	Brett M. Christensen	None	Fake-News Report Claims Obama's Daughter is Pregnant	December 4, 2014	None	['None']
hoer-00281	'Singer Rihanna Found to be Dead' Facebook Survey	facebook scams	https://www.hoax-slayer.com/rihanna-found-dead-survey-scam.shtml	None	None	None	Brett M. Christensen	None	'Singer Rihanna Found to be Dead' Facebook Survey Scam	January 8, 2014	None	['None']
hoer-00349	Is Facebook Trying to Get Users to Remove a Nativity Scene Picture?	facebook scams	https://www.hoax-slayer.com/remove-facebook-nativity-picture.shtml	None	None	None	Brett M. Christensen	None	Is Facebook Trying to Get Users to Remove a Nativity Scene Picture?	December 22, 2012	None	['None']
hoer-00176	Formosan Termites in Mulch Warning	bogus warning	https://www.hoax-slayer.com/formosan-termites-mulch.html	None	None	None	Brett M. Christensen	None	Formosan Termites in Mulch Warning	March 2006	None	['None']
hoer-00860	Did a Man in China Sue His Wife For Being Ugly?	unsubstantiated messages	https://www.hoax-slayer.com/man-sues-wife-ugly-story.shtml	None	None	None	Brett M. Christensen	None	Did a Man in China Sue His Wife For Being Ugly?	November 8, 2013	None	['China']
hoer-00555	'Sochi Olympic Rings Mishap Man Found Dead'	statirical reports	https://www.hoax-slayer.com/satire-sochi-olympic-rings-mishap-man-dead.shtml	None	None	None	Brett M. Christensen	None	Satire - 'Sochi Olympic Rings Mishap Man Found Dead'	February 9, 2014	None	['None']
hoer-00677	Video Of Hero Dog Pulling Another Dog From A Busy Highway	true messages	https://www.hoax-slayer.com/hero-dog-highway-rescue.shtml	None	None	None	Brett M. Christensen	None	Video Of Hero Dog Pulling Another Dog From A Busy Highway	29th December 2011	None	['None']
hoer-01158	All Inclusive Southwest Vacation	facebook scams	https://www.hoax-slayer.net/all-inclusive-southwest-vacation-facebook-like-farming-scam/	None	None	None	Brett M. Christensen	None	All Inclusive Southwest Vacation Facebook Like-Farming Scam	March 15, 2016	None	['None']
hoer-00225	Viral Facebook Post Warns About Facebook Cloning Warning	facebook scams	http://www.hoax-slayer.net/viral-facebook-post-warns-about-facebook-cloning-warning-is-valid/	None	None	None	Brett M. Christensen	None	Viral Facebook Post Warns About Facebook Cloning Warning is Valid	January 19, 2016	None	['None']
hoer-00237	Facebook Scammers Hijack News of Alton Towers Roller Coaster Accident	facebook scams	https://www.hoax-slayer.com/alton-towers-crash-facebook-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook Scammers Hijack News of Alton Towers Roller Coaster Accident	June 8, 2015	None	['None']
hoer-00381	'Wolf' Slaughter Protest Message	facebook scams	https://www.hoax-slayer.com/wolf-slaughter-protest.shtml	None	None	None	Brett M. Christensen	None	'Wolf' Slaughter Protest Message	3rd March 2012	None	['None']
hoer-00395	Animal Mistreatment Protest Message - Firecracker Put In Dog's Mouth	facebook scams	https://www.hoax-slayer.com/firecracker-dog-mouth.shtml	None	None	None	Brett M. Christensen	None	Animal Mistreatment Protest Message - Firecracker Put In Dog's Mouth	10th January 2012	None	['None']
hoer-00910	Cell Phone Numbers Go Public This Month	bogus warning	https://www.hoax-slayer.net/hoax-cell-phone-numbers-go-public-month/	None	None	None	Brett M. Christensen	None	Hoax Cell Phone Numbers Go Public This Month	February 10, 2018	None	['None']
hoer-00175	Thieves Leave Women Naked in Restrooms Hoax	bogus warning	https://www.hoax-slayer.com/naked-shopping-mall.html	None	None	None	Brett M. Christensen	None	Thieves Leave Women Naked in Restrooms Hoax	March 2006	None	['None']
hoer-00425	Direct TV Treatment of Joplin Tornado Victims Protest Message	facebook scams	https://www.hoax-slayer.com/protest-direct-tv-joplin.shtml	None	None	None	Brett M. Christensen	None	Direct TV Treatment of Joplin Tornado Victims Protest Message	4th June 2011	None	['None']
hoer-01310	Stopped The Train Burning Train Bridge at Sharon Springs	true messages	https://www.hoax-slayer.net/stopped-the-train-burning-train-bridge-at-sharon-springs/	None	None	None	Brett M. Christensen	None	Stopped The Train Burning Train Bridge at Sharon Springs	November 7, 2009	None	['None']
hoer-00676	Mechanically Separated Chicken Warning	true messages	https://www.hoax-slayer.com/pre-chicken-nugget-meat-paste.shtml	None	None	None	Brett M. Christensen	None	Mechanically Separated Chicken Warning	30th January 2012	None	['None']
hoer-00183	No Headlights Gang Initiation Myth	bogus warning	https://www.hoax-slayer.com/rcmp-warning-hoax.html	None	None	None	Brett M. Christensen	None	RCMP Warning Hoax - No Headlights Gang Initiation Myth	July 2005	None	['None']
hoer-00103	Red Dot Inside a Red Square On Chocolate Bars Indicates That Product Contains A Pork Derivative	bogus warning	https://www.hoax-slayer.com/red-dot-red-square-chocolate-warning.shtml	None	None	None	Brett M. Christensen	None	False Warning - Red Dot Inside a Red Square On Chocolate Bars Indicates That Product Contains A Pork Derivative	7th November 2011	None	['None']
hoer-00337	Survey - 'Malfunctioning Online Store Giving Free iPads'	facebook scams	https://www.hoax-slayer.com/store-malfunction-freeipad-scam.shtml	None	None	None	Brett M. Christensen	None	Survey Scam - 'Malfunctioning Online Store Giving Free iPads'	March 7, 2013	None	['None']
hoer-01303	If You Lose Your Mobile IMEI Retrieval Tip	true messages	https://www.hoax-slayer.net/if-you-lose-your-mobile-imei-retrieval-tip/	None	None	None	Brett M. Christensen	None	If You Lose Your Mobile IMEI Retrieval Tip	March 16, 2015	None	['None']
hoer-00039	Romanian Door-to-Door Perfume Sellers Burundanga Robberies	bogus warning	https://www.hoax-slayer.com/door-to-door-perfume-sellers-burundanga.shtml	None	None	None	Brett M. Christensen	None	Hoax - Romanian Door-to-Door Perfume Sellers Burundanga Robberies	December 13, 2013	None	['Romania']
hoer-00618	'I Am Meth' Poem	true messages	https://www.hoax-slayer.com/i-am-meth-poem.shtml	None	None	None	Brett M. Christensen	None	'I Am Meth' Poem	August 29, 2013	None	['None']
hoer-00822	Breast Cancer Donations from M&M's	true messages	https://www.hoax-slayer.com/mandm-donation.html	None	None	None	Brett M. Christensen	None	Breast Cancer Donations from M&M's	March 2007	None	['None']
hoer-00535	Betty White 'Dyes'	statirical reports	https://www.hoax-slayer.com/betty-white-dyes-joke-causes-confusion.shtml	None	None	None	Brett M. Christensen	None	Betty White 'Dyes' Joke Article Dupes Internet Users	September 5, 2014	None	['None']
hoer-00141	False Rumours Claim That Facebook is About to Start Charging Users	bogus warning	https://www.hoax-slayer.com/facebook-charging-rumours.shtml	None	None	None	Brett M. Christensen	None	False Rumours Claim That Facebook is About to Start Charging Users	27th January 2010	None	['None']
hoer-00823	Lock Bumping - Bump Key Security Threat	true messages	https://www.hoax-slayer.com/lock-bumping.shtml	None	None	None	Brett M. Christensen	None	Lock Bumping - Bump Key Security Threat	February 2007	None	['None']
hoer-00287	'Removing An Old Setting' Facebook Notification Message	facebook scams	https://www.hoax-slayer.com/removing-old-setting-facebook-notification.shtml	None	None	None	Brett M. Christensen	None	'Removing An Old Setting' Facebook Notification Message	November 8, 2013	None	['None']
hoer-00392	WhatsApp 'Logo Will Turn Red'	facebook scams	https://www.hoax-slayer.com/whats-app-hoax.shtml	None	None	None	Brett M. Christensen	None	WhatsApp 'Logo Will Turn Red' Hoax	15th January 2012	None	['None']
hoer-00179	Premium Rate Phone Fraud	bogus warning	https://www.hoax-slayer.com/premium-phone-rate-hoax.html	None	None	None	Brett M. Christensen	None	Premium Rate Phone Fraud Hoax	November 2005	None	['None']
hoer-00878	Facebook Warning Message - 'Animals in Danger on Craigslist.com'	unsubstantiated messages	https://www.hoax-slayer.com/animals-in-danger-craigslist.shtml	None	None	None	Brett M. Christensen	None	Facebook Warning Message - 'Animals in Danger on Craigslist.com'	July 10, 2012	None	['None']
hoer-00033	'Instagram Randomly Deleting Accounts'	bogus warning	https://www.hoax-slayer.com/instagram-randomly-deleting-accounts-hoax.shtml	None	None	None	Brett M. Christensen	None	Hoax - 'Instagram Randomly Deleting Accounts'	March 7, 2014	None	['None']
hoer-01091	Win a Ford F-150 Raptor Just By Liking, Sharing, and Commenting	facebook scams	https://www.hoax-slayer.net/no-you-will-not-win-a-ford-f-150-raptor-just-by-liking-sharing-and-commenting/	None	None	None	Brett M. Christensen	None	No, You Will NOT Win a Ford F-150 Raptor Just By Liking, Sharing, and Commenting	October 7, 2016	None	['None']
