obry-00060	State Senate Minority Jennifer Shilling and Waupaca Mayor Brian Smith recently criticized state Sen. Luther Olsen, R-Ripon, for allegedly participating in pay-to-play politics. On Sept. 14, Shilling accused Olsen of voting for changes in the budget that would have protected lead paint producers from new and retroactive lawsuits. Those votes occurred around the same time that a major lead paint manufacturer donated heavily in support of Republican senators facing recall, including Olsen. Smith, who is running against Olsen for the District 14 seat in the state Senate this November, echoed the accusation on Sept. 20. 	unobservable	https://observatory.journalism.wisc.edu/2016/10/26/lead-paint-donations-raise-questions-of-pay-to-play-politics-in-wisconsin/	None	None	None	Evan Winter	None	Lead paint donations raise questions of pay-to-play politics in Wisconsin	December 6, 2016	None	['Republican_Party_(United_States)', 'Waupaca,_Wisconsin']
obry-00044	An Oct. 6 debate between candidates for the 18th State Senate district in Wisconsin covered topics ranging from jobs to education to gun control to abortion. In the debate, which was sponsored by Eye On Oshkosh, the two candidates, Democrat Mark Harris and Republican Dan Feyen, offered their solutions to the problems facing the district and the state. Feyen later won the seat by almost 10,000 votes. While Feyen was talking about job growth and emphasizing the need for a “great tax climate,” he made a claim about available jobs in Wisconsin. “We have 90,000 jobs available right now on Wisconsin Job Center website,” Feyen said. 	verified	https://observatory.journalism.wisc.edu/2016/11/18/are-jobs-available-in-oshkosh-and-fond-du-lac/	None	None	None	Noah Broder	None	Are Jobs Available in Oshkosh and Fond du Lac?	November 18, 2016	None	['Wisconsin', 'Republican_Party_(United_States)', 'Oshkosh,_Wisconsin']
obry-00050	Cuts made in 2011 to the University of Wisconsin System and tuition freezes have made higher education funding a topic of debate between the two political parties, and 2016 is no different. In an Oct. 5 speech to the UW-La Crosse Student Association, state Sen. Jennifer Shilling expressed concern about cuts to higher education in Wisconsin. The incumbent Democrat is facing a challenge from former Republican state Sen. Dan Kapanke. “I worry about the state of our university,” Shilling said. “Since 2011, $250 million have been cut from the UW system with an additional $11 million to (UW-La Crosse).” 	mostly true	https://observatory.journalism.wisc.edu/2016/11/09/just-how-much-has-the-uw-system-lost-since-2011/	None	None	None	Luke Schaetzel	None	Just how much has the UW System lost since 2011?	November 9, 2016	None	['Wisconsin', 'Republican_Party_(United_States)', 'Democratic_Party_(United_States)', 'University_of_Wisconsin_System', 'University_of_Wisconsin–La_Crosse']
obry-00031	During a discussion at Ripon College on Oct. 27, state Sen. Luther Olsen, R-Ripon, made the following claim: “I’ve been fortunate enough in the Committee on Joint Finance to really work and push to not cut … but to increase the money for K-12 education in our state. This last budget we’ve increased it $200 million dollars more than the Governor put forth.” The Wisconsin Legislature’s Joint Committee on Finance – sometimes referred to as the Joint Finance Committee or the Committee on Joint Finance – is a bipartisan, 16-member committee responsible for reviewing all bills introduced “for the appropriation of money, providing for revenue or relating to taxation.” In 2015, Olsen served as one of the Committee’s vice chairs. Republican Governor Scott Walker’s 2015-17 state budget proposal included a $127 million cut to K-12 public education funding in the first year. 	mostly true	https://observatory.journalism.wisc.edu/2016/12/19/olsen-accurately-claims-200-million-k-12-funding-increase-but-its-not-all-going-toward-educating-students/	None	None	None	Evan Winter	None	Olsen accurately claims $200 million K-12 funding increase, but it’s not all going toward educating students	December 19, 2016	None	['Republican_Party_(United_States)', 'Scott_Walker_(politician)', 'Committee']
obry-00007	During a news conference on March 23, Democratic gubernatorial candidate and Madison Mayor Paul Soglin responded to the death of a bill in the Wisconsin Legislature which would have expanded background checks for firearms. Soglin claimed, “The latest statistics demonstrated that if there is a firearm available, it is 17 times more likely to be used either for suicide or for assaulting a friend, relative an acquaintance than it is to be used in fending off an intruder.” In light of recent debates about how to address gun violence, The Observatory decided to check the validity of this claim. 	mostly true	https://observatory.journalism.wisc.edu/2018/05/01/mayors-claim-about-gun-violence-may-be-off-but-stats-still-alarming/	None	None	None	palmby	None	Mayor’s claim about gun violence may be off, but stats still alarming	October 17, 2018	None	['Democratic_Party_(United_States)', 'Wisconsin']
obry-00037	In an Oct. 13 debate between the two candidates running for the 94th District Assembly seat airing on Wisconsin Public Radio, now re-elected Democratic Rep. Steve Doyle claimed that the amount of money he receives in state funding to help improve roads and transportation in La Crosse County is significantly less than what he needs. Representative Steve Doyle “We’ve done studies at the La Crosse County level and we’ve identified $61 million dollars of need that we have, roads that need serious repair and maintenance right now, $61 million, but we’re only able to spend $2.4 million dollars,” said Doyle on WPR. 	mostly false	https://observatory.journalism.wisc.edu/2016/11/30/how-much-does-la-crosse-county-have-to-spend-on-roads/	None	None	None	Max Bayer	None	How much does La Crosse County have to spend on roads?	October 31, 2017	None	['Democratic_Party_(United_States)', 'Wisconsin_Public_Radio']
obry-00008	Congressman Jim Sensenbrenner, who represents the Fifth Congressional District in southeast Wisconsin, said in a town hall meeting in Watertown on Feb. 25 that, “There has been a law on the books for over 20 years that makes it illegal to carry a firearm within 1,000 feet of any school in the country.” The Observatory decided to examine the different elements of this claim — that the law has existed for over 20 years and that it is illegal to carry a firearm within 1,000 feet of any school. Sensenbrenner’s office provided The Observatory with information that this claim was in reference to the Gun-Free School Zones Act (GFSZA) of 1990 (Senate Bill 2070). The legislation was part of the Crime Control Act of 1990. 	mostly true	https://observatory.journalism.wisc.edu/2018/04/30/sensenbrenner-makes-sense-the-u-s-banned-guns-in-schools-20-years-ago/	None	None	None	Teodor Teofilov	None	Sensenbrenner makes sense: The U.S. banned guns in schools 20 years ago	April 30, 2018	None	['Wisconsin', 'Gun-Free_School_Zones_Act_of_1990', 'Watertown,_Massachusetts']
obry-00058	Jeff Wright, the District 51 Democratic candidate for Wisconsin’s State Assembly, uses the hashtag #thenextvoteisours to encourage voters to not forget about the decisions made by the adjourned Republican-controlled Assembly. On his campaign’s #thenextvoteisours page, Wright makes the following claim: “Our Republican-controlled Assembly voted to continue its cuts to public education—from kindergarten through college—threatening programs in communities of all sizes that strengthen our democracy and our economy. Since 2011, K-12 education has been cut by over $1 billion, the UW system has lost nearly $800 million in state aid, and the Wisconsin Technical College System has lost over $200 million in state aid.” Wright is running against incumbent Republican Rep. Todd Novak, who was elected to the Assembly in 2014. Novak also supports investing more in Wisconsin public education. 	mostly true	https://observatory.journalism.wisc.edu/2016/10/27/the-extent-of-budget-cuts-to-wisconsin-public-education/	None	None	None	Lauren Sklba	None	The extent of budget cuts to Wisconsin public education	December 17, 2016	None	['Wisconsin', 'Republican_Party_(United_States)', 'Democratic_Party_(United_States)', 'Wisconsin_Technical_College_System']
obry-00041	Rep. Scott Krug, R-Nekoosa, just secured reelection in the Wisconsin 72nd Assembly District. The district covers parts of Wood, Portage, Adams and Waushara counties in central Wisconsin. Krug was first elected to the chamber in 2010. During his campaign, Krug penned an op-ed to voters Oct. 13 in the Wisconsin Rapids Tribune titled: “Support for public schools my top priority.” The claim 	verified	https://observatory.journalism.wisc.edu/2016/11/18/lawmaker-says-he-broke-with-party-lines-to-oppose-budget-cuts-to-education/	None	None	None	Will Hoverman	None	Lawmaker says he broke with party lines to oppose budget cuts to education	December 13, 2016	None	['Wisconsin', 'Waushara_County,_Wisconsin']
obry-00015	Since its inception in July 2011, the Wisconsin Economic Development Corp. has offered nearly $2 billion worth of financial awards, such as tax credits, loans and grants, to support economic growth in the state. However, State Sen. Janet Bewley, D-Ashland, asserted in a statement on Feb. 9 that WEDC financial awards aren’t equally distributed throughout the state’s regions. “Since Gov. Walker and Republicans created the Wisconsin Economic Development Corporation (WEDC) in 2011, Northwest Wisconsin has received less than 5 percent of the award dollars WEDC has distributed,” Bewley said. “But our businesses stepped up and created over 10 percent of the new private jobs.” 	verified	https://observatory.journalism.wisc.edu/2018/04/17/bewley-state-economic-development-spending-low-in-northwest-wisconsin/	None	None	None	Nina Bertelsen	None	Bewley: State economic development spending low in northwest Wisconsin	April 17, 2018	None	['Republican_Party_(United_States)']
obry-00017	“We’re spending more money to lock people up than we are on the university system in our state,” Mahlon Mitchell, Democratic gubernatorial candidate and state president for the Professional Fire Fighters of Wisconsin, said in a Jan. 26 tweet. We checked his claim that the state is spending more on the state Department of Corrections than on the University of Wisconsin’s 26-campus system. Mitchell’s campaign cited an article from the Wisconsin Budget Project. 	verified	https://observatory.journalism.wisc.edu/2018/03/21/does-wisconsin-spend-more-on-prisons-than-on-the-uw-system/	None	None	None	Pawan Naidu	None	Does Wisconsin spend more on prisons than on the UW system?	March 21, 2018	None	['Democratic_Party_(United_States)', 'University_of_Wisconsin–Madison']
